First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date,Yelp URL,Google Maps,Yelp Rating,Yelp Reviews,Est. Revenue,Employees,POS Urgency,Region
James,Lopez,info@bistrodetacos.com,(562) 577-8041,Bistro DeTacos,5603 Third St,Long Beach,Los Angeles County,CA,92864,Bistro,https://www.bistrodetacos.com,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/bistro-detacos-long-beach,"https://maps.google.com/?q=5603+Third+St,Long+Beach,CA",5.0,285,$5M+,1-10,High,Los Angeles County
Linda,Garcia,info@thebistro.com,(562) 893-9595,The Bistro,158 Market St,Long Beach,Los Angeles County,CA,95363,Bistro,,CA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/the-bistro-long-beach,"https://maps.google.com/?q=158+Market+St,Long+Beach,CA",3.3,199,$2.5M-$5M,1-10,High,Los Angeles County
Maria,Rodriguez,info@garciasrestaurant.com,(562) 985-2299,Garcia's Restaurant,7748 Market St,Long Beach,Los Angeles County,CA,92370,Restaurant,,CA_Restaurant_Scraper,B,"Restaurant, Restaurant, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/garcias-restaurant-long-beach,"https://maps.google.com/?q=7748+Market+St,Long+Beach,CA",4.7,365,$1M-$2.5M,26-50,Medium,Los Angeles County
Daniel,Rodriguez,,(562) 822-8346,Martinez's Grill,1282 Market St,Long Beach,Los Angeles County,CA,95365,Grill,,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/martinezs-grill-long-beach,"https://maps.google.com/?q=1282+Market+St,Long+Beach,CA",4.3,118,Under $500K,26-50,Low,Los Angeles County
Luis,Sanchez,info@bistrocoffee.com,(562) 982-2059,Bistro Coffee,6755 Sunset Blvd,Long Beach,Los Angeles County,CA,90096,Bistro,,CA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/bistro-coffee-long-beach,"https://maps.google.com/?q=6755+Sunset+Blvd,Long+Beach,CA",4.6,13,$2.5M-$5M,100+,High,Los Angeles County
Ana,Johnson,info@perezstacos.com,(562) 677-7756,Perez's Tacos,4710 Pico Blvd,Long Beach,Los Angeles County,CA,94590,Tacos,,CA_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,https://www.yelp.com/biz/perezs-tacos-long-beach,"https://maps.google.com/?q=4710+Pico+Blvd,Long+Beach,CA",,,$1M-$2.5M,11-25,Medium,Los Angeles County
Christopher,Rodriguez,info@bistrosushi.com,(562) 487-3462,Bistro Sushi,5181 Pico Blvd,Long Beach,Los Angeles County,CA,96829,Bistro,,CA_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=5181+Pico+Blvd,Long+Beach,CA",3.7,183,$5M+,1-10,High,Los Angeles County
Luis,Flores,,(562) 578-2591,The DeBar & Grill,325 Maple Ave,Long Beach,Los Angeles County,CA,94725,Bar & Grill,,CA_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/the-debar-&-grill-long-beach,"https://maps.google.com/?q=325+Maple+Ave,Long+Beach,CA",5.0,45,Under $500K,100+,Low,Los Angeles County
Richard,Davis,,(562) 593-6843,Ramirez's Restaurant,5678 Elm St,Long Beach,Los Angeles County,CA,92012,Restaurant,,CA_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/ramirezs-restaurant-long-beach,"https://maps.google.com/?q=5678+Elm+St,Long+Beach,CA",4.0,410,Under $500K,1-10,Low,Los Angeles County
Luis,Lopez,info@sandelcoffee.com,(562) 549-6948,San DelCoffee,8727 Pico Blvd,Long Beach,Los Angeles County,CA,95410,Coffee,https://www.sandelcoffee.com,CA_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,https://www.yelp.com/biz/san-delcoffee-long-beach,"https://maps.google.com/?q=8727+Pico+Blvd,Long+Beach,CA",3.1,257,$1M-$2.5M,51-100,Medium,Los Angeles County
Mark,Johnson,info@floresstaqueria.com,(562) 292-5969,Flores's Taqueria,5644 Wilshire Blvd,Long Beach,Los Angeles County,CA,94066,Taqueria,,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,,"https://maps.google.com/?q=5644+Wilshire+Blvd,Long+Beach,CA",,,Under $500K,51-100,Low,Los Angeles County
Roberto,Hernandez,info@greenbbq.com,(562) 646-3008,Green BBQ,8106 Oak St,Long Beach,Los Angeles County,CA,96764,BBQ,https://www.greenbbq.com,CA_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/green-bbq-long-beach,"https://maps.google.com/?q=8106+Oak+St,Long+Beach,CA",,,$500K-$1M,100+,Low,Los Angeles County
Betty,Perez,info@thedecoffee.com,(562) 688-3478,The DeCoffee,9526 Maple Ave,Long Beach,Los Angeles County,CA,94423,Coffee,https://www.thedecoffee.com,CA_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,https://www.yelp.com/biz/the-decoffee-long-beach,"https://maps.google.com/?q=9526+Maple+Ave,Long+Beach,CA",4.3,236,$500K-$1M,1-10,Low,Los Angeles County
Michael,Hernandez,,(562) 624-1326,Blue DeDiner,2783 Washington Blvd,Long Beach,Los Angeles County,CA,91943,Diner,https://www.bluedediner.com,CA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/blue-dediner-long-beach,"https://maps.google.com/?q=2783+Washington+Blvd,Long+Beach,CA",3.1,125,$500K-$1M,26-50,Low,Los Angeles County
Michael,Torres,,(562) 955-2098,El Cafe,4029 Mission St,Long Beach,Los Angeles County,CA,93677,Cafe,https://www.elcafe.com,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/el-cafe-long-beach,"https://maps.google.com/?q=4029+Mission+St,Long+Beach,CA",4.7,317,Under $500K,11-25,Low,Los Angeles County
James,Johnson,,(562) 406-7611,Grill Seafood,9353 Washington Blvd,Long Beach,Los Angeles County,CA,96697,Grill,https://www.grillseafood.com,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/grill-seafood-long-beach,"https://maps.google.com/?q=9353+Washington+Blvd,Long+Beach,CA",4.7,193,$2.5M-$5M,26-50,High,Los Angeles County
Robert,Rivera,info@davisstacos.com,(562) 601-4501,Davis's Tacos,4980 Wilshire Blvd,Long Beach,Los Angeles County,CA,90850,Tacos,,CA_Restaurant_Scraper,C,"Restaurant, Tacos, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,,"https://maps.google.com/?q=4980+Wilshire+Blvd,Long+Beach,CA",,,$5M+,100+,High,Los Angeles County
Jennifer,Martinez,,(562) 637-8066,Bistro DeKitchen,4039 Maple Ave,Long Beach,Los Angeles County,CA,95306,Kitchen,https://www.bistrodekitchen.com,CA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/bistro-dekitchen-long-beach,"https://maps.google.com/?q=4039+Maple+Ave,Long+Beach,CA",3.9,100,$5M+,1-10,High,Los Angeles County
Sarah,Davis,,(562) 367-1578,Gonzalez's Restaurant,2641 Pine St,Long Beach,Los Angeles County,CA,96518,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,,"https://maps.google.com/?q=2641+Pine+St,Long+Beach,CA",4.1,280,$2.5M-$5M,1-10,High,Los Angeles County
Christopher,Gonzalez,,(562) 645-2385,Casa Cafe,8261 Washington Blvd,Long Beach,Los Angeles County,CA,91203,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/casa-cafe-long-beach,"https://maps.google.com/?q=8261+Washington+Blvd,Long+Beach,CA",4.6,391,$500K-$1M,51-100,Low,Los Angeles County
Richard,Smith,info@goldendelbistro.com,(562) 572-4734,Golden DelBistro,3343 Ocean Ave,Long Beach,Los Angeles County,CA,94215,Bistro,https://www.goldendelbistro.com,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=3343+Ocean+Ave,Long+Beach,CA",4.3,221,Under $500K,100+,Low,Los Angeles County
Karen,Hernandez,info@lastaqueria.com,(562) 758-5617,Las Taqueria,6219 Third St,Long Beach,Los Angeles County,CA,95585,Taqueria,https://www.lastaqueria.com,CA_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,,"https://maps.google.com/?q=6219+Third+St,Long+Beach,CA",4.5,410,$500K-$1M,1-10,Low,Los Angeles County
Susan,Rivera,info@gonzalezstacos.com,(562) 267-3120,Gonzalez's Tacos,6273 Hollywood Blvd,Long Beach,Los Angeles County,CA,93244,Tacos,https://www.gonzalezstacos.com,CA_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,https://www.yelp.com/biz/gonzalezs-tacos-long-beach,"https://maps.google.com/?q=6273+Hollywood+Blvd,Long+Beach,CA",4.7,230,$1M-$2.5M,26-50,Medium,Los Angeles County
James,Rivera,,(562) 820-2700,Gonzalez's Bistro,5838 Market St,Long Beach,Los Angeles County,CA,94649,Bistro,,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/gonzalezs-bistro-long-beach,"https://maps.google.com/?q=5838+Market+St,Long+Beach,CA",4.2,158,$1M-$2.5M,100+,Medium,Los Angeles County
Christopher,Smith,,(562) 651-3648,Jones's Pizza,1314 Second St,Long Beach,Los Angeles County,CA,94691,Pizza,https://www.jonesspizza.com,CA_Restaurant_Scraper,B,"Restaurant, Pizza, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Pizza,2026-04-28,,"https://maps.google.com/?q=1314+Second+St,Long+Beach,CA",4.8,438,$2.5M-$5M,100+,High,Los Angeles County
Maria,Rivera,,(562) 965-4302,Hernandez's Burritos,2299 Elm St,Long Beach,Los Angeles County,CA,92054,Burritos,,CA_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/hernandezs-burritos-long-beach,"https://maps.google.com/?q=2299+Elm+St,Long+Beach,CA",,,$5M+,26-50,High,Los Angeles County
Jessica,Rodriguez,,(562) 384-1695,Grill DeBakery,4621 Wilshire Blvd,Long Beach,Los Angeles County,CA,91460,Grill,,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/grill-debakery-long-beach,"https://maps.google.com/?q=4621+Wilshire+Blvd,Long+Beach,CA",,,$2.5M-$5M,26-50,High,Los Angeles County
Pedro,Jones,,(562) 747-9322,Golden DeTaqueria,7388 Hollywood Blvd,Long Beach,Los Angeles County,CA,91836,Taqueria,,CA_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/golden-detaqueria-long-beach,"https://maps.google.com/?q=7388+Hollywood+Blvd,Long+Beach,CA",4.1,358,$1M-$2.5M,26-50,Medium,Los Angeles County
Betty,Martinez,info@floressburritos.com,(562) 461-5115,Flores's Burritos,1892 Third St,Long Beach,Los Angeles County,CA,94781,Burritos,,CA_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/floress-burritos-long-beach,"https://maps.google.com/?q=1892+Third+St,Long+Beach,CA",4.5,123,$5M+,1-10,High,Los Angeles County
Sarah,Lopez,,(562) 875-4881,Gonzalez's Seafood,6826 Maple Ave,Long Beach,Los Angeles County,CA,91945,Seafood,,CA_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,https://www.yelp.com/biz/gonzalezs-seafood-long-beach,"https://maps.google.com/?q=6826+Maple+Ave,Long+Beach,CA",3.5,247,$2.5M-$5M,100+,High,Los Angeles County
Jessica,Garcia,info@martinezscafe.com,(562) 999-8155,Martinez's Cafe,8951 Broadway,Long Beach,Los Angeles County,CA,90754,Cafe,https://www.martinezscafe.com,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=8951+Broadway,Long+Beach,CA",,,$500K-$1M,11-25,Low,Los Angeles County
Roberto,Flores,,(562) 685-8536,Miller's Diner,8115 Hollywood Blvd,Long Beach,Los Angeles County,CA,90419,Diner,,CA_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/millers-diner-long-beach,"https://maps.google.com/?q=8115+Hollywood+Blvd,Long+Beach,CA",4.7,345,$5M+,51-100,High,Los Angeles County
Carlos,Gonzalez,info@eldeldiner.com,(562) 837-1862,El DelDiner,8304 Third St,Long Beach,Los Angeles County,CA,93547,Diner,,CA_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/el-deldiner-long-beach,"https://maps.google.com/?q=8304+Third+St,Long+Beach,CA",4.7,58,$500K-$1M,100+,Low,Los Angeles County
Anthony,Gonzalez,info@thedepizza.com,(562) 849-8843,The DePizza,4898 Broadway,Long Beach,Los Angeles County,CA,93783,Pizza,,CA_Restaurant_Scraper,B,"Restaurant, Pizza, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Pizza,2026-04-28,,"https://maps.google.com/?q=4898+Broadway,Long+Beach,CA",4.1,427,$500K-$1M,51-100,Low,Los Angeles County
William,Flores,info@cornersteakhouse.com,(562) 346-6838,Corner Steakhouse,6340 Wilshire Blvd,Long Beach,Los Angeles County,CA,96792,Steakhouse,https://www.cornersteakhouse.com,CA_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/corner-steakhouse-long-beach,"https://maps.google.com/?q=6340+Wilshire+Blvd,Long+Beach,CA",4.4,455,$1M-$2.5M,100+,Medium,Los Angeles County
Ana,Johnson,,(562) 427-3879,La Bistro,3257 Ocean Ave,Long Beach,Los Angeles County,CA,92988,Bistro,https://www.labistro.com,CA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=3257+Ocean+Ave,Long+Beach,CA",4.6,107,Under $500K,51-100,Low,Los Angeles County
Sarah,Hernandez,info@housedelrestaurant.com,(562) 389-8892,House DelRestaurant,5211 Ocean Ave,Long Beach,Los Angeles County,CA,93803,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/house-delrestaurant-long-beach,"https://maps.google.com/?q=5211+Ocean+Ave,Long+Beach,CA",3.4,450,$500K-$1M,51-100,Low,Los Angeles County
Susan,Miller,,(562) 730-3451,The DeTacos,8059 Third St,Long Beach,Los Angeles County,CA,92043,Tacos,,CA_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,https://www.yelp.com/biz/the-detacos-long-beach,"https://maps.google.com/?q=8059+Third+St,Long+Beach,CA",4.9,407,$1M-$2.5M,100+,Medium,Los Angeles County
John,Perez,info@floressbistro.com,(562) 255-3947,Flores's Bistro,300 Wilshire Blvd,Long Beach,Los Angeles County,CA,96034,Bistro,,CA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/floress-bistro-long-beach,"https://maps.google.com/?q=300+Wilshire+Blvd,Long+Beach,CA",4.2,276,$5M+,26-50,High,Los Angeles County
Carlos,Lopez,info@littledetacos.com,(562) 367-3373,Little DeTacos,2900 Hollywood Blvd,Long Beach,Los Angeles County,CA,92743,Tacos,https://www.littledetacos.com,CA_Restaurant_Scraper,C,"Restaurant, Tacos, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,https://www.yelp.com/biz/little-detacos-long-beach,"https://maps.google.com/?q=2900+Hollywood+Blvd,Long+Beach,CA",,,$1M-$2.5M,1-10,Medium,Los Angeles County
Lisa,Martinez,info@bistrodelbistro.com,(562) 451-3289,Bistro DelBistro,6357 Second St,Long Beach,Los Angeles County,CA,95658,Bistro,https://www.bistrodelbistro.com,CA_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/bistro-delbistro-long-beach,"https://maps.google.com/?q=6357+Second+St,Long+Beach,CA",,,$500K-$1M,1-10,Low,Los Angeles County
James,Rodriguez,info@housedelbakery.com,(562) 736-1193,House DelBakery,3847 First St,Long Beach,Los Angeles County,CA,91907,Bakery,,CA_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/house-delbakery-long-beach,"https://maps.google.com/?q=3847+First+St,Long+Beach,CA",,,$1M-$2.5M,51-100,Medium,Los Angeles County
Sarah,Gonzalez,,(562) 931-8446,Cafe DeBurger,3836 Oak St,Long Beach,Los Angeles County,CA,92226,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/cafe-deburger-long-beach,"https://maps.google.com/?q=3836+Oak+St,Long+Beach,CA",,,$5M+,1-10,High,Los Angeles County
Ana,Garcia,,(562) 583-2851,Kitchen DeBurritos,7641 Third St,Long Beach,Los Angeles County,CA,92758,Kitchen,,CA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/kitchen-deburritos-long-beach,"https://maps.google.com/?q=7641+Third+St,Long+Beach,CA",3.7,334,$2.5M-$5M,11-25,High,Los Angeles County
Michael,Torres,info@losdecoffee.com,(562) 384-3318,Los DeCoffee,6492 Ocean Ave,Long Beach,Los Angeles County,CA,96391,Coffee,,CA_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,https://www.yelp.com/biz/los-decoffee-long-beach,"https://maps.google.com/?q=6492+Ocean+Ave,Long+Beach,CA",4.6,198,$1M-$2.5M,11-25,Medium,Los Angeles County
Paul,Brown,info@bistrodelsteakhouse.com,(562) 518-9782,Bistro DelSteakhouse,3146 Main St,Long Beach,Los Angeles County,CA,95860,Bistro,https://www.bistrodelsteakhouse.com,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/bistro-delsteakhouse-long-beach,"https://maps.google.com/?q=3146+Main+St,Long+Beach,CA",4.8,159,$1M-$2.5M,26-50,Medium,Los Angeles County
Mary,Lopez,,(562) 518-4970,Gonzalez's Bar & Grill,3461 Wilshire Blvd,Long Beach,Los Angeles County,CA,92582,Bar & Grill,https://www.gonzalezsbarandgrill.com,CA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,,"https://maps.google.com/?q=3461+Wilshire+Blvd,Long+Beach,CA",4.0,248,$1M-$2.5M,51-100,Medium,Los Angeles County
Mary,Johnson,info@lataqueria.com,(562) 954-4147,La Taqueria,7843 Pico Blvd,Long Beach,Los Angeles County,CA,93391,Taqueria,,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/la-taqueria-long-beach,"https://maps.google.com/?q=7843+Pico+Blvd,Long+Beach,CA",4.1,346,Under $500K,1-10,Low,Los Angeles County
Anthony,Martinez,info@hernandezsdiner.com,(562) 638-3416,Hernandez's Diner,7243 Jefferson St,Long Beach,Los Angeles County,CA,95178,Diner,,CA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, Long Beach",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/hernandezs-diner-long-beach,"https://maps.google.com/?q=7243+Jefferson+St,Long+Beach,CA",,,Under $500K,100+,Low,Los Angeles County
