First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date,Yelp URL,Google Maps,Yelp Rating,Yelp Reviews,Est. Revenue,Employees,POS Urgency,Region
Carlos,Miller,,(916) 445-7130,Smith's Sushi,6944 Sunset Blvd,Sacramento,Sacramento County,CA,95218,Sushi,,CA_Restaurant_Scraper,A,"Restaurant, Sushi, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Sushi,2026-04-28,,"https://maps.google.com/?q=6944+Sunset+Blvd,Sacramento,CA",,,$500K-$1M,11-25,Low,Northern CA
Sarah,Hernandez,info@housedebargrill.com,(530) 764-3171,House DeBar & Grill,1835 Pine St,Sacramento,Sacramento County,CA,94340,Bar & Grill,,CA_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,,"https://maps.google.com/?q=1835+Pine+St,Sacramento,CA",3.9,497,$2.5M-$5M,26-50,High,Northern CA
Robert,Gonzalez,info@garciasgrill.com,(916) 610-5875,Garcia's Grill,4892 Main St,Sacramento,Sacramento County,CA,95786,Grill,,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/garcias-grill-sacramento,"https://maps.google.com/?q=4892+Main+St,Sacramento,CA",3.5,35,Under $500K,11-25,Low,Northern CA
Maria,Rodriguez,info@housegrill.com,(916) 853-1224,House Grill,6910 Market St,Sacramento,Sacramento County,CA,90704,Grill,,CA_Restaurant_Scraper,A,"Restaurant, Grill, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/house-grill-sacramento,"https://maps.google.com/?q=6910+Market+St,Sacramento,CA",4.9,169,$2.5M-$5M,1-10,High,Northern CA
Jennifer,Hernandez,,(530) 367-7551,Johnson's Diner,3222 Main St,Sacramento,Sacramento County,CA,94276,Diner,,CA_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/johnsons-diner-sacramento,"https://maps.google.com/?q=3222+Main+St,Sacramento,CA",4.7,43,$500K-$1M,1-10,Low,Northern CA
Lisa,Brown,info@silverdelcafe.com,(530) 489-5212,Silver DelCafe,5485 Pine St,Sacramento,Sacramento County,CA,92423,Cafe,,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=5485+Pine+St,Sacramento,CA",4.1,85,Under $500K,11-25,Low,Northern CA
Jose,Lopez,info@cornerderestaurant.com,(530) 744-9801,Corner DeRestaurant,4850 Jefferson St,Sacramento,Sacramento County,CA,95038,Restaurant,,CA_Restaurant_Scraper,B,"Restaurant, Restaurant, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,,"https://maps.google.com/?q=4850+Jefferson+St,Sacramento,CA",5.0,461,$1M-$2.5M,26-50,Medium,Northern CA
Karen,Rodriguez,,(530) 391-1139,Johnson's Burger,1291 Ocean Ave,Sacramento,Sacramento County,CA,93881,Burger,https://www.johnsonsburger.com,CA_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,https://www.yelp.com/biz/johnsons-burger-sacramento,"https://maps.google.com/?q=1291+Ocean+Ave,Sacramento,CA",3.9,178,$500K-$1M,100+,Low,Northern CA
Barbara,Hernandez,info@spotbakery.com,(916) 534-5962,Spot Bakery,5714 Broadway,Sacramento,Sacramento County,CA,96064,Bakery,https://www.spotbakery.com,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/spot-bakery-sacramento,"https://maps.google.com/?q=5714+Broadway,Sacramento,CA",,,$1M-$2.5M,11-25,Medium,Northern CA
Jennifer,Hernandez,,(530) 299-2998,Golden Diner,1047 Ocean Ave,Sacramento,Sacramento County,CA,95128,Diner,,CA_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/golden-diner-sacramento,"https://maps.google.com/?q=1047+Ocean+Ave,Sacramento,CA",4.2,134,$5M+,11-25,High,Northern CA
Mark,Lopez,info@bistrogrill.com,(530) 453-6407,Bistro Grill,7830 Cedar Ave,Sacramento,Sacramento County,CA,92551,Bistro,,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=7830+Cedar+Ave,Sacramento,CA",4.2,486,$5M+,100+,High,Northern CA
Susan,Perez,info@gomezsburritos.com,(530) 781-4985,Gomez's Burritos,2337 Elm St,Sacramento,Sacramento County,CA,91831,Burritos,,CA_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,,"https://maps.google.com/?q=2337+Elm+St,Sacramento,CA",,,$1M-$2.5M,51-100,Medium,Northern CA
Juan,Rodriguez,,(530) 375-7564,Las Steakhouse,6835 Maple Ave,Sacramento,Sacramento County,CA,96512,Steakhouse,,CA_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/las-steakhouse-sacramento,"https://maps.google.com/?q=6835+Maple+Ave,Sacramento,CA",4.2,59,$5M+,26-50,High,Northern CA
Karen,Flores,,(916) 558-2586,Perez's Tacos,1544 Pine St,Sacramento,Sacramento County,CA,92345,Tacos,https://www.perezstacos.com,CA_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,,"https://maps.google.com/?q=1544+Pine+St,Sacramento,CA",3.0,14,$500K-$1M,11-25,Low,Northern CA
Maria,Johnson,info@lopezscafe.com,(916) 501-5726,Lopez's Cafe,2554 Maple Ave,Sacramento,Sacramento County,CA,91796,Cafe,,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/lopezs-cafe-sacramento,"https://maps.google.com/?q=2554+Maple+Ave,Sacramento,CA",4.3,183,$5M+,1-10,High,Northern CA
Betty,Gonzalez,info@silverdeltaqueria.com,(530) 981-8883,Silver DelTaqueria,2151 Pine St,Sacramento,Sacramento County,CA,95031,Taqueria,,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/silver-deltaqueria-sacramento,"https://maps.google.com/?q=2151+Pine+St,Sacramento,CA",4.7,155,$500K-$1M,51-100,Low,Northern CA
Carlos,Hernandez,,(530) 262-9576,Garcia's Pizza,7315 Second St,Sacramento,Sacramento County,CA,96004,Pizza,,CA_Restaurant_Scraper,B,"Restaurant, Pizza, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Pizza,2026-04-28,https://www.yelp.com/biz/garcias-pizza-sacramento,"https://maps.google.com/?q=7315+Second+St,Sacramento,CA",3.8,174,$5M+,26-50,High,Northern CA
Elizabeth,Lopez,,(530) 592-5870,Smith's Steakhouse,3812 Pico Blvd,Sacramento,Sacramento County,CA,95714,Steakhouse,,CA_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,,"https://maps.google.com/?q=3812+Pico+Blvd,Sacramento,CA",,,$2.5M-$5M,11-25,High,Northern CA
Luis,Johnson,info@goldendebbq.com,(530) 801-9010,Golden DeBBQ,5975 Sunset Blvd,Sacramento,Sacramento County,CA,95724,BBQ,,CA_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,,"https://maps.google.com/?q=5975+Sunset+Blvd,Sacramento,CA",4.3,347,$1M-$2.5M,1-10,Medium,Northern CA
Linda,Rodriguez,,(916) 208-2978,Golden Burritos,4048 Hollywood Blvd,Sacramento,Sacramento County,CA,95600,Burritos,,CA_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,,"https://maps.google.com/?q=4048+Hollywood+Blvd,Sacramento,CA",,,$500K-$1M,11-25,Low,Northern CA
Richard,Rivera,info@reddeltaqueria.com,(530) 576-7526,Red DelTaqueria,7964 Hollywood Blvd,Sacramento,Sacramento County,CA,95928,Taqueria,https://www.reddeltaqueria.com,CA_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/red-deltaqueria-sacramento,"https://maps.google.com/?q=7964+Hollywood+Blvd,Sacramento,CA",3.5,25,$5M+,51-100,High,Northern CA
Michael,Lopez,,(916) 776-4035,Corner DelCafe,5843 First St,Sacramento,Sacramento County,CA,90183,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/corner-delcafe-sacramento,"https://maps.google.com/?q=5843+First+St,Sacramento,CA",3.3,203,$2.5M-$5M,11-25,High,Northern CA
Pedro,Perez,,(916) 768-4263,Los DelBurritos,8436 Pico Blvd,Sacramento,Sacramento County,CA,90705,Burritos,,CA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/los-delburritos-sacramento,"https://maps.google.com/?q=8436+Pico+Blvd,Sacramento,CA",4.2,399,$1M-$2.5M,100+,Medium,Northern CA
Anthony,Brown,info@sandelbbq.com,(530) 358-6848,San DelBBQ,2192 Jefferson St,Sacramento,Sacramento County,CA,96311,BBQ,,CA_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,,"https://maps.google.com/?q=2192+Jefferson+St,Sacramento,CA",4.0,219,$500K-$1M,26-50,Low,Northern CA
James,Sanchez,info@housediner.com,(530) 531-1019,House Diner,8561 Broadway,Sacramento,Sacramento County,CA,92159,Diner,,CA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/house-diner-sacramento,"https://maps.google.com/?q=8561+Broadway,Sacramento,CA",3.1,404,$500K-$1M,51-100,Low,Northern CA
Pedro,Flores,,(530) 406-5827,Rodriguez's Burritos,9614 Second St,Sacramento,Sacramento County,CA,92251,Burritos,,CA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/rodriguezs-burritos-sacramento,"https://maps.google.com/?q=9614+Second+St,Sacramento,CA",4.0,60,$2.5M-$5M,1-10,High,Northern CA
Betty,Lopez,info@johnsonssteakhouse.com,(916) 578-1628,Johnson's Steakhouse,5070 Third St,Sacramento,Sacramento County,CA,91440,Steakhouse,https://www.johnsonssteakhouse.com,CA_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/johnsons-steakhouse-sacramento,"https://maps.google.com/?q=5070+Third+St,Sacramento,CA",3.3,453,$2.5M-$5M,1-10,High,Northern CA
Christopher,Martinez,,(530) 736-3122,Lopez's BBQ,6992 Wilshire Blvd,Sacramento,Sacramento County,CA,91844,BBQ,,CA_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/lopezs-bbq-sacramento,"https://maps.google.com/?q=6992+Wilshire+Blvd,Sacramento,CA",3.3,77,$1M-$2.5M,1-10,Medium,Northern CA
John,Smith,,(530) 200-4375,Hernandez's BBQ,9270 Mission St,Sacramento,Sacramento County,CA,90534,BBQ,https://www.hernandezsbbq.com,CA_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/hernandezs-bbq-sacramento,"https://maps.google.com/?q=9270+Mission+St,Sacramento,CA",3.3,401,$1M-$2.5M,26-50,Medium,Northern CA
Daniel,Hernandez,info@goldendelburritos.com,(530) 558-3595,Golden DelBurritos,9092 Maple Ave,Sacramento,Sacramento County,CA,93306,Burritos,,CA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/golden-delburritos-sacramento,"https://maps.google.com/?q=9092+Maple+Ave,Sacramento,CA",3.4,177,$1M-$2.5M,1-10,Medium,Northern CA
Nancy,Martinez,,(530) 877-9122,Rodriguez's Grill,4144 Pico Blvd,Sacramento,Sacramento County,CA,93865,Grill,https://www.rodriguezsgrill.com,CA_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/rodriguezs-grill-sacramento,"https://maps.google.com/?q=4144+Pico+Blvd,Sacramento,CA",4.9,412,$500K-$1M,51-100,Low,Northern CA
Carlos,Rodriguez,,(916) 715-6043,Los Bakery,9615 Hollywood Blvd,Sacramento,Sacramento County,CA,93259,Bakery,,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/los-bakery-sacramento,"https://maps.google.com/?q=9615+Hollywood+Blvd,Sacramento,CA",3.2,414,$1M-$2.5M,51-100,Medium,Northern CA
Pedro,Martinez,info@bigbakery.com,(530) 738-9159,Big Bakery,4655 Wilshire Blvd,Sacramento,Sacramento County,CA,94070,Bakery,,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/big-bakery-sacramento,"https://maps.google.com/?q=4655+Wilshire+Blvd,Sacramento,CA",3.9,156,$5M+,100+,High,Northern CA
Elizabeth,Hernandez,,(916) 375-3269,Kitchen DelBar & Grill,2380 First St,Sacramento,Sacramento County,CA,92416,Bar & Grill,,CA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,,"https://maps.google.com/?q=2380+First+St,Sacramento,CA",3.8,467,Under $500K,11-25,Low,Northern CA
James,Lopez,,(530) 310-2996,Los DelGrill,5671 Pico Blvd,Sacramento,Sacramento County,CA,92869,Grill,,CA_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/los-delgrill-sacramento,"https://maps.google.com/?q=5671+Pico+Blvd,Sacramento,CA",3.6,408,$5M+,100+,High,Northern CA
Betty,Ramirez,info@kitchensushi.com,(916) 957-4750,Kitchen Sushi,7898 Cedar Ave,Sacramento,Sacramento County,CA,91039,Kitchen,,CA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,,"https://maps.google.com/?q=7898+Cedar+Ave,Sacramento,CA",4.4,438,$2.5M-$5M,100+,High,Northern CA
Margaret,Garcia,info@littlebakery.com,(916) 898-5898,Little Bakery,1364 Hollywood Blvd,Sacramento,Sacramento County,CA,94261,Bakery,https://www.littlebakery.com,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/little-bakery-sacramento,"https://maps.google.com/?q=1364+Hollywood+Blvd,Sacramento,CA",4.5,143,$5M+,1-10,High,Northern CA
Lisa,Torres,,(916) 795-2304,Perez's Bistro,9697 Washington Blvd,Sacramento,Sacramento County,CA,93564,Bistro,,CA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=9697+Washington+Blvd,Sacramento,CA",3.9,5,Under $500K,26-50,Low,Northern CA
Juan,Gonzalez,info@goldendetacos.com,(916) 759-9985,Golden DeTacos,9950 Third St,Sacramento,Sacramento County,CA,90714,Tacos,https://www.goldendetacos.com,CA_Restaurant_Scraper,B,"Restaurant, Tacos, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,,"https://maps.google.com/?q=9950+Third+St,Sacramento,CA",4.8,249,$1M-$2.5M,51-100,Medium,Northern CA
Daniel,Lopez,info@casarestaurant.com,(916) 809-4878,Casa Restaurant,9333 Sunset Blvd,Sacramento,Sacramento County,CA,90910,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/casa-restaurant-sacramento,"https://maps.google.com/?q=9333+Sunset+Blvd,Sacramento,CA",4.1,264,Under $500K,11-25,Low,Northern CA
Karen,Miller,,(916) 923-9225,La DelCafe,1378 Second St,Sacramento,Sacramento County,CA,93216,Cafe,,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/la-delcafe-sacramento,"https://maps.google.com/?q=1378+Second+St,Sacramento,CA",,,$1M-$2.5M,11-25,Medium,Northern CA
Robert,Williams,,(916) 656-8942,Pueblo DelSushi,6299 Third St,Sacramento,Sacramento County,CA,90597,Sushi,https://www.pueblodelsushi.com,CA_Restaurant_Scraper,A,"Restaurant, Sushi, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Sushi,2026-04-28,https://www.yelp.com/biz/pueblo-delsushi-sacramento,"https://maps.google.com/?q=6299+Third+St,Sacramento,CA",4.0,62,$500K-$1M,1-10,Low,Northern CA
Margaret,Garcia,info@floresscafe.com,(530) 900-5657,Flores's Cafe,4728 Broadway,Sacramento,Sacramento County,CA,91536,Cafe,,CA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/floress-cafe-sacramento,"https://maps.google.com/?q=4728+Broadway,Sacramento,CA",4.0,173,$5M+,51-100,High,Northern CA
Margaret,Brown,info@garciasburger.com,(916) 884-9534,Garcia's Burger,3443 Broadway,Sacramento,Sacramento County,CA,91288,Burger,https://www.garciasburger.com,CA_Restaurant_Scraper,A,"Restaurant, Burger, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,,"https://maps.google.com/?q=3443+Broadway,Sacramento,CA",3.8,50,$1M-$2.5M,11-25,Medium,Northern CA
Matthew,Flores,info@bigdelcafe.com,(530) 472-7912,Big DelCafe,7985 Mission St,Sacramento,Sacramento County,CA,95553,Cafe,,CA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/big-delcafe-sacramento,"https://maps.google.com/?q=7985+Mission+St,Sacramento,CA",4.1,332,$500K-$1M,51-100,Low,Northern CA
Betty,Flores,info@bigdebistro.com,(530) 868-2056,Big DeBistro,7525 Jefferson St,Sacramento,Sacramento County,CA,91650,Bistro,https://www.bigdebistro.com,CA_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/big-debistro-sacramento,"https://maps.google.com/?q=7525+Jefferson+St,Sacramento,CA",3.2,269,Under $500K,1-10,Low,Northern CA
Maria,Martinez,info@johnsonsseafood.com,(530) 288-1182,Johnson's Seafood,9064 Cedar Ave,Sacramento,Sacramento County,CA,94043,Seafood,,CA_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, Sacramento",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,https://www.yelp.com/biz/johnsons-seafood-sacramento,"https://maps.google.com/?q=9064+Cedar+Ave,Sacramento,CA",,,$5M+,11-25,High,Northern CA
