First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date,Yelp URL,Google Maps,Yelp Rating,Yelp Reviews,Est. Revenue,Employees,POS Urgency,Region
Mark,Martinez,,(626) 838-6032,Grill DeTacos,7069 Jefferson St,Pasadena,Los Angeles County,CA,95773,Grill,https://www.grilldetacos.com,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/grill-detacos-pasadena,"https://maps.google.com/?q=7069+Jefferson+St,Pasadena,CA",4.2,266,$5M+,1-10,High,Los Angeles County
Susan,Garcia,info@cafecafe.com,(626) 230-8135,Cafe Cafe,8589 Main St,Pasadena,Los Angeles County,CA,92664,Cafe,https://www.cafecafe.com,CA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/cafe-cafe-pasadena,"https://maps.google.com/?q=8589+Main+St,Pasadena,CA",4.4,305,$500K-$1M,100+,Low,Los Angeles County
Barbara,Garcia,,(626) 528-5397,Gonzalez's BBQ,2655 Sunset Blvd,Pasadena,Los Angeles County,CA,90332,BBQ,,CA_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,,"https://maps.google.com/?q=2655+Sunset+Blvd,Pasadena,CA",,,$2.5M-$5M,1-10,High,Los Angeles County
Nancy,Gomez,info@casabbq.com,(626) 230-1571,Casa BBQ,7795 First St,Pasadena,Los Angeles County,CA,91276,BBQ,https://www.casabbq.com,CA_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/casa-bbq-pasadena,"https://maps.google.com/?q=7795+First+St,Pasadena,CA",3.1,437,Under $500K,51-100,Low,Los Angeles County
Mary,Jones,info@littlebarandgrill.com,(626) 484-6129,Little Bar & Grill,721 Main St,Pasadena,Los Angeles County,CA,94424,Bar & Grill,,CA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/little-bar-&-grill-pasadena,"https://maps.google.com/?q=721+Main+St,Pasadena,CA",4.3,154,$2.5M-$5M,1-10,High,Los Angeles County
David,Gonzalez,info@hernandezsbargrill.com,(626) 447-4056,Hernandez's Bar & Grill,7395 Wilshire Blvd,Pasadena,Los Angeles County,CA,96390,Bar & Grill,,CA_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/hernandezs-bar-&-grill-pasadena,"https://maps.google.com/?q=7395+Wilshire+Blvd,Pasadena,CA",3.8,260,$1M-$2.5M,1-10,Medium,Los Angeles County
Christopher,Lopez,,(626) 527-6039,Martinez's Bakery,5361 Wilshire Blvd,Pasadena,Los Angeles County,CA,90877,Bakery,,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,,"https://maps.google.com/?q=5361+Wilshire+Blvd,Pasadena,CA",,,$5M+,51-100,High,Los Angeles County
Betty,Johnson,,(626) 222-1365,El DeEatery,683 Third St,Pasadena,Los Angeles County,CA,91629,Eatery,,CA_Restaurant_Scraper,A,"Restaurant, Eatery, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/el-deeatery-pasadena,"https://maps.google.com/?q=683+Third+St,Pasadena,CA",4.6,112,$5M+,51-100,High,Los Angeles County
Lisa,Hernandez,,(626) 412-3239,Golden DeCafe,3987 Third St,Pasadena,Los Angeles County,CA,92443,Cafe,,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=3987+Third+St,Pasadena,CA",,,$5M+,100+,High,Los Angeles County
David,Flores,info@cornerdecoffee.com,(626) 381-2577,Corner DeCoffee,9925 Ocean Ave,Pasadena,Los Angeles County,CA,95882,Coffee,,CA_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,https://www.yelp.com/biz/corner-decoffee-pasadena,"https://maps.google.com/?q=9925+Ocean+Ave,Pasadena,CA",4.2,10,Under $500K,26-50,Low,Los Angeles County
Michael,Flores,,(626) 327-3086,Kitchen DePizza,4151 Market St,Pasadena,Los Angeles County,CA,92089,Kitchen,https://www.kitchendepizza.com,CA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/kitchen-depizza-pasadena,"https://maps.google.com/?q=4151+Market+St,Pasadena,CA",3.4,340,Under $500K,100+,Low,Los Angeles County
Carlos,Johnson,info@davissbakery.com,(626) 460-6231,Davis's Bakery,4903 Pine St,Pasadena,Los Angeles County,CA,91897,Bakery,https://www.davissbakery.com,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/daviss-bakery-pasadena,"https://maps.google.com/?q=4903+Pine+St,Pasadena,CA",,,$2.5M-$5M,100+,High,Los Angeles County
Maria,Garcia,,(626) 913-8821,Blue Burritos,9953 Third St,Pasadena,Los Angeles County,CA,90466,Burritos,https://www.blueburritos.com,CA_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/blue-burritos-pasadena,"https://maps.google.com/?q=9953+Third+St,Pasadena,CA",3.1,152,$500K-$1M,26-50,Low,Los Angeles County
Linda,Brown,,(626) 963-6879,Corner DelKitchen,9936 Pico Blvd,Pasadena,Los Angeles County,CA,95246,Kitchen,,CA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,,"https://maps.google.com/?q=9936+Pico+Blvd,Pasadena,CA",,,$5M+,11-25,High,Los Angeles County
Steven,Ramirez,info@kitchengrill.com,(626) 674-7079,Kitchen Grill,1074 Hollywood Blvd,Pasadena,Los Angeles County,CA,92057,Kitchen,,CA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/kitchen-grill-pasadena,"https://maps.google.com/?q=1074+Hollywood+Blvd,Pasadena,CA",4.3,144,$1M-$2.5M,26-50,Medium,Los Angeles County
Jennifer,Hernandez,info@cafediner.com,(626) 800-9753,Cafe Diner,372 Pine St,Pasadena,Los Angeles County,CA,91997,Cafe,,CA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/cafe-diner-pasadena,"https://maps.google.com/?q=372+Pine+St,Pasadena,CA",,,$5M+,11-25,High,Los Angeles County
Maria,Garcia,,(626) 764-6087,Silver DelEatery,1461 Broadway,Pasadena,Los Angeles County,CA,93570,Eatery,,CA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/silver-deleatery-pasadena,"https://maps.google.com/?q=1461+Broadway,Pasadena,CA",3.8,189,Under $500K,51-100,Low,Los Angeles County
Matthew,Rodriguez,info@grilldegrill.com,(626) 243-4495,Grill DeGrill,2233 Jefferson St,Pasadena,Los Angeles County,CA,90704,Grill,,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/grill-degrill-pasadena,"https://maps.google.com/?q=2233+Jefferson+St,Pasadena,CA",4.6,6,$2.5M-$5M,1-10,High,Los Angeles County
Paul,Flores,info@greendegrill.com,(626) 502-8967,Green DeGrill,3870 First St,Pasadena,Los Angeles County,CA,94871,Grill,,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/green-degrill-pasadena,"https://maps.google.com/?q=3870+First+St,Pasadena,CA",4.3,433,$5M+,11-25,High,Los Angeles County
Linda,Ramirez,info@bigrestaurant.com,(626) 724-4384,Big Restaurant,966 First St,Pasadena,Los Angeles County,CA,96585,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,,"https://maps.google.com/?q=966+First+St,Pasadena,CA",4.6,487,Under $500K,100+,Low,Los Angeles County
Jose,Ramirez,info@casadeltaqueria.com,(626) 670-8425,Casa DelTaqueria,3665 Pico Blvd,Pasadena,Los Angeles County,CA,95117,Taqueria,,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/casa-deltaqueria-pasadena,"https://maps.google.com/?q=3665+Pico+Blvd,Pasadena,CA",3.8,56,$2.5M-$5M,51-100,High,Los Angeles County
Steven,Perez,,(626) 235-7085,Lopez's Burritos,559 Sunset Blvd,Pasadena,Los Angeles County,CA,92646,Burritos,,CA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/lopezs-burritos-pasadena,"https://maps.google.com/?q=559+Sunset+Blvd,Pasadena,CA",3.3,387,$2.5M-$5M,11-25,High,Los Angeles County
Jose,Brown,,(626) 659-6659,Bistro Kitchen,5987 Hollywood Blvd,Pasadena,Los Angeles County,CA,91000,Kitchen,,CA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/bistro-kitchen-pasadena,"https://maps.google.com/?q=5987+Hollywood+Blvd,Pasadena,CA",4.0,15,Under $500K,51-100,Low,Los Angeles County
Carlos,Gomez,info@eldelbistro.com,(626) 382-7253,El DelBistro,6439 Market St,Pasadena,Los Angeles County,CA,92493,Bistro,,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/el-delbistro-pasadena,"https://maps.google.com/?q=6439+Market+St,Pasadena,CA",,,$2.5M-$5M,100+,High,Los Angeles County
Steven,Gomez,info@goldendediner.com,(626) 886-5677,Golden DeDiner,5464 Sunset Blvd,Pasadena,Los Angeles County,CA,94318,Diner,,CA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, Pasadena",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/golden-dediner-pasadena,"https://maps.google.com/?q=5464+Sunset+Blvd,Pasadena,CA",4.7,308,$1M-$2.5M,1-10,Medium,Los Angeles County
