First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date,Yelp URL,Google Maps,Yelp Rating,Yelp Reviews,Est. Revenue,Employees,POS Urgency,Region
Luis,Smith,info@lasdelbistro.com,(209) 391-9126,Las DelBistro,468 Oak St,Stockton,San Joaquin County,CA,91863,Bistro,,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/las-delbistro-stockton,"https://maps.google.com/?q=468+Oak+St,Stockton,CA",3.8,32,$5M+,100+,High,Northern CA
Juan,Gonzalez,,(209) 263-4279,Los DelSteakhouse,509 Pico Blvd,Stockton,San Joaquin County,CA,96826,Steakhouse,,CA_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,,"https://maps.google.com/?q=509+Pico+Blvd,Stockton,CA",,,$500K-$1M,11-25,Low,Northern CA
Barbara,Rodriguez,info@cafedelbakery.com,(209) 471-7262,Cafe DelBakery,9692 Oak St,Stockton,San Joaquin County,CA,90834,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/cafe-delbakery-stockton,"https://maps.google.com/?q=9692+Oak+St,Stockton,CA",3.6,5,Under $500K,51-100,Low,Northern CA
Richard,Martinez,info@ramirezseatery.com,(209) 331-5577,Ramirez's Eatery,8366 Wilshire Blvd,Stockton,San Joaquin County,CA,90869,Eatery,,CA_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/ramirezs-eatery-stockton,"https://maps.google.com/?q=8366+Wilshire+Blvd,Stockton,CA",4.0,171,$1M-$2.5M,1-10,Medium,Northern CA
David,Smith,,(209) 789-1465,The DelRestaurant,7826 Third St,Stockton,San Joaquin County,CA,91414,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/the-delrestaurant-stockton,"https://maps.google.com/?q=7826+Third+St,Stockton,CA",4.7,17,$5M+,100+,High,Northern CA
Nancy,Gonzalez,info@thesteakhouse.com,(209) 338-4042,The Steakhouse,3313 Ocean Ave,Stockton,San Joaquin County,CA,96870,Steakhouse,https://www.thesteakhouse.com,CA_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/the-steakhouse-stockton,"https://maps.google.com/?q=3313+Ocean+Ave,Stockton,CA",3.5,467,$2.5M-$5M,26-50,High,Northern CA
John,Johnson,info@lasderestaurant.com,(209) 532-6724,Las DeRestaurant,7587 Pico Blvd,Stockton,San Joaquin County,CA,96718,Restaurant,,CA_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/las-derestaurant-stockton,"https://maps.google.com/?q=7587+Pico+Blvd,Stockton,CA",4.3,275,$2.5M-$5M,26-50,High,Northern CA
Jennifer,Sanchez,,(209) 233-4657,Rodriguez's Bistro,9803 Elm St,Stockton,San Joaquin County,CA,91000,Bistro,,CA_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=9803+Elm+St,Stockton,CA",5.0,271,$1M-$2.5M,26-50,Medium,Northern CA
Karen,Lopez,,(209) 449-1620,Casa Tacos,9627 Broadway,Stockton,San Joaquin County,CA,90130,Tacos,,CA_Restaurant_Scraper,B,"Restaurant, Tacos, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,https://www.yelp.com/biz/casa-tacos-stockton,"https://maps.google.com/?q=9627+Broadway,Stockton,CA",,,Under $500K,26-50,Low,Northern CA
Richard,Brown,,(209) 385-2810,Los DeEatery,6683 Pico Blvd,Stockton,San Joaquin County,CA,91763,Eatery,https://www.losdeeatery.com,CA_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,,"https://maps.google.com/?q=6683+Pico+Blvd,Stockton,CA",3.3,353,Under $500K,11-25,Low,Northern CA
William,Gonzalez,,(209) 839-6572,Blue Burger,443 First St,Stockton,San Joaquin County,CA,95568,Burger,https://www.blueburger.com,CA_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,https://www.yelp.com/biz/blue-burger-stockton,"https://maps.google.com/?q=443+First+St,Stockton,CA",3.0,426,$1M-$2.5M,11-25,Medium,Northern CA
Elizabeth,Martinez,info@greendeeatery.com,(209) 756-5387,Green DeEatery,4410 Wilshire Blvd,Stockton,San Joaquin County,CA,94202,Eatery,,CA_Restaurant_Scraper,A,"Restaurant, Eatery, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/green-deeatery-stockton,"https://maps.google.com/?q=4410+Wilshire+Blvd,Stockton,CA",,,$2.5M-$5M,100+,High,Northern CA
Margaret,Garcia,info@lakitchen.com,(209) 599-1993,La Kitchen,7201 Jefferson St,Stockton,San Joaquin County,CA,94716,Kitchen,,CA_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/la-kitchen-stockton,"https://maps.google.com/?q=7201+Jefferson+St,Stockton,CA",4.3,28,$5M+,11-25,High,Northern CA
Matthew,Hernandez,info@rodriguezsbbq.com,(209) 454-6287,Rodriguez's BBQ,3560 Maple Ave,Stockton,San Joaquin County,CA,93887,BBQ,,CA_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/rodriguezs-bbq-stockton,"https://maps.google.com/?q=3560+Maple+Ave,Stockton,CA",5.0,286,$1M-$2.5M,1-10,Medium,Northern CA
Mark,Davis,info@cornertacos.com,(209) 304-3944,Corner Tacos,1884 First St,Stockton,San Joaquin County,CA,90316,Tacos,,CA_Restaurant_Scraper,C,"Restaurant, Tacos, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,,"https://maps.google.com/?q=1884+First+St,Stockton,CA",4.4,103,$2.5M-$5M,51-100,High,Northern CA
Betty,Gonzalez,,(209) 660-2258,Golden DeBurritos,1188 Main St,Stockton,San Joaquin County,CA,92130,Burritos,https://www.goldendeburritos.com,CA_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,,"https://maps.google.com/?q=1188+Main+St,Stockton,CA",4.7,72,$1M-$2.5M,1-10,Medium,Northern CA
Mark,Flores,info@casadelburger.com,(209) 481-9837,Casa DelBurger,1791 Pico Blvd,Stockton,San Joaquin County,CA,92076,Burger,,CA_Restaurant_Scraper,B,"Restaurant, Burger, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,,"https://maps.google.com/?q=1791+Pico+Blvd,Stockton,CA",3.9,305,Under $500K,11-25,Low,Northern CA
Patricia,Lopez,info@hernandezsbbq.com,(209) 576-2818,Hernandez's BBQ,4313 Jefferson St,Stockton,San Joaquin County,CA,95372,BBQ,,CA_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,,"https://maps.google.com/?q=4313+Jefferson+St,Stockton,CA",3.7,201,$1M-$2.5M,100+,Medium,Northern CA
Michael,Johnson,info@thedelseafood.com,(209) 958-9747,The DelSeafood,6432 Washington Blvd,Stockton,San Joaquin County,CA,90379,Seafood,,CA_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,,"https://maps.google.com/?q=6432+Washington+Blvd,Stockton,CA",4.2,98,$5M+,1-10,High,Northern CA
Patricia,Garcia,info@casapizza.com,(209) 910-1914,Casa Pizza,9536 Third St,Stockton,San Joaquin County,CA,96858,Pizza,,CA_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Pizza,2026-04-28,https://www.yelp.com/biz/casa-pizza-stockton,"https://maps.google.com/?q=9536+Third+St,Stockton,CA",4.9,345,$5M+,100+,High,Northern CA
James,Ramirez,info@brownskitchen.com,(209) 831-1931,Brown's Kitchen,2615 Cedar Ave,Stockton,San Joaquin County,CA,92781,Kitchen,https://www.brownskitchen.com,CA_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,,"https://maps.google.com/?q=2615+Cedar+Ave,Stockton,CA",3.6,396,Under $500K,26-50,Low,Northern CA
Daniel,Hernandez,info@smithsbakery.com,(209) 268-2625,Smith's Bakery,4038 Oak St,Stockton,San Joaquin County,CA,95327,Bakery,,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,,"https://maps.google.com/?q=4038+Oak+St,Stockton,CA",3.3,378,Under $500K,26-50,Low,Northern CA
Betty,Brown,,(209) 424-4976,House DeCafe,6754 Elm St,Stockton,San Joaquin County,CA,96317,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=6754+Elm+St,Stockton,CA",,,$500K-$1M,100+,Low,Northern CA
Jessica,Williams,,(209) 564-7563,Corner Burritos,7436 Sunset Blvd,Stockton,San Joaquin County,CA,94935,Burritos,,CA_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,,"https://maps.google.com/?q=7436+Sunset+Blvd,Stockton,CA",,,Under $500K,1-10,Low,Northern CA
Lisa,Johnson,,(209) 588-5643,Golden Kitchen,2988 Wilshire Blvd,Stockton,San Joaquin County,CA,95876,Kitchen,,CA_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,,"https://maps.google.com/?q=2988+Wilshire+Blvd,Stockton,CA",3.4,224,$5M+,1-10,High,Northern CA
Robert,Gonzalez,info@lasdelcafe.com,(209) 812-7362,Las DelCafe,8869 Cedar Ave,Stockton,San Joaquin County,CA,95235,Cafe,,CA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/las-delcafe-stockton,"https://maps.google.com/?q=8869+Cedar+Ave,Stockton,CA",4.4,23,$1M-$2.5M,100+,Medium,Northern CA
Ana,Garcia,info@grilldelbistro.com,(209) 265-1886,Grill DelBistro,1230 Maple Ave,Stockton,San Joaquin County,CA,94809,Bistro,,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=1230+Maple+Ave,Stockton,CA",3.7,427,$2.5M-$5M,26-50,High,Northern CA
Matthew,Gonzalez,info@grillbistro.com,(209) 794-5016,Grill Bistro,8361 Main St,Stockton,San Joaquin County,CA,92070,Bistro,,CA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/grill-bistro-stockton,"https://maps.google.com/?q=8361+Main+St,Stockton,CA",5.0,325,$500K-$1M,11-25,Low,Northern CA
Carlos,Gonzalez,info@jonessseafood.com,(209) 755-2033,Jones's Seafood,7549 Maple Ave,Stockton,San Joaquin County,CA,91609,Seafood,https://www.jonessseafood.com,CA_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,,"https://maps.google.com/?q=7549+Maple+Ave,Stockton,CA",4.4,23,$5M+,11-25,High,Northern CA
Jessica,Brown,info@martinezstaqueria.com,(209) 415-4137,Martinez's Taqueria,8805 Wilshire Blvd,Stockton,San Joaquin County,CA,94456,Taqueria,,CA_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/martinezs-taqueria-stockton,"https://maps.google.com/?q=8805+Wilshire+Blvd,Stockton,CA",3.9,105,$1M-$2.5M,100+,Medium,Northern CA
Jose,Lopez,info@ladecafe.com,(209) 925-9187,La DeCafe,8978 Main St,Stockton,San Joaquin County,CA,91632,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=8978+Main+St,Stockton,CA",4.6,294,$500K-$1M,26-50,Low,Northern CA
Barbara,Gonzalez,info@spotdeseafood.com,(209) 483-9423,Spot DeSeafood,6356 Cedar Ave,Stockton,San Joaquin County,CA,95302,Seafood,https://www.spotdeseafood.com,CA_Restaurant_Scraper,C,"Restaurant, Seafood, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,https://www.yelp.com/biz/spot-deseafood-stockton,"https://maps.google.com/?q=6356+Cedar+Ave,Stockton,CA",4.9,312,Under $500K,11-25,Low,Northern CA
Betty,Miller,info@ladebistro.com,(209) 418-1793,La DeBistro,3508 Jefferson St,Stockton,San Joaquin County,CA,90099,Bistro,,CA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,https://www.yelp.com/biz/la-debistro-stockton,"https://maps.google.com/?q=3508+Jefferson+St,Stockton,CA",3.1,401,$1M-$2.5M,100+,Medium,Northern CA
Juan,Smith,info@bluedelseafood.com,(209) 852-4770,Blue DelSeafood,2457 Jefferson St,Stockton,San Joaquin County,CA,91123,Seafood,https://www.bluedelseafood.com,CA_Restaurant_Scraper,C,"Restaurant, Seafood, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,https://www.yelp.com/biz/blue-delseafood-stockton,"https://maps.google.com/?q=2457+Jefferson+St,Stockton,CA",3.5,80,$5M+,26-50,High,Northern CA
Robert,Garcia,info@gomezsrestaurant.com,(209) 726-3007,Gomez's Restaurant,6125 Cedar Ave,Stockton,San Joaquin County,CA,91731,Restaurant,,CA_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,,"https://maps.google.com/?q=6125+Cedar+Ave,Stockton,CA",3.7,406,Under $500K,51-100,Low,Northern CA
Luis,Martinez,info@grilldekitchen.com,(209) 670-4443,Grill DeKitchen,1478 Washington Blvd,Stockton,San Joaquin County,CA,91148,Kitchen,,CA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/grill-dekitchen-stockton,"https://maps.google.com/?q=1478+Washington+Blvd,Stockton,CA",,,$500K-$1M,26-50,Low,Northern CA
James,Smith,,(209) 954-9688,Spot DelCafe,4549 Pico Blvd,Stockton,San Joaquin County,CA,92123,Cafe,https://www.spotdelcafe.com,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=4549+Pico+Blvd,Stockton,CA",3.1,10,$500K-$1M,11-25,Low,Northern CA
Anthony,Rivera,,(209) 538-3510,Lopez's Bar & Grill,4955 Cedar Ave,Stockton,San Joaquin County,CA,95871,Bar & Grill,https://www.lopezsbarandgrill.com,CA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/lopezs-bar-&-grill-stockton,"https://maps.google.com/?q=4955+Cedar+Ave,Stockton,CA",4.3,83,$2.5M-$5M,11-25,High,Northern CA
Mark,Martinez,info@martinezssushi.com,(209) 700-6426,Martinez's Sushi,9345 Washington Blvd,Stockton,San Joaquin County,CA,93132,Sushi,,CA_Restaurant_Scraper,C,"Restaurant, Sushi, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Sushi,2026-04-28,,"https://maps.google.com/?q=9345+Washington+Blvd,Stockton,CA",4.0,342,$5M+,1-10,High,Northern CA
Ana,Flores,info@losdeldiner.com,(209) 893-4513,Los DelDiner,9633 Second St,Stockton,San Joaquin County,CA,96082,Diner,,CA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/los-deldiner-stockton,"https://maps.google.com/?q=9633+Second+St,Stockton,CA",4.0,254,$2.5M-$5M,51-100,High,Northern CA
Daniel,Garcia,info@sandebakery.com,(209) 980-5245,San DeBakery,4891 Maple Ave,Stockton,San Joaquin County,CA,90589,Bakery,https://www.sandebakery.com,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/san-debakery-stockton,"https://maps.google.com/?q=4891+Maple+Ave,Stockton,CA",4.8,396,$5M+,1-10,High,Northern CA
Roberto,Ramirez,,(209) 643-7398,Cafe Eatery,6264 Second St,Stockton,San Joaquin County,CA,94983,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/cafe-eatery-stockton,"https://maps.google.com/?q=6264+Second+St,Stockton,CA",3.3,294,$5M+,51-100,High,Northern CA
Pedro,Jones,info@eldecafe.com,(209) 410-9101,El DeCafe,508 Hollywood Blvd,Stockton,San Joaquin County,CA,92534,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/el-decafe-stockton,"https://maps.google.com/?q=508+Hollywood+Blvd,Stockton,CA",,,$1M-$2.5M,51-100,Medium,Northern CA
Luis,Johnson,info@johnsonsbakery.com,(209) 494-6614,Johnson's Bakery,7663 Oak St,Stockton,San Joaquin County,CA,96306,Bakery,https://www.johnsonsbakery.com,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/johnsons-bakery-stockton,"https://maps.google.com/?q=7663+Oak+St,Stockton,CA",,,$5M+,51-100,High,Northern CA
Karen,Ramirez,info@smithssushi.com,(209) 778-9127,Smith's Sushi,623 Sunset Blvd,Stockton,San Joaquin County,CA,92628,Sushi,,CA_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Sushi,2026-04-28,,"https://maps.google.com/?q=623+Sunset+Blvd,Stockton,CA",,,Under $500K,51-100,Low,Northern CA
Elizabeth,Lopez,info@greendelseafood.com,(209) 553-5414,Green DelSeafood,4596 First St,Stockton,San Joaquin County,CA,91385,Seafood,https://www.greendelseafood.com,CA_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,https://www.yelp.com/biz/green-delseafood-stockton,"https://maps.google.com/?q=4596+First+St,Stockton,CA",,,Under $500K,100+,Low,Northern CA
Lisa,Davis,info@rodriguezsbargrill.com,(209) 457-7945,Rodriguez's Bar & Grill,4771 Washington Blvd,Stockton,San Joaquin County,CA,94036,Bar & Grill,,CA_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/rodriguezs-bar-&-grill-stockton,"https://maps.google.com/?q=4771+Washington+Blvd,Stockton,CA",4.3,238,$500K-$1M,26-50,Low,Northern CA
Jessica,Ramirez,info@silverdetaqueria.com,(209) 994-7401,Silver DeTaqueria,1982 Hollywood Blvd,Stockton,San Joaquin County,CA,95081,Taqueria,,CA_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/silver-detaqueria-stockton,"https://maps.google.com/?q=1982+Hollywood+Blvd,Stockton,CA",4.8,111,Under $500K,100+,Low,Northern CA
Elizabeth,Gonzalez,info@spotdeleatery.com,(209) 215-7617,Spot DelEatery,6031 Second St,Stockton,San Joaquin County,CA,96832,Eatery,,CA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/spot-deleatery-stockton,"https://maps.google.com/?q=6031+Second+St,Stockton,CA",4.7,281,Under $500K,11-25,Low,Northern CA
Barbara,Miller,,(209) 962-1035,Casa DeEatery,5252 Jefferson St,Stockton,San Joaquin County,CA,92576,Eatery,,CA_Restaurant_Scraper,A,"Restaurant, Eatery, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/casa-deeatery-stockton,"https://maps.google.com/?q=5252+Jefferson+St,Stockton,CA",,,Under $500K,51-100,Low,Northern CA
Karen,Flores,,(209) 522-7236,Little Bistro,7258 Ocean Ave,Stockton,San Joaquin County,CA,91462,Bistro,https://www.littlebistro.com,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=7258+Ocean+Ave,Stockton,CA",3.2,161,Under $500K,26-50,Low,Northern CA
Richard,Martinez,info@martinezsbakery.com,(209) 946-7394,Martinez's Bakery,1268 Cedar Ave,Stockton,San Joaquin County,CA,93619,Bakery,,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Stockton",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,,"https://maps.google.com/?q=1268+Cedar+Ave,Stockton,CA",4.2,206,$5M+,100+,High,Northern CA
