First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date,Yelp URL,Google Maps,Yelp Rating,Yelp Reviews,Est. Revenue,Employees,POS Urgency,Region
Paul,Garcia,,(925) 584-2421,The DeDiner,5749 Wilshire Blvd,Oakland,Alameda County,CA,90834,Diner,,CA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/the-dediner-oakland,"https://maps.google.com/?q=5749+Wilshire+Blvd,Oakland,CA",4.9,262,$5M+,11-25,High,Northern CA
Maria,Lopez,info@littletaqueria.com,(510) 832-2961,Little Taqueria,774 Hollywood Blvd,Oakland,Alameda County,CA,90350,Taqueria,,CA_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/little-taqueria-oakland,"https://maps.google.com/?q=774+Hollywood+Blvd,Oakland,CA",3.6,93,Under $500K,1-10,Low,Northern CA
Sarah,Brown,,(510) 374-6016,Spot DelEatery,9019 Main St,Oakland,Alameda County,CA,96402,Eatery,https://www.spotdeleatery.com,CA_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,,"https://maps.google.com/?q=9019+Main+St,Oakland,CA",3.6,284,$5M+,26-50,High,Northern CA
Carlos,Martinez,info@garciasbargrill.com,(510) 484-6818,Garcia's Bar & Grill,2623 Oak St,Oakland,Alameda County,CA,96134,Bar & Grill,,CA_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/garcias-bar-&-grill-oakland,"https://maps.google.com/?q=2623+Oak+St,Oakland,CA",4.6,183,$500K-$1M,1-10,Low,Northern CA
Ana,Brown,,(925) 914-3235,Garcia's Burritos,8101 Hollywood Blvd,Oakland,Alameda County,CA,96458,Burritos,,CA_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,https://www.yelp.com/biz/garcias-burritos-oakland,"https://maps.google.com/?q=8101+Hollywood+Blvd,Oakland,CA",4.7,261,$1M-$2.5M,1-10,Medium,Northern CA
Daniel,Garcia,,(925) 608-9321,House DelBurger,4395 Ocean Ave,Oakland,Alameda County,CA,93317,Burger,https://www.housedelburger.com,CA_Restaurant_Scraper,A,"Restaurant, Burger, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,https://www.yelp.com/biz/house-delburger-oakland,"https://maps.google.com/?q=4395+Ocean+Ave,Oakland,CA",4.0,49,$5M+,1-10,High,Northern CA
Elizabeth,Rodriguez,info@bistrogrill.com,(510) 757-7888,Bistro Grill,4049 Maple Ave,Oakland,Alameda County,CA,91481,Bistro,https://www.bistrogrill.com,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=4049+Maple+Ave,Oakland,CA",4.7,374,$500K-$1M,51-100,Low,Northern CA
Roberto,Williams,,(510) 947-5587,San DeTacos,7080 Hollywood Blvd,Oakland,Alameda County,CA,93693,Tacos,https://www.sandetacos.com,CA_Restaurant_Scraper,B,"Restaurant, Tacos, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28,https://www.yelp.com/biz/san-detacos-oakland,"https://maps.google.com/?q=7080+Hollywood+Blvd,Oakland,CA",,,$1M-$2.5M,1-10,Medium,Northern CA
Matthew,Williams,,(510) 584-1184,Gonzalez's Coffee,9759 Third St,Oakland,Alameda County,CA,96813,Coffee,,CA_Restaurant_Scraper,A,"Restaurant, Coffee, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,,"https://maps.google.com/?q=9759+Third+St,Oakland,CA",3.1,352,$1M-$2.5M,100+,Medium,Northern CA
William,Jones,,(510) 235-2129,Cafe Restaurant,7652 Jefferson St,Oakland,Alameda County,CA,91427,Restaurant,https://www.caferestaurant.com,CA_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/cafe-restaurant-oakland,"https://maps.google.com/?q=7652+Jefferson+St,Oakland,CA",3.8,206,$5M+,1-10,High,Northern CA
Nancy,Gomez,,(925) 930-2518,House DelSteakhouse,9130 Cedar Ave,Oakland,Alameda County,CA,91857,Steakhouse,https://www.housedelsteakhouse.com,CA_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,,"https://maps.google.com/?q=9130+Cedar+Ave,Oakland,CA",3.6,166,Under $500K,100+,Low,Northern CA
Maria,Gonzalez,,(510) 215-8963,Kitchen Steakhouse,9890 Market St,Oakland,Alameda County,CA,95784,Kitchen,,CA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/kitchen-steakhouse-oakland,"https://maps.google.com/?q=9890+Market+St,Oakland,CA",4.9,232,$2.5M-$5M,51-100,High,Northern CA
Luis,Rodriguez,info@grilldegrill.com,(510) 239-3789,Grill DeGrill,1102 Elm St,Oakland,Alameda County,CA,91759,Grill,,CA_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/grill-degrill-oakland,"https://maps.google.com/?q=1102+Elm+St,Oakland,CA",3.4,391,$500K-$1M,26-50,Low,Northern CA
David,Rodriguez,info@lasbakery.com,(925) 828-3377,Las Bakery,4814 Wilshire Blvd,Oakland,Alameda County,CA,91401,Bakery,,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/las-bakery-oakland,"https://maps.google.com/?q=4814+Wilshire+Blvd,Oakland,CA",4.5,180,$500K-$1M,1-10,Low,Northern CA
Christopher,Jones,info@sandelcoffee.com,(925) 774-6566,San DelCoffee,8829 Pine St,Oakland,Alameda County,CA,96122,Coffee,,CA_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,https://www.yelp.com/biz/san-delcoffee-oakland,"https://maps.google.com/?q=8829+Pine+St,Oakland,CA",4.5,396,Under $500K,11-25,Low,Northern CA
Linda,Gomez,,(925) 439-5204,Green DeSteakhouse,8363 Wilshire Blvd,Oakland,Alameda County,CA,95088,Steakhouse,,CA_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/green-desteakhouse-oakland,"https://maps.google.com/?q=8363+Wilshire+Blvd,Oakland,CA",3.4,76,Under $500K,51-100,Low,Northern CA
Patricia,Ramirez,info@sandebistro.com,(510) 305-9179,San DeBistro,6659 Mission St,Oakland,Alameda County,CA,95849,Bistro,,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28,,"https://maps.google.com/?q=6659+Mission+St,Oakland,CA",4.5,164,$5M+,26-50,High,Northern CA
Betty,Hernandez,,(925) 286-9552,Johnson's Seafood,307 Wilshire Blvd,Oakland,Alameda County,CA,90495,Seafood,,CA_Restaurant_Scraper,C,"Restaurant, Seafood, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28,https://www.yelp.com/biz/johnsons-seafood-oakland,"https://maps.google.com/?q=307+Wilshire+Blvd,Oakland,CA",3.5,438,$5M+,26-50,High,Northern CA
Luis,Gonzalez,,(925) 303-5994,Blue Cafe,5361 Maple Ave,Oakland,Alameda County,CA,92415,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/blue-cafe-oakland,"https://maps.google.com/?q=5361+Maple+Ave,Oakland,CA",3.3,245,$1M-$2.5M,100+,Medium,Northern CA
Nancy,Gonzalez,,(510) 355-9458,Kitchen BBQ,5023 Sunset Blvd,Oakland,Alameda County,CA,90179,Kitchen,,CA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,,"https://maps.google.com/?q=5023+Sunset+Blvd,Oakland,CA",,,$5M+,11-25,High,Northern CA
William,Hernandez,,(925) 669-3231,Green Taqueria,5423 Hollywood Blvd,Oakland,Alameda County,CA,91659,Taqueria,,CA_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/green-taqueria-oakland,"https://maps.google.com/?q=5423+Hollywood+Blvd,Oakland,CA",3.6,55,$500K-$1M,51-100,Low,Northern CA
Patricia,Garcia,,(925) 741-7309,Red DelEatery,4664 Sunset Blvd,Oakland,Alameda County,CA,95222,Eatery,https://www.reddeleatery.com,CA_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/red-deleatery-oakland,"https://maps.google.com/?q=4664+Sunset+Blvd,Oakland,CA",3.3,190,Under $500K,26-50,Low,Northern CA
Pedro,Rivera,,(510) 883-4112,Green DelRestaurant,4974 Market St,Oakland,Alameda County,CA,92067,Restaurant,https://www.greendelrestaurant.com,CA_Restaurant_Scraper,B,"Restaurant, Restaurant, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/green-delrestaurant-oakland,"https://maps.google.com/?q=4974+Market+St,Oakland,CA",,,Under $500K,100+,Low,Northern CA
John,Lopez,,(510) 217-7669,San DeCafe,2011 Elm St,Oakland,Alameda County,CA,95473,Cafe,,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/san-decafe-oakland,"https://maps.google.com/?q=2011+Elm+St,Oakland,CA",4.6,134,$1M-$2.5M,26-50,Medium,Northern CA
Jose,Perez,,(925) 870-8475,Martinez's Cafe,2003 Hollywood Blvd,Oakland,Alameda County,CA,94483,Cafe,,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/martinezs-cafe-oakland,"https://maps.google.com/?q=2003+Hollywood+Blvd,Oakland,CA",3.8,68,$2.5M-$5M,100+,High,Northern CA
Anthony,Perez,,(925) 531-2995,San Restaurant,9824 Third St,Oakland,Alameda County,CA,93226,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28,https://www.yelp.com/biz/san-restaurant-oakland,"https://maps.google.com/?q=9824+Third+St,Oakland,CA",,,$500K-$1M,26-50,Low,Northern CA
Michael,Jones,info@sandeleatery.com,(925) 817-8066,San DelEatery,4274 Wilshire Blvd,Oakland,Alameda County,CA,95109,Eatery,https://www.sandeleatery.com,CA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,,"https://maps.google.com/?q=4274+Wilshire+Blvd,Oakland,CA",3.8,346,$500K-$1M,51-100,Low,Northern CA
Karen,Rivera,info@cornerdeburritos.com,(925) 343-2988,Corner DeBurritos,6368 Maple Ave,Oakland,Alameda County,CA,91888,Burritos,https://www.cornerdeburritos.com,CA_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28,,"https://maps.google.com/?q=6368+Maple+Ave,Oakland,CA",4.1,492,Under $500K,1-10,Low,Northern CA
Jose,Garcia,info@gonzalezseatery.com,(925) 205-2441,Gonzalez's Eatery,6906 Main St,Oakland,Alameda County,CA,93673,Eatery,https://www.gonzalezseatery.com,CA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/gonzalezs-eatery-oakland,"https://maps.google.com/?q=6906+Main+St,Oakland,CA",3.7,309,$2.5M-$5M,51-100,High,Northern CA
Sarah,Torres,info@kitchendebbq.com,(510) 400-7980,Kitchen DeBBQ,310 Pine St,Oakland,Alameda County,CA,96429,Kitchen,,CA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Kitchen,2026-04-28,https://www.yelp.com/biz/kitchen-debbq-oakland,"https://maps.google.com/?q=310+Pine+St,Oakland,CA",4.4,396,$500K-$1M,1-10,Low,Northern CA
William,Gomez,,(925) 669-5743,Pueblo DelBurger,8443 Maple Ave,Oakland,Alameda County,CA,91464,Burger,,CA_Restaurant_Scraper,B,"Restaurant, Burger, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,,"https://maps.google.com/?q=8443+Maple+Ave,Oakland,CA",4.0,32,$1M-$2.5M,26-50,Medium,Northern CA
Susan,Brown,info@santadiner.com,(510) 518-5007,Santa Diner,531 Pine St,Oakland,Alameda County,CA,96407,Diner,,CA_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28,https://www.yelp.com/biz/santa-diner-oakland,"https://maps.google.com/?q=531+Pine+St,Oakland,CA",4.6,392,$2.5M-$5M,100+,High,Northern CA
Jennifer,Williams,,(510) 243-9600,Corner Taqueria,9681 Washington Blvd,Oakland,Alameda County,CA,96395,Taqueria,,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,,"https://maps.google.com/?q=9681+Washington+Blvd,Oakland,CA",4.7,115,$1M-$2.5M,1-10,Medium,Northern CA
Michael,Smith,,(510) 726-8490,Davis's Steakhouse,1926 Oak St,Oakland,Alameda County,CA,91690,Steakhouse,https://www.davisssteakhouse.com,CA_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28,https://www.yelp.com/biz/daviss-steakhouse-oakland,"https://maps.google.com/?q=1926+Oak+St,Oakland,CA",4.1,231,$5M+,26-50,High,Northern CA
Patricia,Martinez,info@theburger.com,(510) 789-1283,The Burger,1393 First St,Oakland,Alameda County,CA,95852,Burger,,CA_Restaurant_Scraper,A,"Restaurant, Burger, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,,"https://maps.google.com/?q=1393+First+St,Oakland,CA",4.7,247,Under $500K,1-10,Low,Northern CA
Susan,Gomez,,(510) 841-5736,Jones's Bakery,7509 Ocean Ave,Oakland,Alameda County,CA,90429,Bakery,,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/joness-bakery-oakland,"https://maps.google.com/?q=7509+Ocean+Ave,Oakland,CA",4.5,259,$2.5M-$5M,26-50,High,Northern CA
Michael,Lopez,,(925) 581-7870,Red DeBBQ,2464 First St,Oakland,Alameda County,CA,94427,BBQ,,CA_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28,https://www.yelp.com/biz/red-debbq-oakland,"https://maps.google.com/?q=2464+First+St,Oakland,CA",3.4,227,$1M-$2.5M,51-100,Medium,Northern CA
Barbara,Jones,,(510) 348-7852,Red Burger,8081 Broadway,Oakland,Alameda County,CA,93111,Burger,,CA_Restaurant_Scraper,A,"Restaurant, Burger, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28,https://www.yelp.com/biz/red-burger-oakland,"https://maps.google.com/?q=8081+Broadway,Oakland,CA",,,$2.5M-$5M,1-10,High,Northern CA
Michael,Gonzalez,info@grilldetaqueria.com,(510) 653-1542,Grill DeTaqueria,2803 Pine St,Oakland,Alameda County,CA,91189,Taqueria,https://www.grilldetaqueria.com,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28,https://www.yelp.com/biz/grill-detaqueria-oakland,"https://maps.google.com/?q=2803+Pine+St,Oakland,CA",4.6,158,$2.5M-$5M,51-100,High,Northern CA
Matthew,Garcia,,(510) 969-1858,Cafe DelBurritos,4713 Wilshire Blvd,Oakland,Alameda County,CA,95824,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,,"https://maps.google.com/?q=4713+Wilshire+Blvd,Oakland,CA",3.1,213,Under $500K,51-100,Low,Northern CA
Karen,Sanchez,,(925) 242-8307,Spot DelCoffee,6903 Broadway,Oakland,Alameda County,CA,90343,Coffee,https://www.spotdelcoffee.com,CA_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28,,"https://maps.google.com/?q=6903+Broadway,Oakland,CA",4.1,443,$1M-$2.5M,51-100,Medium,Northern CA
Juan,Lopez,info@cafedepizza.com,(925) 649-2931,Cafe DePizza,5491 Elm St,Oakland,Alameda County,CA,90484,Cafe,https://www.cafedepizza.com,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/cafe-depizza-oakland,"https://maps.google.com/?q=5491+Elm+St,Oakland,CA",3.1,452,Under $500K,51-100,Low,Northern CA
Jennifer,Rodriguez,info@losdelbarandgrill.com,(925) 847-9038,Los DelBar & Grill,6008 Elm St,Oakland,Alameda County,CA,93941,Bar & Grill,,CA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28,https://www.yelp.com/biz/los-delbar-&-grill-oakland,"https://maps.google.com/?q=6008+Elm+St,Oakland,CA",4.5,465,$500K-$1M,26-50,Low,Northern CA
Christopher,Sanchez,info@ladesushi.com,(510) 228-4488,La DeSushi,7659 Second St,Oakland,Alameda County,CA,93344,Sushi,,CA_Restaurant_Scraper,C,"Restaurant, Sushi, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Sushi,2026-04-28,https://www.yelp.com/biz/la-desushi-oakland,"https://maps.google.com/?q=7659+Second+St,Oakland,CA",4.4,145,Under $500K,51-100,Low,Northern CA
Daniel,Sanchez,info@sandebakery.com,(925) 639-9991,San DeBakery,5586 Oak St,Oakland,Alameda County,CA,91981,Bakery,https://www.sandebakery.com,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/san-debakery-oakland,"https://maps.google.com/?q=5586+Oak+St,Oakland,CA",,,$500K-$1M,100+,Low,Northern CA
Susan,Jones,,(925) 799-7062,Johnson's Cafe,7208 Mission St,Oakland,Alameda County,CA,96646,Cafe,https://www.johnsonscafe.com,CA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/johnsons-cafe-oakland,"https://maps.google.com/?q=7208+Mission+St,Oakland,CA",3.4,413,$1M-$2.5M,51-100,Medium,Northern CA
Richard,Perez,info@hernandezsbakery.com,(510) 693-8703,Hernandez's Bakery,6120 First St,Oakland,Alameda County,CA,95419,Bakery,https://www.hernandezsbakery.com,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,,"https://maps.google.com/?q=6120+First+St,Oakland,CA",3.0,302,Under $500K,26-50,Low,Northern CA
Elizabeth,Gomez,,(925) 310-1375,Silver DelEatery,3654 Pico Blvd,Oakland,Alameda County,CA,96115,Eatery,,CA_Restaurant_Scraper,A,"Restaurant, Eatery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28,https://www.yelp.com/biz/silver-deleatery-oakland,"https://maps.google.com/?q=3654+Pico+Blvd,Oakland,CA",4.6,149,$2.5M-$5M,100+,High,Northern CA
Robert,Sanchez,,(510) 944-3248,Casa DelGrill,8112 Washington Blvd,Oakland,Alameda County,CA,93514,Grill,https://www.casadelgrill.com,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28,https://www.yelp.com/biz/casa-delgrill-oakland,"https://maps.google.com/?q=8112+Washington+Blvd,Oakland,CA",4.5,95,$2.5M-$5M,1-10,High,Northern CA
Pedro,Lopez,,(925) 594-9851,Pueblo DelPizza,9092 Market St,Oakland,Alameda County,CA,90727,Pizza,,CA_Restaurant_Scraper,A,"Restaurant, Pizza, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Pizza,2026-04-28,https://www.yelp.com/biz/pueblo-delpizza-oakland,"https://maps.google.com/?q=9092+Market+St,Oakland,CA",4.7,402,$500K-$1M,100+,Low,Northern CA
Linda,Davis,info@lopezscafe.com,(925) 664-5763,Lopez's Cafe,5841 First St,Oakland,Alameda County,CA,91070,Cafe,,CA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28,https://www.yelp.com/biz/lopezs-cafe-oakland,"https://maps.google.com/?q=5841+First+St,Oakland,CA",3.3,238,Under $500K,1-10,Low,Northern CA
Carlos,Sanchez,info@silverbakery.com,(925) 342-4318,Silver Bakery,2826 Pico Blvd,Oakland,Alameda County,CA,93605,Bakery,,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Oakland",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28,https://www.yelp.com/biz/silver-bakery-oakland,"https://maps.google.com/?q=2826+Pico+Blvd,Oakland,CA",4.0,73,Under $500K,100+,Low,Northern CA
