full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Paul Green,Paul,Green,green.paul@remax.net,(317) 355-8481,Compass,Baton Rouge,LA,1,3,1957703,LA226584,LA,3.6,70,C,realtor_scraper,2026-08-25T06:32:09.070749+00:00
Helen Allen,Helen,Allen,allen.helen@weichert.com,(856) 703-1250,Meritage Homes,San Francisco,CA,17,29,5813886,CA733800,CA,4.4,65,A,realtor_scraper,2026-08-25T06:32:09.058309+00:00
Jessica Collins,Jessica,Collins,jessicac@kw.com,(832) 415-7827,Century 21,Tucson,AZ,1,15,1667847,AZ837278,AZ,4.1,74,C,realtor_scraper,2026-08-25T06:32:09.071194+00:00
Maria Moore,Maria,Moore,mmoore@century21.com,(475) 469-8159,Taylor Morrison,Colorado Springs,CO,24,10,10838663,CO275391,CO,4.1,90,C,realtor_scraper,2026-08-25T06:32:09.069554+00:00
Sandra Allen,Sandra,Allen,allen.sandra@berkshirehathawayhs.com,(631) 245-3744,Sotheby's,Albuquerque,NM,0,36,3694372,NM276168,NM,4.9,89,C,realtor_scraper,2026-08-25T06:32:09.071081+00:00
Catherine Moore,Catherine,Moore,catherinem@yahoo.com,(442) 749-5525,NVR,Philadelphia,PA,3,23,10125636,PA902890,PA,4.2,70,A,realtor_scraper,2026-08-25T06:32:09.059476+00:00
Pamela Young,Pamela,Young,pamela.young@coldwellbanker.com,(475) 348-4622,United Real Estate,Baltimore,MD,4,31,6817851,MD833274,MD,4.2,89,B,realtor_scraper,2026-08-25T06:32:09.065580+00:00
Thomas Watson,Thomas,Watson,thomasw@compass.com,(510) 925-6532,Douglas Elliman,Salt Lake City,UT,1,21,6734965,UT541706,UT,4.2,67,B,realtor_scraper,2026-08-25T06:32:09.067007+00:00
Samuel Carter,Samuel,Carter,samuelc@berkshirehathawayhs.com,(972) 270-9209,United Real Estate,St. Louis,MO,11,19,14750910,MO888180,MO,3.9,99,B,realtor_scraper,2026-08-25T06:32:09.062642+00:00
Sharon Adams,Sharon,Adams,sharon.adams@redfin.com,(762) 630-8485,Taylor Morrison,San Jose,CA,6,35,9194674,CA976611,CA,4.4,70,B,realtor_scraper,2026-08-25T06:32:09.063523+00:00
Rachel Lee,Rachel,Lee,rachel.lee@compass.com,(518) 569-4572,KB Home,Louisville,KY,0,30,2686593,KY997346,KY,4.6,67,C,realtor_scraper,2026-08-25T06:32:09.071333+00:00
Emma Martinez,Emma,Martinez,emmam@elliman.com,(740) 432-8580,Pulte Homes,St. Louis,MO,0,45,12237577,MO500026,MO,3.7,100,B,realtor_scraper,2026-08-25T06:32:09.067161+00:00
Gregory Rodriguez,Gregory,Rodriguez,gregory57@realtor.com,(570) 837-2595,Ryan Homes,Denver,CO,10,44,6994747,CO135739,CO,3.6,76,A,realtor_scraper,2026-08-25T06:32:09.056285+00:00
David Cook,David,Cook,david.cook@hotmail.com,(434) 416-5196,Berkshire Hathaway,Charlotte,NC,1,10,10333477,NC379987,NC,4.8,70,A,realtor_scraper,2026-08-25T06:32:09.060854+00:00
Emily Hall,Emily,Hall,emily1@redfin.com,(619) 654-9962,CalAtlantic Homes,St. Louis,MO,23,32,4337499,MO667880,MO,4.3,88,B,realtor_scraper,2026-08-25T06:32:09.063073+00:00
Jonathan Perez,Jonathan,Perez,jonathan.perez@remax.net,(628) 848-9101,RE/MAX,Seattle,WA,3,11,10196431,WA901638,WA,3.7,77,A,realtor_scraper,2026-08-25T06:32:09.060367+00:00
Melissa Cooper,Melissa,Cooper,melissa14@remax.net,(952) 776-1096,HomeSmart,Salt Lake City,UT,1,33,5955717,UT396223,UT,3.6,95,B,realtor_scraper,2026-08-25T06:32:09.067584+00:00
Janet Nelson,Janet,Nelson,nelson.janet@realtor.com,(762) 687-7055,M/I Homes,Detroit,MI,1,24,5961311,MI901541,MI,3.6,94,B,realtor_scraper,2026-08-25T06:32:09.066385+00:00
David Robinson,David,Robinson,davidr@elliman.com,(757) 358-1770,Tri Pointe Homes,Miami,FL,0,46,2236001,FL287256,FL,4.7,79,A,realtor_scraper,2026-08-25T06:32:09.061404+00:00
Stephen Hughes,Stephen,Hughes,stephen.hughes@exprealty.com,(509) 631-5979,The Agency,Baton Rouge,LA,24,24,9692626,LA541370,LA,3.8,60,C,realtor_scraper,2026-08-25T06:32:09.068811+00:00
Jonathan Sanders,Jonathan,Sanders,jonathan8@sothebysrealty.com,(404) 360-1912,Zillow Premier,Atlanta,GA,18,11,1443056,GA797986,GA,3.5,94,A,realtor_scraper,2026-08-25T06:32:09.056524+00:00
Jennifer Green,Jennifer,Green,jgreen@compass.com,(520) 783-1595,Century 21,Milwaukee,WI,2,14,9623380,WI653744,WI,3.6,85,C,realtor_scraper,2026-08-25T06:32:09.070823+00:00
Jack James,Jack,James,jackj@outlook.com,(248) 524-9805,Pulte Homes,Las Vegas,NV,9,2,158465,NV111954,NV,3.6,49,A,realtor_scraper,2026-08-25T06:32:09.058687+00:00
Thomas Jones,Thomas,Jones,jones.thomas@century21.com,(539) 460-9125,Redfin,Indianapolis,IN,4,19,10555975,IN720705,IN,4.1,85,B,realtor_scraper,2026-08-25T06:32:09.065067+00:00
James Evans,James,Evans,evans.james@redfin.com,(445) 815-5588,Century Communities,Oklahoma City,OK,23,13,2236912,OK790693,OK,4.1,65,C,realtor_scraper,2026-08-25T06:32:09.068191+00:00
Rachel Kelly,Rachel,Kelly,rkelly@homesmart.com,(772) 884-3917,KB Home,San Jose,CA,24,25,13355661,CA966037,CA,4.7,91,B,realtor_scraper,2026-08-25T06:32:09.062182+00:00
Joshua Bailey,Joshua,Bailey,jbailey@coldwellbanker.com,(256) 218-1612,NVR,Boston,MA,1,16,2122640,MA283504,MA,4.2,60,A,realtor_scraper,2026-08-25T06:32:09.061018+00:00
Robert Cox,Robert,Cox,cox.robert@weichert.com,(702) 470-1975,Taylor Morrison,Austin,TX,0,25,13126149,TX645436,TX,3.5,100,A,realtor_scraper,2026-08-25T06:32:09.061307+00:00
Nicole Lopez,Nicole,Lopez,nicole.lopez@compass.com,(434) 259-4380,Zillow Premier,Boise,ID,22,19,14620485,ID148338,ID,3.7,72,C,realtor_scraper,2026-08-25T06:32:09.068435+00:00
Gary Richardson,Gary,Richardson,grichardson@berkshirehathawayhs.com,(430) 773-2983,Weichert,Colorado Springs,CO,10,44,10236760,CO882746,CO,3.8,89,C,realtor_scraper,2026-08-25T06:32:09.069303+00:00
Jacob Hernandez,Jacob,Hernandez,jacob53@berkshirehathawayhs.com,(781) 228-1621,Tri Pointe Homes,St. Louis,MO,10,25,11910786,MO222726,MO,3.8,85,B,realtor_scraper,2026-08-25T06:32:09.063537+00:00
Joseph Carter,Joseph,Carter,carter.joseph@coldwellbanker.com,(252) 880-1520,Century Communities,San Antonio,TX,5,9,1182066,TX329683,TX,4.2,67,B,realtor_scraper,2026-08-25T06:32:09.064889+00:00
Carol Flores,Carol,Flores,cflores@yahoo.com,(337) 664-6524,Keller Williams,Las Vegas,NV,1,20,14541134,NV838601,NV,4.8,99,A,realtor_scraper,2026-08-25T06:32:09.060772+00:00
Christine Harris,Christine,Harris,christineh@gmail.com,(779) 883-5048,Century Communities,San Antonio,TX,9,10,12537181,TX907330,TX,3.9,80,B,realtor_scraper,2026-08-25T06:32:09.063302+00:00
Thomas Watson,Thomas,Watson,twatson@coldwellbanker.com,(601) 623-7520,CalAtlantic Homes,Louisville,KY,19,13,1649171,KY385358,KY,4.5,90,C,realtor_scraper,2026-08-25T06:32:09.067600+00:00
Anthony Howard,Anthony,Howard,anthony60@compass.com,(401) 379-6997,Compass,Cincinnati,OH,5,39,1672625,OH162370,OH,4.5,75,B,realtor_scraper,2026-08-25T06:32:09.065503+00:00
Richard Diaz,Richard,Diaz,richardd@realtor.com,(941) 908-5644,Meritage Homes,Milwaukee,WI,10,36,13971634,WI598902,WI,4.3,93,C,realtor_scraper,2026-08-25T06:32:09.069284+00:00
Charles Wright,Charles,Wright,wright.charles@realtor.com,(225) 681-3383,Century 21,St. Louis,MO,3,11,13222845,MO793873,MO,4.4,87,B,realtor_scraper,2026-08-25T06:32:09.065701+00:00
Brandon Price,Brandon,Price,brandon.price@gmail.com,(812) 411-9401,Douglas Elliman,San Diego,CA,11,37,12770314,CA750264,CA,4.1,73,A,realtor_scraper,2026-08-25T06:32:09.057117+00:00
Rebecca Martinez,Rebecca,Martinez,rebecca.martinez@sothebysrealty.com,(859) 825-2793,Ryan Homes,Tampa,FL,4,13,1458399,FL582566,FL,4.5,62,A,realtor_scraper,2026-08-25T06:32:09.058856+00:00
Helen Rodriguez,Helen,Rodriguez,hrodriguez@century21.com,(478) 486-1041,LGI Homes,Tampa,FL,22,24,8158227,FL523108,FL,5.0,61,A,realtor_scraper,2026-08-25T06:32:09.057338+00:00
Charles Stewart,Charles,Stewart,charles.stewart@realtor.com,(714) 951-8416,Realty One Group,Columbus,OH,3,16,6560176,OH712577,OH,4.4,92,B,realtor_scraper,2026-08-25T06:32:09.065638+00:00
Frank Gomez,Frank,Gomez,frank21@kw.com,(401) 769-6970,Berkshire Hathaway,Kansas City,MO,0,15,3271032,MO491544,MO,4.0,66,B,realtor_scraper,2026-08-25T06:32:09.066198+00:00
Anna Ramirez,Anna,Ramirez,ramirez.anna@yahoo.com,(727) 657-4058,CalAtlantic Homes,Portland,OR,5,22,10971925,OR418839,OR,4.2,82,B,realtor_scraper,2026-08-25T06:32:09.065407+00:00
Kimberly Ruiz,Kimberly,Ruiz,ruiz.kimberly@realtor.com,(229) 408-2041,Keller Williams,Cleveland,OH,1,45,14152935,OH582819,OH,4.4,100,B,realtor_scraper,2026-08-25T06:32:09.066590+00:00
Kimberly Cox,Kimberly,Cox,kimberly12@homesmart.com,(480) 471-9872,Zillow Premier,Austin,TX,23,36,12985427,TX478896,TX,4.5,99,A,realtor_scraper,2026-08-25T06:32:09.057719+00:00
Kevin Murphy,Kevin,Murphy,kevin36@remax.net,(346) 924-4332,LGI Homes,Philadelphia,PA,10,39,14224536,PA110783,PA,4.5,95,A,realtor_scraper,2026-08-25T06:32:09.056068+00:00
Patrick Richardson,Patrick,Richardson,patrickr@remax.net,(701) 566-7178,Pulte Homes,Baton Rouge,LA,4,4,25011,LA607431,LA,4.1,67,C,realtor_scraper,2026-08-25T06:32:09.070282+00:00
Larry Robinson,Larry,Robinson,robinson.larry@redfin.com,(567) 735-3300,Lennar,St. Louis,MO,22,9,1890199,MO404592,MO,4.7,66,B,realtor_scraper,2026-08-25T06:32:09.063948+00:00
Frank Kelly,Frank,Kelly,frank.kelly@hotmail.com,(817) 344-5731,Zillow Premier,St. Louis,MO,13,9,1896865,MO336851,MO,3.9,72,B,realtor_scraper,2026-08-25T06:32:09.062534+00:00
Justin Scott,Justin,Scott,justins@remax.net,(417) 229-8018,ERA,Jacksonville,FL,20,11,983690,FL444588,FL,4.7,85,B,realtor_scraper,2026-08-25T06:32:09.063030+00:00
Paul Clark,Paul,Clark,paul39@hotmail.com,(539) 953-7104,M/I Homes,New York,NY,10,39,5941186,NY844088,NY,4.5,92,A,realtor_scraper,2026-08-25T06:32:09.055602+00:00
Patrick Parker,Patrick,Parker,patrickp@elliman.com,(989) 860-4379,Century 21,Riverside,CA,10,49,4074664,CA670961,CA,3.7,89,B,realtor_scraper,2026-08-25T06:32:09.062833+00:00
Mary Walker,Mary,Walker,mwalker@hotmail.com,(980) 571-9820,M/I Homes,Columbus,OH,15,46,10555822,OH423342,OH,4.5,71,B,realtor_scraper,2026-08-25T06:32:09.064214+00:00
Ashley Turner,Ashley,Turner,turner.ashley@berkshirehathawayhs.com,(872) 575-1240,KB Home,Colorado Springs,CO,3,8,1496081,CO945107,CO,4.8,61,C,realtor_scraper,2026-08-25T06:32:09.070102+00:00
Jack Cook,Jack,Cook,cook.jack@homesmart.com,(646) 940-7337,Keller Williams,Cincinnati,OH,21,14,1895996,OH707590,OH,3.7,95,B,realtor_scraper,2026-08-25T06:32:09.063446+00:00
Emily Taylor,Emily,Taylor,emily.taylor@gmail.com,(801) 225-2670,Taylor Morrison,Minneapolis,MN,5,13,9242311,MN370396,MN,3.6,76,B,realtor_scraper,2026-08-25T06:32:09.065127+00:00
Jeffrey Flores,Jeffrey,Flores,jeffreyf@elliman.com,(606) 604-9580,KB Home,San Diego,CA,3,11,13890193,CA300866,CA,4.7,100,A,realtor_scraper,2026-08-25T06:32:09.059616+00:00
Larry Roberts,Larry,Roberts,larryr@compass.com,(857) 628-5292,Meritage Homes,Boston,MA,15,21,13687420,MA436567,MA,4.0,94,A,realtor_scraper,2026-08-25T06:32:09.057691+00:00
Jessica Parker,Jessica,Parker,jessica31@outlook.com,(563) 504-8783,Vylla Home,Denver,CO,3,18,14724131,CO459079,CO,4.4,72,A,realtor_scraper,2026-08-25T06:32:09.059380+00:00
Katherine Diaz,Katherine,Diaz,diaz.katherine@century21.com,(561) 477-4510,KB Home,Dallas-Fort Worth,TX,1,24,10313657,TX544327,TX,4.7,100,A,realtor_scraper,2026-08-25T06:32:09.061242+00:00
Rachel Kim,Rachel,Kim,rachel90@yahoo.com,(385) 646-1697,Berkshire Hathaway,Cleveland,OH,0,19,12836430,OH720836,OH,4.3,98,B,realtor_scraper,2026-08-25T06:32:09.066276+00:00
Gregory Cox,Gregory,Cox,gregoryc@outlook.com,(949) 867-7540,Lennar,Raleigh,NC,20,29,5739167,NC218418,NC,3.8,88,B,realtor_scraper,2026-08-25T06:32:09.062732+00:00
Mary Diaz,Mary,Diaz,diaz.mary@elliman.com,(769) 488-6185,Toll Brothers,Minneapolis,MN,5,48,12776492,MN923699,MN,3.7,86,B,realtor_scraper,2026-08-25T06:32:09.065457+00:00
Stephanie Thompson,Stephanie,Thompson,stephaniet@yahoo.com,(828) 269-8256,Toll Brothers,New Orleans,LA,5,19,8299423,LA956801,LA,3.7,86,C,realtor_scraper,2026-08-25T06:32:09.069869+00:00
Benjamin Torres,Benjamin,Torres,torres.benjamin@coldwellbanker.com,(843) 303-7607,Better Homes & Gardens,Minneapolis,MN,24,40,13494468,MN605221,MN,3.6,90,B,realtor_scraper,2026-08-25T06:32:09.062243+00:00
Shirley Murphy,Shirley,Murphy,shirley99@weichert.com,(425) 395-3449,Zillow Premier,Chicago,IL,5,4,1947580,IL211332,IL,4.2,73,A,realtor_scraper,2026-08-25T06:32:09.060100+00:00
Kevin Nguyen,Kevin,Nguyen,knguyen@realtor.com,(319) 806-9481,Weichert,Richmond,VA,0,27,11675713,VA339746,VA,4.8,71,C,realtor_scraper,2026-08-25T06:32:09.070639+00:00
Timothy Perez,Timothy,Perez,timothy.perez@sothebysrealty.com,(952) 787-5553,Sotheby's,Cincinnati,OH,11,10,10357039,OH493634,OH,4.4,100,B,realtor_scraper,2026-08-25T06:32:09.064742+00:00
Deborah Hughes,Deborah,Hughes,hughes.deborah@realtor.com,(937) 615-6650,United Real Estate,Albuquerque,NM,3,18,12137487,NM153941,NM,4.5,97,C,realtor_scraper,2026-08-25T06:32:09.070226+00:00
Richard Cooper,Richard,Cooper,rcooper@hotmail.com,(505) 285-9998,Toll Brothers,Miami,FL,0,25,11613360,FL124390,FL,4.1,76,A,realtor_scraper,2026-08-25T06:32:09.061496+00:00
Michael Murphy,Michael,Murphy,mmurphy@outlook.com,(928) 220-6009,NVR,Orlando,FL,2,46,4268820,FL149222,FL,5.0,71,A,realtor_scraper,2026-08-25T06:32:09.060399+00:00
Nicole Garcia,Nicole,Garcia,nicoleg@elliman.com,(757) 965-7291,Redfin,San Diego,CA,1,2,218733,CA469549,CA,3.8,55,A,realtor_scraper,2026-08-25T06:32:09.060596+00:00
Michelle Mitchell,Michelle,Mitchell,mitchell.michelle@realtor.com,(605) 242-7844,Lennar,Austin,TX,2,14,7901939,TX582046,TX,3.9,83,A,realtor_scraper,2026-08-25T06:32:09.061787+00:00
Donna Lopez,Donna,Lopez,donna.lopez@century21.com,(220) 727-2633,Ryan Homes,Baltimore,MD,6,10,6979424,MD182185,MD,4.6,86,B,realtor_scraper,2026-08-25T06:32:09.064515+00:00
Donna Garcia,Donna,Garcia,donna22@berkshirehathawayhs.com,(681) 639-1427,Beazer Homes,Phoenix,AZ,11,42,10774793,AZ726443,AZ,4.5,74,A,realtor_scraper,2026-08-25T06:32:09.058156+00:00
Patricia White,Patricia,White,pwhite@coldwellbanker.com,(479) 992-7788,The Agency,Kansas City,MO,13,42,12568245,MO534534,MO,4.3,100,B,realtor_scraper,2026-08-25T06:32:09.063362+00:00
Patrick Walker,Patrick,Walker,patrick73@kw.com,(313) 264-1388,Vylla Home,Portland,OR,2,35,9654595,OR540669,OR,4.3,94,B,realtor_scraper,2026-08-25T06:32:09.066960+00:00
Samantha Watson,Samantha,Watson,swatson@compass.com,(346) 677-8873,Weichert,Tampa,FL,3,12,4912794,FL196029,FL,4.2,71,A,realtor_scraper,2026-08-25T06:32:09.058998+00:00
Edward Cook,Edward,Cook,cook.edward@coldwellbanker.com,(252) 649-5507,Meritage Homes,San Francisco,CA,0,26,13700062,CA334266,CA,4.5,100,A,realtor_scraper,2026-08-25T06:32:09.061772+00:00
Emma Collins,Emma,Collins,emma28@homesmart.com,(657) 947-8081,Sotheby's,Jacksonville,FL,24,4,233131,FL411984,FL,3.9,78,B,realtor_scraper,2026-08-25T06:32:09.062974+00:00
Daniel Harris,Daniel,Harris,daniel64@hotmail.com,(912) 377-7670,Century Communities,Detroit,MI,1,1,457181,MI660547,MI,4.7,58,B,realtor_scraper,2026-08-25T06:32:09.066370+00:00
Diane Sanchez,Diane,Sanchez,diane.sanchez@weichert.com,(772) 670-6919,Lennar,Seattle,WA,24,37,2524736,WA907372,WA,4.3,82,A,realtor_scraper,2026-08-25T06:32:09.056711+00:00
Daniel Martin,Daniel,Martin,danielm@compass.com,(843) 471-2439,Vylla Home,Tampa,FL,18,32,3596939,FL206031,FL,4.0,68,A,realtor_scraper,2026-08-25T06:32:09.058423+00:00
Sandra Edwards,Sandra,Edwards,sandra56@realtor.com,(248) 951-9266,Tri Pointe Homes,Chicago,IL,24,19,2880504,IL698974,IL,4.6,65,A,realtor_scraper,2026-08-25T06:32:09.055911+00:00
Brenda Martin,Brenda,Martin,brenda76@redfin.com,(331) 759-1905,Ryan Homes,Denver,CO,23,40,11733256,CO101982,CO,4.9,92,A,realtor_scraper,2026-08-25T06:32:09.057072+00:00
Christopher Reed,Christopher,Reed,christopher.reed@weichert.com,(913) 941-7312,Vylla Home,Tampa,FL,1,13,14023194,FL557718,FL,4.9,92,A,realtor_scraper,2026-08-25T06:32:09.061677+00:00
Lisa Martin,Lisa,Martin,lisa99@homesmart.com,(919) 241-5662,NVR,Dallas-Fort Worth,TX,16,50,3100436,TX285267,TX,3.7,77,A,realtor_scraper,2026-08-25T06:32:09.056944+00:00
Larry Mendoza,Larry,Mendoza,larrym@kw.com,(215) 462-2153,LGI Homes,San Jose,CA,3,49,12190560,CA715570,CA,4.2,95,B,realtor_scraper,2026-08-25T06:32:09.065553+00:00
Samantha Miller,Samantha,Miller,samantha.miller@realtyonegroup.com,(804) 257-9127,Century 21,Baltimore,MD,7,34,2951039,MD657618,MD,4.0,78,B,realtor_scraper,2026-08-25T06:32:09.063855+00:00
Michelle Ward,Michelle,Ward,michellew@outlook.com,(906) 201-9461,Keller Williams,Riverside,CA,16,45,8900780,CA299201,CA,4.9,63,B,realtor_scraper,2026-08-25T06:32:09.062701+00:00
Tyler Harris,Tyler,Harris,tyler33@yahoo.com,(504) 759-4932,Berkshire Hathaway,Miami,FL,5,8,981932,FL512041,FL,3.9,91,A,realtor_scraper,2026-08-25T06:32:09.059898+00:00
Anna Rivera,Anna,Rivera,rivera.anna@berkshirehathawayhs.com,(274) 951-4189,RE/MAX,Baltimore,MD,5,18,9369042,MD597551,MD,3.6,93,B,realtor_scraper,2026-08-25T06:32:09.065026+00:00
Patrick Bailey,Patrick,Bailey,patrick20@weichert.com,(252) 348-3384,Century 21,Raleigh,NC,2,44,11200478,NC378196,NC,4.3,79,B,realtor_scraper,2026-08-25T06:32:09.066511+00:00
James Bennett,James,Bennett,bennett.james@elliman.com,(712) 426-1469,Taylor Morrison,Seattle,WA,4,40,10641617,WA559330,WA,4.0,100,A,realtor_scraper,2026-08-25T06:32:09.060179+00:00
Gregory Martinez,Gregory,Martinez,gregorym@kw.com,(805) 285-7640,The Agency,San Jose,CA,17,42,14291399,CA485012,CA,4.1,86,B,realtor_scraper,2026-08-25T06:32:09.062286+00:00
Janet White,Janet,White,white.janet@outlook.com,(951) 662-3876,Keller Williams,Dallas-Fort Worth,TX,6,34,7889215,TX105990,TX,4.1,63,A,realtor_scraper,2026-08-25T06:32:09.055925+00:00
Paul Martin,Paul,Martin,paul.martin@elliman.com,(814) 223-8639,Coldwell Banker,New York,NY,7,23,4882436,NY752156,NY,3.7,86,A,realtor_scraper,2026-08-25T06:32:09.056741+00:00
Justin Johnson,Justin,Johnson,justinj@redfin.com,(734) 994-9407,ERA,San Jose,CA,5,48,14274496,CA215931,CA,3.8,96,B,realtor_scraper,2026-08-25T06:32:09.066086+00:00
Debra Hall,Debra,Hall,debra.hall@sothebysrealty.com,(228) 455-3577,Nest Seekers,Philadelphia,PA,0,31,2907564,PA311676,PA,4.3,87,A,realtor_scraper,2026-08-25T06:32:09.061389+00:00
Brandon Nelson,Brandon,Nelson,nelson.brandon@coldwellbanker.com,(979) 775-7097,D.R. Horton,St. Louis,MO,4,47,1565427,MO531268,MO,4.5,64,B,realtor_scraper,2026-08-25T06:32:09.065378+00:00
William Castillo,William,Castillo,castillo.william@compass.com,(985) 456-6304,Sotheby's,Tucson,AZ,21,40,11953847,AZ267324,AZ,4.7,100,C,realtor_scraper,2026-08-25T06:32:09.067722+00:00
Robert Allen,Robert,Allen,robert.allen@gmail.com,(814) 397-2502,Zillow Premier,Portland,OR,2,21,9675021,OR688172,OR,4.7,67,B,realtor_scraper,2026-08-25T06:32:09.066641+00:00
Robert Taylor,Robert,Taylor,taylor.robert@hotmail.com,(979) 608-1026,Sotheby's,Salt Lake City,UT,12,28,11862305,UT261470,UT,4.2,75,B,realtor_scraper,2026-08-25T06:32:09.063681+00:00
Ryan Jones,Ryan,Jones,ryan.jones@realtyonegroup.com,(903) 332-6223,Nest Seekers,Minneapolis,MN,2,37,8881429,MN837540,MN,3.9,64,B,realtor_scraper,2026-08-25T06:32:09.066758+00:00
William Flores,William,Flores,flores.william@yahoo.com,(539) 392-3294,CalAtlantic Homes,Orlando,FL,25,30,7181318,FL877282,FL,4.9,78,A,realtor_scraper,2026-08-25T06:32:09.058730+00:00
Rebecca Flores,Rebecca,Flores,rflores@compass.com,(203) 961-4102,Weichert,Baltimore,MD,0,42,2734198,MD706737,MD,4.5,78,B,realtor_scraper,2026-08-25T06:32:09.067382+00:00
Alexander Howard,Alexander,Howard,ahoward@coldwellbanker.com,(772) 691-3726,Century 21,Indianapolis,IN,9,42,10397650,IN865723,IN,4.3,84,B,realtor_scraper,2026-08-25T06:32:09.062802+00:00
Sharon Stewart,Sharon,Stewart,sstewart@sothebysrealty.com,(201) 460-9220,Nest Seekers,Philadelphia,PA,20,43,13184210,PA759227,PA,4.6,84,A,realtor_scraper,2026-08-25T06:32:09.056357+00:00
Deborah Campbell,Deborah,Campbell,deborah67@hotmail.com,(707) 258-8364,M/I Homes,Richmond,VA,11,48,2519646,VA985952,VA,3.7,92,C,realtor_scraper,2026-08-25T06:32:09.067785+00:00
Rachel Ruiz,Rachel,Ruiz,rruiz@gmail.com,(347) 671-8458,Toll Brothers,Tampa,FL,22,19,8256781,FL889744,FL,3.9,71,A,realtor_scraper,2026-08-25T06:32:09.057812+00:00
Richard Cox,Richard,Cox,richardc@gmail.com,(212) 410-3758,Realty One Group,Dallas-Fort Worth,TX,2,49,13626474,TX444614,TX,4.9,91,A,realtor_scraper,2026-08-25T06:32:09.061633+00:00
