id,full_name,name,first_name,last_name,email,phone,brokerage,company,metro_area,city,state,zip,years_experience,transactions_12mo,transactions_last_year,sales_volume,rating,priority,cream_fit_score,source,brokerage_size,scraped_at
CREAM-20260926-00014,Catherine Edwards,Catherine Edwards,Catherine,Edwards,catherineedwards@hotmail.com,(602) 242-4112,HomeSmart,HomeSmart,Phoenix,Phoenix,AZ,85412,23,39,39,18581417,3.2,A,79,Realtor.com,Independent,2026-09-26T11:17:35Z
CREAM-20260926-00015,Brian Jackson,Brian Jackson,Brian,Jackson,brianj@outlook.com,(646) 651-6462,Compass,Compass,San Jose,San Jose,CA,90989,16,51,51,35638223,4.2,A,94,Website Lead,Enterprise (200+ agents),2026-09-26T13:56:55Z
CREAM-20260926-00016,Kimberly Long,Kimberly Long,Kimberly,Long,kimberly.long@icloud.com,(512) 800-7889,Berkshire Hathaway,Berkshire Hathaway,Cincinnati,Cincinnati,OH,44831,20,54,54,16811733,3.1,A,92,Cold Outreach,Mid-size (11-50 agents),2026-09-26T05:01:47Z
CREAM-20260926-00017,Wayne Miller,Wayne Miller,Wayne,Miller,wmiller@me.com,(404) 383-5779,Halstead,Halstead,Staten Island,Staten Island,NY,13530,18,69,69,40798509,4.5,A,97,Trade Show,Mid-size (11-50 agents),2026-09-26T20:16:20Z
CREAM-20260926-00018,David Ramirez,David Ramirez,David,Ramirez,davidr@aol.com,(404) 908-2136,Century 21,Century 21,St. Petersburg,St. Petersburg,FL,34130,24,27,27,10576554,3.8,A,100,LinkedIn,Large (51-200 agents),2026-09-26T19:32:00Z
CREAM-20260926-00019,Daniel Cooper,Daniel Cooper,Daniel,Cooper,daniel.cooper@gmail.com,(256) 987-2023,Berkshire Hathaway,Berkshire Hathaway,Scottsdale,Scottsdale,AZ,86547,21,60,60,30963183,4.4,A,60,Referral Network,Large (51-200 agents),2026-09-26T14:22:50Z
CREAM-20260926-00020,Catherine Smith,Catherine Smith,Catherine,Smith,catherine_smith@hotmail.com,(980) 776-1960,Sotheby's International,Sotheby's International,San Francisco,San Francisco,CA,96638,5,14,14,11421850,4.6,A,69,LinkedIn,Independent,2026-09-26T21:21:55Z
CREAM-20260926-00021,Pamela Ruiz,Pamela Ruiz,Pamela,Ruiz,pamelar@icloud.com,(704) 529-9039,Sotheby's International,Sotheby's International,San Jose,San Jose,CA,91629,23,49,49,32535017,3.7,A,72,Referral Network,Large (51-200 agents),2026-09-26T02:11:54Z
CREAM-20260926-00022,Michael Thompson,Michael Thompson,Michael,Thompson,michaelthompson@icloud.com,(513) 394-1895,Berkshire Hathaway HomeServices,Berkshire Hathaway HomeServices,Long Beach,Long Beach,CA,91318,19,32,32,26833873,4.5,A,69,NAR Directory,Mid-size (11-50 agents),2026-09-26T00:42:22Z
CREAM-20260926-00023,Angela Rogers,Angela Rogers,Angela,Rogers,arogers@berkshirehathaway.com,(407) 337-4105,Berkshire Hathaway,Berkshire Hathaway,Phoenix,Phoenix,AZ,85861,11,67,67,33595612,4.1,A,92,Cold Outreach,Large (51-200 agents),2026-09-26T17:10:31Z
CREAM-20260926-00024,Pamela Chavez,Pamela Chavez,Pamela,Chavez,pamela_chavez@me.com,(929) 421-7278,RE/MAX,RE/MAX,Colorado Springs,Colorado Springs,CO,81444,1,7,7,4194537,3.5,A,65,Referral Network,Large (51-200 agents),2026-09-26T17:07:11Z
CREAM-20260926-00025,Lawrence Jenkins,Lawrence Jenkins,Lawrence,Jenkins,lawrencejenkins@icloud.com,(980) 225-7759,LIV Sotheby's,LIV Sotheby's,Colorado Springs,Colorado Springs,CO,81196,0,4,4,1917415,4.5,A,73,NAR Directory,Enterprise (200+ agents),2026-09-26T22:15:02Z
CREAM-20260926-00026,Ronald Murphy,Ronald Murphy,Ronald,Murphy,ronaldm@yahoo.com,(212) 588-7191,Keller Williams Realty,Keller Williams Realty,Miami,Miami,FL,33290,7,20,20,7170953,4.8,A,73,LinkedIn,Independent,2026-09-26T02:41:03Z
CREAM-20260926-00027,Walter Edwards,Walter Edwards,Walter,Edwards,waltere@outlook.com,(415) 720-7065,RE/MAX,RE/MAX,Charlotte,Charlotte,NC,28521,12,48,48,14741380,3.6,A,93,Facebook,Boutique (2-10 agents),2026-09-26T18:41:01Z
CREAM-20260926-00028,Judith Brown,Judith Brown,Judith,Brown,judithb@gmail.com,(646) 351-7070,Compass,Compass,Denver,Denver,CO,81705,21,72,72,45996184,3.7,A,94,Realtor.com,Enterprise (200+ agents),2026-09-26T18:26:53Z
CREAM-20260926-00029,Barbara Coleman,Barbara Coleman,Barbara,Coleman,barbara.coleman@gmail.com,(512) 593-4720,Halstead,Halstead,Queens,Queens,NY,14998,9,39,39,32768887,4.5,A,88,Trade Show,Enterprise (200+ agents),2026-09-26T12:51:47Z
CREAM-20260926-00030,Sharon Patel,Sharon Patel,Sharon,Patel,sharonp@douglaselliman.com,(602) 606-4736,Douglas Elliman,Douglas Elliman,Miami,Miami,FL,34253,3,10,10,3814263,3.4,A,78,Referral Network,Boutique (2-10 agents),2026-09-26T10:03:20Z
CREAM-20260926-00031,Brenda Martinez,Brenda Martinez,Brenda,Martinez,brendam@douglaselliman.com,(714) 283-5777,Douglas Elliman,Douglas Elliman,Houston,Houston,TX,79368,4,20,20,7182265,5.0,A,84,Realtor.com,Large (51-200 agents),2026-09-26T16:06:19Z
CREAM-20260926-00032,Victoria Moore,Victoria Moore,Victoria,Moore,victoria_moore@gmail.com,(602) 213-3053,eXp Realty,eXp Realty,Columbus,Columbus,OH,45448,25,43,43,7755882,3.2,A,72,Facebook,Large (51-200 agents),2026-09-26T20:12:38Z
CREAM-20260926-00033,David Lee,David Lee,David,Lee,dlee@hotmail.com,(614) 211-3348,RE/MAX,RE/MAX,Houston,Houston,TX,78526,10,59,59,24260694,4.7,A,92,Brokerage Listings,Large (51-200 agents),2026-09-26T03:34:31Z
CREAM-20260926-00034,John Wilson,John Wilson,John,Wilson,john.wilson@icloud.com,(646) 902-7761,Coldwell Banker,Coldwell Banker,Phoenix,Phoenix,AZ,85582,5,8,8,3788216,4.9,A,85,Website Lead,Large (51-200 agents),2026-09-26T01:20:16Z
CREAM-20260926-00035,Matthew Rogers,Matthew Rogers,Matthew,Rogers,mrogers@compass.com,(404) 883-3380,Compass,Compass,San Jose,San Jose,CA,93301,11,78,78,84754800,3.2,A,74,MLS Database,Boutique (2-10 agents),2026-09-26T12:15:16Z
CREAM-20260926-00036,Daniel Evans,Daniel Evans,Daniel,Evans,daniele@kellerwilliams.com,(512) 828-3940,Keller Williams,Keller Williams,Bronx,Bronx,NY,13266,19,56,56,35115191,4.0,A,68,Facebook,Large (51-200 agents),2026-09-26T01:31:44Z
CREAM-20260926-00037,Peter Cook,Peter Cook,Peter,Cook,peterc@gmail.com,(805) 759-8609,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,Austin,Austin,TX,75516,2,10,10,4103922,4.6,A,67,LinkedIn,Mid-size (11-50 agents),2026-09-26T16:41:41Z
CREAM-20260926-00038,Keith Perez,Keith Perez,Keith,Perez,keith.perez@outlook.com,(786) 941-4137,Nest Seekers,Nest Seekers,New York City,New York City,NY,14390,3,15,15,7057635,4.6,A,63,Brokerage Listings,Independent,2026-09-26T23:28:08Z
CREAM-20260926-00039,Samantha Moore,Samantha Moore,Samantha,Moore,samantha.moore@allentate.com,(404) 354-8734,Allen Tate,Allen Tate,Charlotte,Charlotte,NC,27635,22,28,28,8465822,4.5,A,69,Realtor.com,Large (51-200 agents),2026-09-26T23:16:11Z
CREAM-20260926-00040,Christine Anderson,Christine Anderson,Christine,Anderson,christineanderson@gmail.com,(256) 836-5842,Berkshire Hathaway HomeServices,Berkshire Hathaway HomeServices,San Diego,San Diego,CA,96533,23,53,53,54186737,4.2,A,100,Cold Outreach,Enterprise (200+ agents),2026-09-26T23:59:37Z
CREAM-20260926-00041,Amanda Williams,Amanda Williams,Amanda,Williams,amanda.williams@huntingtonrealestate.com,(214) 975-6718,Huntington Real Estate,Huntington Real Estate,Cincinnati,Cincinnati,OH,45895,0,1,1,207411,4.2,A,92,Brokerage Listings,Enterprise (200+ agents),2026-09-26T11:51:23Z
CREAM-20260926-00042,Ralph Reed,Ralph Reed,Ralph,Reed,ralphr@compass.com,(415) 376-4737,Compass,Compass,Fort Lauderdale,Fort Lauderdale,FL,32171,21,57,57,20139604,3.2,A,84,Realtor.com,Mid-size (11-50 agents),2026-09-26T00:28:25Z
CREAM-20260926-00043,Ashley Thompson,Ashley Thompson,Ashley,Thompson,ashley_thompson@gmail.com,(214) 535-3792,Coldwell Banker,Coldwell Banker,Scottsdale,Scottsdale,AZ,85422,3,15,15,6528926,3.7,A,60,Cold Outreach,Independent,2026-09-26T19:27:01Z
CREAM-20260926-00044,Elizabeth Sanchez,Elizabeth Sanchez,Elizabeth,Sanchez,elizabeths@cutlerrealestate.com,(234) 685-5685,Cutler Real Estate,Cutler Real Estate,Columbus,Columbus,OH,45987,11,43,43,13326910,3.0,A,60,Trade Show,Boutique (2-10 agents),2026-09-26T13:58:05Z
CREAM-20260926-00045,Heather Ramos,Heather Ramos,Heather,Ramos,heather.ramos@kellerwilliams.com,(980) 391-1496,Keller Williams,Keller Williams,Houston,Houston,TX,78500,1,11,11,4612222,4.2,A,83,Trade Show,Independent,2026-09-26T19:20:34Z
CREAM-20260926-00046,Christine Wilson,Christine Wilson,Christine,Wilson,christine_wilson@hotmail.com,(614) 708-2773,Keller Williams,Keller Williams,Charlotte,Charlotte,NC,28235,6,40,40,12910308,3.7,A,83,Cold Outreach,Independent,2026-09-26T13:28:55Z
CREAM-20260926-00047,Paul Roberts,Paul Roberts,Paul,Roberts,paul.roberts@hotmail.com,(720) 847-8071,Berkshire Hathaway,Berkshire Hathaway,Colorado Springs,Colorado Springs,CO,80262,17,56,56,30323566,3.7,A,66,NAR Directory,Mid-size (11-50 agents),2026-09-26T19:37:38Z
CREAM-20260926-00048,Jack Ramos,Jack Ramos,Jack,Ramos,jramos@berkshirehathaway.com,(980) 480-6588,Berkshire Hathaway,Berkshire Hathaway,San Antonio,San Antonio,TX,77904,5,19,19,5712016,3.5,A,72,Website Lead,Large (51-200 agents),2026-09-26T05:47:49Z
CREAM-20260926-00049,Donald Martin,Donald Martin,Donald,Martin,donaldmartin@yahoo.com,(310) 839-7454,Berkshire Hathaway,Berkshire Hathaway,Denver,Denver,CO,80746,0,3,3,1215414,4.2,A,61,Referral Network,Mid-size (11-50 agents),2026-09-26T19:37:58Z
CREAM-20260926-00050,Helen Lewis,Helen Lewis,Helen,Lewis,helenl@icloud.com,(614) 826-6878,Century 21,Century 21,Tampa,Tampa,FL,33346,0,5,5,2150013,3.2,A,91,Cold Outreach,Mid-size (11-50 agents),2026-09-26T22:31:49Z
CREAM-20260926-00051,Gloria Nguyen,Gloria Nguyen,Gloria,Nguyen,gloria.nguyen@hotmail.com,(704) 484-6296,eXp Realty,eXp Realty,Fort Worth,Fort Worth,TX,78480,12,75,75,33807692,3.3,A,95,Brokerage Listings,Mid-size (11-50 agents),2026-09-26T12:49:19Z
CREAM-20260926-00052,Jessica Mitchell,Jessica Mitchell,Jessica,Mitchell,jessica.mitchell@alliebethallman.com,(334) 694-6428,Allie Beth Allman,Allie Beth Allman,Dallas,Dallas,TX,77766,4,18,18,4663245,4.8,A,87,MLS Database,Boutique (2-10 agents),2026-09-26T00:39:36Z
CREAM-20260926-00053,Melissa Carter,Melissa Carter,Melissa,Carter,melissacarter@icloud.com,(469) 674-3953,Cutler Real Estate,Cutler Real Estate,Cleveland,Cleveland,OH,43402,9,37,37,10506608,3.6,A,62,MLS Database,Large (51-200 agents),2026-09-26T02:20:07Z
CREAM-20260926-00054,Andrew Ward,Andrew Ward,Andrew,Ward,award@yahoo.com,(469) 593-7070,Halstead,Halstead,Staten Island,Staten Island,NY,14881,23,44,44,27455551,3.2,A,92,Cold Outreach,Enterprise (200+ agents),2026-09-26T11:59:12Z
CREAM-20260926-00055,Nicole Alvarez,Nicole Alvarez,Nicole,Alvarez,nicole.alvarez@outlook.com,(972) 640-7404,8z Real Estate,8z Real Estate,Denver,Denver,CO,80530,0,5,5,2526410,4.0,A,83,Realtor.com,Large (51-200 agents),2026-09-26T15:53:39Z
CREAM-20260926-00056,William Morgan,William Morgan,William,Morgan,williammorgan@outlook.com,(919) 272-9808,Sotheby's International,Sotheby's International,Staten Island,Staten Island,NY,13719,18,61,61,45505311,4.5,A,65,MLS Database,Boutique (2-10 agents),2026-09-26T23:34:28Z
CREAM-20260926-00057,Stephen White,Stephen White,Stephen,White,stephen.white@outlook.com,(602) 754-4484,Berkshire Hathaway HomeServices,Berkshire Hathaway HomeServices,Oakland,Oakland,CA,96526,23,69,69,44405210,4.6,A,92,Referral Network,Boutique (2-10 agents),2026-09-26T14:43:38Z
CREAM-20260926-00058,Angela Watson,Angela Watson,Angela,Watson,awatson@coldwellbanker.com,(310) 971-7761,Coldwell Banker,Coldwell Banker,Long Beach,Long Beach,CA,92846,2,12,12,13103540,3.5,A,73,Referral Network,Independent,2026-09-26T20:35:13Z
CREAM-20260926-00059,Mark Mitchell,Mark Mitchell,Mark,Mitchell,mmitchell@compass.com,(805) 535-2463,Compass,Compass,Los Angeles,Los Angeles,CA,96286,3,14,14,15147726,3.4,A,69,MLS Database,Mid-size (11-50 agents),2026-09-26T12:22:07Z
CREAM-20260926-00060,Aaron Carter,Aaron Carter,Aaron,Carter,acarter@me.com,(513) 703-1184,Cutler Real Estate,Cutler Real Estate,Columbus,Columbus,OH,45683,1,9,9,2785817,3.7,A,71,Brokerage Listings,Enterprise (200+ agents),2026-09-26T19:09:02Z
CREAM-20260926-00061,Samantha Nguyen,Samantha Nguyen,Samantha,Nguyen,snguyen@outlook.com,(513) 389-9087,Coldwell Banker,Coldwell Banker,Charlotte,Charlotte,NC,27903,19,32,32,11097717,4.6,A,77,LinkedIn,Enterprise (200+ agents),2026-09-26T19:29:51Z
CREAM-20260926-00062,William Ramirez,William Ramirez,William,Ramirez,williamr@douglaselliman.com,(919) 338-5343,Douglas Elliman,Douglas Elliman,St. Petersburg,St. Petersburg,FL,34723,0,1,1,494353,3.6,A,70,Website Lead,Mid-size (11-50 agents),2026-09-26T07:35:26Z
CREAM-20260926-00063,Janet Morales,Janet Morales,Janet,Morales,jmorales@aol.com,(714) 772-1822,Keller Williams,Keller Williams,Cincinnati,Cincinnati,OH,43255,25,27,27,6906647,4.7,A,66,Brokerage Listings,Boutique (2-10 agents),2026-09-26T15:58:43Z
CREAM-20260926-00064,Dorothy Peterson,Dorothy Peterson,Dorothy,Peterson,dorothyp@gmail.com,(720) 559-7803,eXp Realty,eXp Realty,Charlotte,Charlotte,NC,27926,22,36,36,9276688,3.1,A,89,Realtor.com,Enterprise (200+ agents),2026-09-26T14:05:23Z
CREAM-20260926-00065,Edward Lee,Edward Lee,Edward,Lee,edwardl@aol.com,(929) 771-6095,eXp Realty,eXp Realty,Aurora,Aurora,CO,81766,12,66,66,30217179,4.6,A,84,LinkedIn,Boutique (2-10 agents),2026-09-26T13:09:33Z
CREAM-20260926-00066,Susan White,Susan White,Susan,White,swhite@kellerwilliams.com,(512) 434-6439,Keller Williams,Keller Williams,Cincinnati,Cincinnati,OH,43493,1,4,4,955127,4.8,A,68,Cold Outreach,Independent,2026-09-26T07:12:56Z
CREAM-20260926-00067,Ashley Young,Ashley Young,Ashley,Young,ayoung@gmail.com,(786) 356-1796,Coldwell Banker,Coldwell Banker,Greensboro,Greensboro,NC,28280,4,15,15,5385587,4.3,A,83,Realtor.com,Mid-size (11-50 agents),2026-09-26T11:04:49Z
CREAM-20260926-00068,Kevin Allen,Kevin Allen,Kevin,Allen,kevina@gmail.com,(805) 774-1319,Long Realty,Long Realty,Tucson,Tucson,AZ,86418,1,11,11,4989494,3.7,A,60,Facebook,Mid-size (11-50 agents),2026-09-26T14:06:08Z
CREAM-20260926-00069,Thomas Adams,Thomas Adams,Thomas,Adams,thomasadams@yahoo.com,(310) 797-1585,eXp Realty,eXp Realty,Charlotte,Charlotte,NC,27805,0,2,2,754794,3.2,A,91,Facebook,Enterprise (200+ agents),2026-09-26T11:31:23Z
CREAM-20260926-00070,Arthur Miller,Arthur Miller,Arthur,Miller,arthur_miller@aol.com,(256) 753-9018,Coldwell Banker,Coldwell Banker,Scottsdale,Scottsdale,AZ,86221,1,11,11,3881290,3.6,A,67,LinkedIn,Large (51-200 agents),2026-09-26T17:41:14Z
CREAM-20260926-00071,Donna Rogers,Donna Rogers,Donna,Rogers,donna_rogers@hotmail.com,(916) 879-9275,Howard Hanna,Howard Hanna,Charlotte,Charlotte,NC,27819,2,6,6,2347789,3.9,A,95,Realtor.com,Enterprise (200+ agents),2026-09-26T18:21:45Z
CREAM-20260926-00072,Arthur Baker,Arthur Baker,Arthur,Baker,arthur_baker@icloud.com,(805) 284-5956,Berkshire Hathaway,Berkshire Hathaway,Denver,Denver,CO,81201,3,17,17,8797059,4.2,A,83,LinkedIn,Boutique (2-10 agents),2026-09-26T23:57:16Z
CREAM-20260926-00073,Alan Peterson,Alan Peterson,Alan,Peterson,alanp@cutlerrealestate.com,(334) 303-7944,Cutler Real Estate,Cutler Real Estate,Cleveland,Cleveland,OH,44741,8,33,33,9690963,3.1,A,97,Referral Network,Enterprise (200+ agents),2026-09-26T00:24:05Z
CREAM-20260926-00074,Joseph Green,Joseph Green,Joseph,Green,joseph.green@pacificsothebys.com,(972) 519-3638,Pacific Sotheby's,Pacific Sotheby's,Long Beach,Long Beach,CA,96372,1,12,12,8503230,3.5,A,66,Facebook,Large (51-200 agents),2026-09-26T13:42:24Z
CREAM-20260926-00075,Dennis Jenkins,Dennis Jenkins,Dennis,Jenkins,dennis_jenkins@gmail.com,(513) 309-6858,Allen Tate,Allen Tate,Charlotte,Charlotte,NC,28145,7,33,33,9158641,4.5,A,83,Trade Show,Mid-size (11-50 agents),2026-09-26T12:48:25Z
CREAM-20260926-00076,Jessica Bennett,Jessica Bennett,Jessica,Bennett,jessica_bennett@hotmail.com,(786) 542-2390,8z Real Estate,8z Real Estate,Colorado Springs,Colorado Springs,CO,81107,4,12,12,4857079,4.6,A,86,Website Lead,Boutique (2-10 agents),2026-09-26T12:58:05Z
CREAM-20260926-00077,Carl Cruz,Carl Cruz,Carl,Cruz,carlc@compass.com,(212) 882-3124,Compass,Compass,Aurora,Aurora,CO,81683,24,75,75,41780472,4.4,A,89,Cold Outreach,Independent,2026-09-26T01:14:41Z
CREAM-20260926-00078,Paul King,Paul King,Paul,King,pking@hotmail.com,(646) 842-7995,RE/MAX,RE/MAX,San Francisco,San Francisco,CA,95754,15,28,28,22849586,3.5,A,64,MLS Database,Mid-size (11-50 agents),2026-09-26T14:28:03Z
CREAM-20260926-00079,Janet Perez,Janet Perez,Janet,Perez,janetperez@icloud.com,(334) 771-4745,Douglas Elliman,Douglas Elliman,Brooklyn,Brooklyn,NY,10425,21,50,50,33424511,4.1,A,91,Facebook,Large (51-200 agents),2026-09-26T17:21:06Z
CREAM-20260926-00080,Linda Kelly,Linda Kelly,Linda,Kelly,lindak@hotmail.com,(234) 726-4253,RE/MAX,RE/MAX,Phoenix,Phoenix,AZ,86890,9,17,17,8220772,3.2,A,67,Cold Outreach,Large (51-200 agents),2026-09-26T12:16:28Z
CREAM-20260926-00081,Raymond Sullivan,Raymond Sullivan,Raymond,Sullivan,rsullivan@me.com,(310) 534-6564,Keller Williams,Keller Williams,Mesa,Mesa,AZ,86893,23,66,66,30789445,3.4,A,92,Brokerage Listings,Mid-size (11-50 agents),2026-09-26T04:34:29Z
CREAM-20260926-00082,Olivia Cruz,Olivia Cruz,Olivia,Cruz,ocruz@outlook.com,(234) 280-9394,Coldwell Banker,Coldwell Banker,Long Beach,Long Beach,CA,96842,5,12,12,10833920,4.5,A,91,Facebook,Mid-size (11-50 agents),2026-09-26T19:00:47Z
CREAM-20260926-00083,Matthew Nelson,Matthew Nelson,Matthew,Nelson,matthew_nelson@outlook.com,(714) 271-5579,Coldwell Banker,Coldwell Banker,Austin,Austin,TX,76949,4,11,11,3999000,4.7,A,68,MLS Database,Independent,2026-09-26T21:58:01Z
CREAM-20260926-00084,Carl Wilson,Carl Wilson,Carl,Wilson,carlw@alliebethallman.com,(972) 476-8875,Allie Beth Allman,Allie Beth Allman,Dallas,Dallas,TX,77549,4,15,15,6742893,3.7,A,87,Referral Network,Large (51-200 agents),2026-09-26T06:08:16Z
CREAM-20260926-00085,Brittany Jimenez,Brittany Jimenez,Brittany,Jimenez,bjimenez@yahoo.com,(805) 273-7804,LIV Sotheby's,LIV Sotheby's,Colorado Springs,Colorado Springs,CO,81249,1,11,11,4835477,4.4,A,92,Trade Show,Independent,2026-09-26T17:58:43Z
CREAM-20260926-00086,Cynthia White,Cynthia White,Cynthia,White,cynthiaw@hotmail.com,(234) 748-6458,Corcoran Group,Corcoran Group,Queens,Queens,NY,14290,0,1,1,814722,4.3,A,71,Cold Outreach,Independent,2026-09-26T18:30:28Z
CREAM-20260926-00087,Diane Cook,Diane Cook,Diane,Cook,diane.cook@me.com,(713) 995-8850,eXp Realty,eXp Realty,Fort Lauderdale,Fort Lauderdale,FL,34790,14,58,58,25972301,4.0,A,85,Cold Outreach,Boutique (2-10 agents),2026-09-26T22:01:44Z
CREAM-20260926-00088,Jennifer Russell,Jennifer Russell,Jennifer,Russell,jennifer_russell@outlook.com,(916) 686-3946,Compass,Compass,Charlotte,Charlotte,NC,28245,2,7,7,2860689,4.0,A,77,LinkedIn,Large (51-200 agents),2026-09-26T14:17:34Z
CREAM-20260926-00089,Mary Long,Mary Long,Mary,Long,maryl@yahoo.com,(407) 729-9218,eXp Realty,eXp Realty,San Jose,San Jose,CA,90215,0,4,4,3519481,3.6,A,78,Realtor.com,Enterprise (200+ agents),2026-09-26T18:41:20Z
CREAM-20260926-00090,Carolyn Russell,Carolyn Russell,Carolyn,Russell,carolynr@re/max.com,(234) 964-4070,RE/MAX,RE/MAX,Denver,Denver,CO,80453,18,42,42,27360261,4.8,A,65,Trade Show,Large (51-200 agents),2026-09-26T06:05:57Z
CREAM-20260926-00091,Amy White,Amy White,Amy,White,amyw@kellerwilliams.com,(512) 972-3238,Keller Williams,Keller Williams,Queens,Queens,NY,11713,21,35,35,22185429,4.7,A,81,NAR Directory,Boutique (2-10 agents),2026-09-26T01:43:35Z
CREAM-20260926-00092,Laura Hall,Laura Hall,Laura,Hall,laura.hall@gmail.com,(713) 713-1000,RE/MAX,RE/MAX,El Paso,El Paso,TX,77536,1,4,4,1635523,3.1,A,96,Brokerage Listings,Enterprise (200+ agents),2026-09-26T11:03:27Z
CREAM-20260926-00093,Katherine Ruiz,Katherine Ruiz,Katherine,Ruiz,katherine_ruiz@outlook.com,(919) 809-8861,RE/MAX,RE/MAX,Cincinnati,Cincinnati,OH,45947,10,65,65,19123568,4.8,A,80,Cold Outreach,Mid-size (11-50 agents),2026-09-26T04:04:50Z
CREAM-20260926-00094,Michael Turner,Michael Turner,Michael,Turner,michael.turner@aol.com,(929) 625-4192,Brown Harris Stevens,Brown Harris Stevens,New York City,New York City,NY,12314,0,4,4,2368569,4.4,A,69,Realtor.com,Independent,2026-09-26T09:00:47Z
CREAM-20260926-00095,Ryan Walker,Ryan Walker,Ryan,Walker,ryanw@briggsfreemansothebys.com,(334) 365-5870,Briggs Freeman Sotheby's,Briggs Freeman Sotheby's,San Antonio,San Antonio,TX,79680,20,46,46,13781777,4.2,A,91,Brokerage Listings,Mid-size (11-50 agents),2026-09-26T11:17:51Z
CREAM-20260926-00096,Thomas Kelly,Thomas Kelly,Thomas,Kelly,thomaskelly@hotmail.com,(303) 758-9106,eXp Realty,eXp Realty,Mesa,Mesa,AZ,86993,16,28,28,9816769,4.7,A,62,Referral Network,Large (51-200 agents),2026-09-26T07:48:04Z
