full_name,first_name,last_name,email,phone,brokerage,metro_area,state,years_experience,transactions_12mo,sales_volume,license_number,license_state,rating,cream_fit_score,priority,source,scraped_at
Keith Castro,Keith,Castro,keith.castro@realtyonegroup.com,(567) 335-3158,ERA Real Estate,Plano,TX,8,16,9004848,TX499885,TX,4.0,96,A,realtor_scraper,2026-07-24T02:00:19.801262+00:00
Nancy Soto,Nancy,Soto,nancy.soto@outlook.com,(564) 163-4887,Realty World,Savannah,GA,9,26,15057068,GA59238,GA,3.5,96,B,realtor_scraper,2026-07-24T02:00:19.811094+00:00
Nicole Clark,Nicole,Clark,nicoleclark@broker.com,(614) 879-4423,Redfin,Milwaukee,WI,5,12,4169664,WI681388,WI,4.6,87,A,realtor_scraper,2026-07-24T02:00:19.792968+00:00
Julie Gardner,Julie,Gardner,jgardner@kw.com,(210) 537-4150,Howard Hanna Real Estate,Charlotte,NC,0,6,2331486,NC501508,NC,4.1,71,A,realtor_scraper,2026-07-24T02:00:19.801194+00:00
Kelly Mendez,Kelly,Mendez,kellymendez@kw.com,(540) 771-9959,Trulia,McKinney,TX,7,9,3047787,TX167969,TX,4.1,86,B,realtor_scraper,2026-07-24T02:00:19.806116+00:00
Kayla Roberts,Kayla,Roberts,kayla.roberts@redfin.com,(714) 365-4645,NextHome,Virginia Beach,VA,9,24,8445768,VA588576,VA,5.0,98,A,realtor_scraper,2026-07-24T02:00:19.785657+00:00
Cheryl Gibson,Cheryl,Gibson,cheryl.gibson@trulia.com,(940) 525-1182,Beazer Homes,Clinton,MI,4,16,5070240,MI480378,MI,3.1,83,C,realtor_scraper,2026-07-24T02:00:19.824956+00:00
Ruth Rice,Ruth,Rice,ruth.rice@nextdoor.com,(404) 864-6436,Dickson Realty,Amarillo,TX,1,1,307214,TX336617,TX,3.5,66,B,realtor_scraper,2026-07-24T02:00:19.820259+00:00
Dennis Anderson,Dennis,Anderson,dennis.anderson@homes.com,(425) 430-2529,NVR Homes,Tucson,AZ,6,34,17128384,AZ34690,AZ,4.7,92,A,realtor_scraper,2026-07-24T02:00:19.792445+00:00
Jean Hunt,Jean,Hunt,jhunt@compass.com,(564) 690-8994,Pulte Homes,Clearwater,FL,4,9,5183676,FL794979,FL,4.2,77,C,realtor_scraper,2026-07-24T02:00:19.831797+00:00
Helen Patterson,Helen,Patterson,helen.patterson@century21.com,(484) 268-9581,Trulia,Torrance,CA,3,14,3632020,CA467956,CA,3.7,83,B,realtor_scraper,2026-07-24T02:00:19.810875+00:00
Donald Tucker,Donald,Tucker,donaldt@realtyonegroup.com,(657) 511-3970,Compass,Fort Worth,TX,11,24,13365288,TX553598,TX,4.8,100,A,realtor_scraper,2026-07-24T02:00:19.785092+00:00
Christina Snyder,Christina,Snyder,christina.snyder@coldwellbanker.com,(580) 689-8875,Baird & Warner,Roseville,CA,1,8,3665352,CA917306,CA,3.2,70,C,realtor_scraper,2026-07-24T02:00:19.830493+00:00
Kevin Reed,Kevin,Reed,kreed@gmail.com,(865) 678-2155,eXp Realty,Anaheim,CA,12,35,27797455,CA724176,CA,4.7,100,A,realtor_scraper,2026-07-24T02:00:19.779112+00:00
Virginia Cruz,Virginia,Cruz,virginiacruz@homes.com,(458) 477-9396,Marcus & Millichap,Houston,TX,14,28,19421864,TX356324,TX,4.3,100,A,realtor_scraper,2026-07-24T02:00:19.774964+00:00
Melissa Harrison,Melissa,Harrison,melissa.harrison@trulia.com,(432) 573-7465,Help-U-Sell,Palm Bay,FL,1,3,743043,FL146801,FL,4.3,65,C,realtor_scraper,2026-07-24T02:00:19.838598+00:00
Timothy Gibson,Timothy,Gibson,gibsontimothy@outlook.com,(858) 836-7598,Intero Real Estate,Abilene,TX,9,28,14433048,TX148117,TX,3.1,93,C,realtor_scraper,2026-07-24T02:00:19.824877+00:00
Denise Scott,Denise,Scott,denise.scott@century21.com,(325) 868-9495,Dickson Realty,Chattanooga,TN,7,9,5677731,TN769867,TN,3.2,86,B,realtor_scraper,2026-07-24T02:00:19.820502+00:00
Marcus Harris,Marcus,Harris,harrismarcus@exp.com,(972) 240-3505,Dickson Realty,Tulsa,OK,10,21,9812523,OK929141,OK,4.5,100,A,realtor_scraper,2026-07-24T02:00:19.785772+00:00
Louis Lewis,Louis,Lewis,llewis@yahoo.com,(850) 728-5452,Redfin,Virginia Beach,VA,11,8,2722264,VA840709,VA,3.6,93,A,realtor_scraper,2026-07-24T02:00:19.744019+00:00
Bradley Long,Bradley,Long,longbradley@zillow.com,(217) 976-7291,Pulte Homes,Ventura,CA,0,9,2186199,CA765788,CA,3.3,69,C,realtor_scraper,2026-07-24T02:00:19.825111+00:00
Beverly Reyes,Beverly,Reyes,beverly.reyes@century21.com,(602) 976-2617,Redfin Partner,Santa Maria,CA,3,20,9460120,CA421472,CA,4.2,81,C,realtor_scraper,2026-07-24T02:00:19.831248+00:00
Judy Cox,Judy,Cox,judycox@century21.com,(209) 461-4301,Homes.com,Modesto,CA,1,6,1578900,CA13164,CA,3.7,71,B,realtor_scraper,2026-07-24T02:00:19.806551+00:00
Dorothy Wells,Dorothy,Wells,dwells@sothebysrealty.com,(787) 519-9953,Movoto,Minneapolis,MN,13,24,12880440,MN226255,MN,3.3,100,A,realtor_scraper,2026-07-24T02:00:19.772934+00:00
Brandon Rice,Brandon,Rice,brandonrice@homes.com,(704) 928-9036,Lyon Real Estate,Ann Arbor,MI,7,20,15548380,MI473942,MI,4.7,89,C,realtor_scraper,2026-07-24T02:00:19.825997+00:00
Samuel Ward,Samuel,Ward,samuelward@exp.com,(229) 889-7556,Coldwell Banker,Des Moines,IA,3,15,4577865,IA336335,IA,4.3,84,B,realtor_scraper,2026-07-24T02:00:19.805390+00:00
Olivia Kennedy,Olivia,Kennedy,kennedyolivia@exp.com,(312) 266-4568,J.P. Morgan Real Estate,Columbia,SC,13,25,8153025,SC460171,SC,4.5,98,B,realtor_scraper,2026-07-24T02:00:19.823961+00:00
Helen Webb,Helen,Webb,helenw@century21.com,(406) 551-5570,Newmark Grubb Knight Frank,Tulsa,OK,11,25,16034600,OK615439,OK,4.0,100,A,realtor_scraper,2026-07-24T02:00:19.772874+00:00
Donald Griffin,Donald,Griffin,donaldgriffin@realty.com,(325) 636-2896,Realty Executives,New Haven,CT,2,6,1283256,CT945869,CT,3.9,73,B,realtor_scraper,2026-07-24T02:00:19.815210+00:00
David Bryant,David,Bryant,david.bryant@coldwellbanker.com,(531) 917-5044,Keller Williams,Tallahassee,FL,15,24,12072528,FL722588,FL,4.6,98,B,realtor_scraper,2026-07-24T02:00:19.814824+00:00
Sean Harrison,Sean,Harrison,harrisonsean@nextdoor.com,(626) 139-3942,Cushman & Wakefield,Pittsburgh,PA,13,27,8391519,PA373939,PA,4.2,100,A,realtor_scraper,2026-07-24T02:00:19.774673+00:00
Donna Spencer,Donna,Spencer,dspencer@compass.com,(909) 447-5657,Colliers International,Minneapolis,MN,1,1,378340,MN33738,MN,4.0,68,A,realtor_scraper,2026-07-24T02:00:19.780131+00:00
Robert Sanchez,Robert,Sanchez,robertsanchez@hotmail.com,(702) 900-7891,Equity Residential,Waterbury,CT,1,6,1823568,CT392974,CT,3.5,68,C,realtor_scraper,2026-07-24T02:00:19.837023+00:00
Michael Bennett,Michael,Bennett,michaelb@outlook.com,(401) 287-8220,Village Real Estate,Sacramento,CA,10,14,5558644,CA956592,CA,3.9,99,A,realtor_scraper,2026-07-24T02:00:19.792757+00:00
Emily Bell,Emily,Bell,emilybell@nextdoor.com,(774) 840-4315,Real Living,Corpus Christi,TX,1,6,2194662,TX302344,TX,4.9,73,A,realtor_scraper,2026-07-24T02:00:19.743978+00:00
Ralph Henry,Ralph,Henry,ralphh@hotmail.com,(432) 728-2129,NVR Homes,Charlotte,NC,11,23,6983789,NC137293,NC,3.7,100,A,realtor_scraper,2026-07-24T02:00:19.743871+00:00
Laura Hayes,Laura,Hayes,hayeslaura@broker.com,(762) 285-8523,Baird & Warner,Dayton,OH,2,6,1329978,OH608046,OH,3.6,73,B,realtor_scraper,2026-07-24T02:00:19.811849+00:00
David Gonzalez,David,Gonzalez,gonzalezdavid@remax.net,(774) 986-6742,Perry Homes,McKinney,TX,0,7,2461844,TX908053,TX,4.5,70,B,realtor_scraper,2026-07-24T02:00:19.805814+00:00
Zachary Bell,Zachary,Bell,zachary.bell@redfin.com,(805) 472-6546,Re/Max,Carrollton,TX,0,7,3228638,TX156475,TX,3.0,67,C,realtor_scraper,2026-07-24T02:00:19.825732+00:00
Lauren Parker,Lauren,Parker,laurenparker@outlook.com,(925) 334-2880,ZipRealty,Dayton,OH,4,17,7339223,OH689082,OH,3.8,86,B,realtor_scraper,2026-07-24T02:00:19.807432+00:00
Alan Mason,Alan,Mason,alanm@century21.com,(815) 196-3523,Meritage Homes,Rochester,NY,7,11,8530379,NY431574,NY,4.9,88,B,realtor_scraper,2026-07-24T02:00:19.820466+00:00
Johnny Hunt,Johnny,Hunt,jhunt@homes.com,(843) 383-4937,AvalonBay Communities,Fort Lauderdale,FL,3,16,8219728,FL921782,FL,3.0,84,B,realtor_scraper,2026-07-24T02:00:19.815292+00:00
Robert Allen,Robert,Allen,allenrobert@broker.com,(636) 457-1422,D.R. Horton,Washington,DC,7,23,7075076,DC193420,DC,4.6,94,A,realtor_scraper,2026-07-24T02:00:19.805053+00:00
Gregory Fox,Gregory,Fox,foxgregory@remax.net,(832) 349-2276,Homes.com,Houston,TX,10,25,17974050,TX317945,TX,4.3,100,A,realtor_scraper,2026-07-24T02:00:19.799929+00:00
Theresa Gray,Theresa,Gray,graytheresa@yahoo.com,(419) 832-2978,Help-U-Sell,Edison,NJ,4,18,6153876,NJ434917,NJ,4.1,83,C,realtor_scraper,2026-07-24T02:00:19.826049+00:00
Joan Jones,Joan,Jones,joanjones@century21.com,(252) 458-4660,Ryan Homes,Sunnyvale,CA,6,25,8200750,CA685446,CA,3.5,90,B,realtor_scraper,2026-07-24T02:00:19.811334+00:00
Edward Gonzalez,Edward,Gonzalez,edwardg@outlook.com,(901) 380-8155,Marcus & Millichap,Edison,NJ,2,10,4317790,NJ526353,NJ,3.2,74,C,realtor_scraper,2026-07-24T02:00:19.831598+00:00
Keith Allen,Keith,Allen,keith.allen@zillow.com,(248) 729-9449,Purplebricks,Birmingham,AL,0,2,704494,AL82031,AL,4.8,65,B,realtor_scraper,2026-07-24T02:00:19.815309+00:00
Jonathan West,Jonathan,West,jonathanwest@realtor.com,(424) 818-3902,Realty Executives,Denver,CO,11,9,5799654,CO484115,CO,3.8,94,A,realtor_scraper,2026-07-24T02:00:19.786041+00:00
Kevin Baker,Kevin,Baker,kevin.baker@gmail.com,(240) 256-9995,Baird & Warner,Omaha,NE,6,8,6356024,NE925564,NE,4.3,85,A,realtor_scraper,2026-07-24T02:00:19.766631+00:00
Pamela Ellis,Pamela,Ellis,pamelaellis@zillow.com,(845) 377-7853,Cushman & Wakefield,Omaha,NE,1,7,2285528,NE394698,NE,3.6,74,A,realtor_scraper,2026-07-24T02:00:19.744302+00:00
Nathan Harris,Nathan,Harris,nathan.harris@gmail.com,(870) 924-9515,Trulia,Sunnyvale,CA,2,7,2173920,CA348253,CA,3.9,74,B,realtor_scraper,2026-07-24T02:00:19.810955+00:00
Charles Lewis,Charles,Lewis,lewischarles@trulia.com,(740) 697-2589,NVR Homes,Independence,MO,3,17,6428805,MO18792,MO,3.6,81,C,realtor_scraper,2026-07-24T02:00:19.831357+00:00
Joyce Price,Joyce,Price,joyceprice@icloud.com,(470) 885-1857,Cushman & Wakefield,Billings,MT,7,22,12228150,MT436038,MT,3.4,89,C,realtor_scraper,2026-07-24T02:00:19.826032+00:00
Lisa Watson,Lisa,Watson,lisaw@nextdoor.com,(369) 783-5890,Keller Williams,Salt Lake City,UT,5,17,4692561,UT979522,UT,3.9,88,B,realtor_scraper,2026-07-24T02:00:19.811503+00:00
Richard Collins,Richard,Collins,richardc@hotmail.com,(570) 333-4589,eXp Realty,Murfreesboro,TN,2,10,3654270,TN114598,TN,4.4,74,C,realtor_scraper,2026-07-24T02:00:19.825129+00:00
Tyler Wood,Tyler,Wood,tylerwood@trulia.com,(430) 762-9472,Berkshire Hathaway HomeServices,Rochester,NY,1,9,3885633,NY905477,NY,4.5,74,B,realtor_scraper,2026-07-24T02:00:19.806285+00:00
Karen Stephens,Karen,Stephens,karen.stephens@trulia.com,(614) 338-9116,Ryan Homes,Winston-Salem,NC,3,7,1960112,NC282747,NC,4.4,76,B,realtor_scraper,2026-07-24T02:00:19.807241+00:00
Ruth Ortiz,Ruth,Ortiz,ortizruth@compass.com,(419) 200-1717,ZipRealty,Houston,TX,8,17,5198974,TX824884,TX,3.4,96,A,realtor_scraper,2026-07-24T02:00:19.801513+00:00
Steven Black,Steven,Black,steven.black@trulia.com,(346) 319-1793,Lennar,Des Moines,IA,3,11,4448015,IA867204,IA,3.1,80,B,realtor_scraper,2026-07-24T02:00:19.810777+00:00
Jeremy Mason,Jeremy,Mason,jeremy.mason@yahoo.com,(402) 510-3661,Lyon Real Estate,Chesapeake,VA,11,8,3678304,VA499819,VA,3.6,93,A,realtor_scraper,2026-07-24T02:00:19.770870+00:00
Ryan Price,Ryan,Price,priceryan@realty.com,(415) 789-8778,Realty World,New York,NY,9,19,5846148,NY708631,NY,4.7,98,A,realtor_scraper,2026-07-24T02:00:19.792339+00:00
Joseph Porter,Joseph,Porter,jporter@hotmail.com,(330) 781-3347,Equity Residential,Tempe,AZ,1,6,1938648,AZ908697,AZ,4.9,71,B,realtor_scraper,2026-07-24T02:00:19.805328+00:00
Kenneth Bailey,Kenneth,Bailey,kbailey@hotmail.com,(308) 960-1549,Intero Real Estate,Torrance,CA,5,8,2258192,CA886448,CA,4.3,81,B,realtor_scraper,2026-07-24T02:00:19.824365+00:00
Nancy Alvarez,Nancy,Alvarez,nalvarez@yahoo.com,(737) 647-7374,Re/Max,Cincinnati,OH,10,12,5526408,OH838286,OH,3.4,97,A,realtor_scraper,2026-07-24T02:00:19.770829+00:00
Thomas Simmons,Thomas,Simmons,tsimmons@icloud.com,(702) 355-5098,Baird & Warner,Huntsville,AL,6,8,2671576,AL514864,AL,4.9,83,B,realtor_scraper,2026-07-24T02:00:19.824135+00:00
Peter Aguilar,Peter,Aguilar,peter.aguilar@broker.com,(840) 387-3522,NextHome,Lexington,KY,15,24,9173616,KY715451,KY,4.1,100,A,realtor_scraper,2026-07-24T02:00:19.770452+00:00
Adam Grant,Adam,Grant,agrant@realty.com,(601) 217-9400,Zillow Premier Agent,Ventura,CA,8,18,14305266,CA262154,CA,3.2,91,C,realtor_scraper,2026-07-24T02:00:19.838377+00:00
Paul Hernandez,Paul,Hernandez,hernandezpaul@gmail.com,(317) 123-9962,AvalonBay Communities,Chula Vista,CA,15,26,16995784,CA69321,CA,3.9,100,A,realtor_scraper,2026-07-24T02:00:19.772272+00:00
Jessica Gordon,Jessica,Gordon,jgordon@outlook.com,(248) 136-3254,Lennar,Denver,CO,11,24,13691016,CO763471,CO,4.9,100,A,realtor_scraper,2026-07-24T02:00:19.799778+00:00
Theresa Vasquez,Theresa,Vasquez,theresav@bhhs.com,(985) 679-5997,Coldwell Banker,Fort Worth,TX,2,3,1060860,TX768592,TX,3.5,72,A,realtor_scraper,2026-07-24T02:00:19.785378+00:00
Andrea Mitchell,Andrea,Mitchell,andream@zillow.com,(339) 321-7011,Marcus & Millichap,Norman,OK,4,10,4077440,OK799442,OK,4.0,78,C,realtor_scraper,2026-07-24T02:00:19.830821+00:00
Beverly Patterson,Beverly,Patterson,beverlypatterson@nextdoor.com,(805) 363-1536,Real Living,Clarksville,TN,1,1,273957,TN618328,TN,3.0,66,B,realtor_scraper,2026-07-24T02:00:19.810818+00:00
Emily Griffin,Emily,Griffin,emilygriffin@century21.com,(936) 668-9195,John L. Scott Real Estate,Clarksville,TN,1,2,418354,TN811049,TN,3.6,67,B,realtor_scraper,2026-07-24T02:00:19.818791+00:00
Matthew Collins,Matthew,Collins,collinsmatthew@bhhs.com,(217) 850-8796,J.P. Morgan Real Estate,Alexandria,VA,7,16,5041920,VA900460,VA,4.2,92,B,realtor_scraper,2026-07-24T02:00:19.824650+00:00
Vincent Parker,Vincent,Parker,vincent.parker@redfin.com,(707) 415-7764,Newmark Grubb Knight Frank,Bridgeport,CT,10,12,3776472,CT648739,CT,3.8,95,B,realtor_scraper,2026-07-24T02:00:19.805999+00:00
Jack Bell,Jack,Bell,jbell@exp.com,(845) 122-3531,Taylor Morrison,Fort Worth,TX,6,14,7827624,TX473409,TX,3.5,91,A,realtor_scraper,2026-07-24T02:00:19.801417+00:00
Roy Cox,Roy,Cox,coxroy@compass.com,(650) 889-6622,Coldwell Banker,Lewisville,TX,4,15,4061115,TX837880,TX,4.1,83,C,realtor_scraper,2026-07-24T02:00:19.830359+00:00
James Gibson,James,Gibson,jamesgibson@outlook.com,(252) 900-3826,eXp Realty,Detroit,MI,7,24,15530568,MI551877,MI,4.1,94,A,realtor_scraper,2026-07-24T02:00:19.805093+00:00
Juan Robertson,Juan,Robertson,robertsonjuan@nextdoor.com,(903) 341-6734,ERA Real Estate,Austin,TX,5,8,3611056,TX397461,TX,4.3,83,A,realtor_scraper,2026-07-24T02:00:19.780112+00:00
Emma Torres,Emma,Torres,emmatorres@gmail.com,(216) 671-9267,Realty World,Roseville,CA,2,7,1901382,CA913657,CA,3.5,71,C,realtor_scraper,2026-07-24T02:00:19.825904+00:00
Wayne Stone,Wayne,Stone,wayne.stone@realtor.com,(424) 417-1127,Dickson Realty,Evansville,IN,2,6,1398306,IN71630,IN,3.7,70,C,realtor_scraper,2026-07-24T02:00:19.831194+00:00
Alan Morris,Alan,Morris,alanmorris@homes.com,(432) 292-4620,Help-U-Sell,Charlotte,NC,3,16,6603120,NC635037,NC,4.9,86,A,realtor_scraper,2026-07-24T02:00:19.770714+00:00
Mary Rivera,Mary,Rivera,mary.rivera@zillow.com,(572) 987-1434,Intero Real Estate,West Covina,CA,3,20,7629060,CA663740,CA,3.3,81,C,realtor_scraper,2026-07-24T02:00:19.825677+00:00
Louis Hunt,Louis,Hunt,lhunt@zillow.com,(802) 464-1456,Colliers International,Clovis,CA,8,23,10134352,CA520487,CA,3.0,91,C,realtor_scraper,2026-07-24T02:00:19.825419+00:00
Laura Payne,Laura,Payne,laurap@exp.com,(410) 522-4792,Help-U-Sell,Tallahassee,FL,5,17,5746629,FL168433,FL,4.6,88,B,realtor_scraper,2026-07-24T02:00:19.806021+00:00
Lisa Payne,Lisa,Payne,paynelisa@realtyonegroup.com,(607) 511-7531,Pulte Homes,Killeen,TX,5,8,2321448,TX255028,TX,4.2,81,B,realtor_scraper,2026-07-24T02:00:19.805233+00:00
Robert Gibson,Robert,Gibson,robert.gibson@exp.com,(870) 927-1140,Meritage Homes,El Paso,TX,4,7,2069193,TX442362,TX,4.1,80,A,realtor_scraper,2026-07-24T02:00:19.773087+00:00
Philip Johnson,Philip,Johnson,johnsonphilip@outlook.com,(575) 953-1055,NVR Homes,Tucson,AZ,3,13,5888376,AZ452324,AZ,4.8,84,A,realtor_scraper,2026-07-24T02:00:19.799322+00:00
Grace Crawford,Grace,Crawford,grace.crawford@compass.com,(445) 385-6112,Sotheby's International Realty,Cleveland,OH,5,20,11082180,OH923551,OH,3.1,90,A,realtor_scraper,2026-07-24T02:00:19.774714+00:00
Abigail Robertson,Abigail,Robertson,robertsonabigail@yahoo.com,(954) 682-5320,Zillow Premier Agent,Ventura,CA,7,20,9481180,CA304791,CA,3.1,89,C,realtor_scraper,2026-07-24T02:00:19.836741+00:00
Jacob Sanders,Jacob,Sanders,jsanders@broker.com,(641) 671-9354,Re/Max,Murfreesboro,TN,7,17,12815246,TN904631,TN,3.3,89,C,realtor_scraper,2026-07-24T02:00:19.824974+00:00
Wayne Alvarez,Wayne,Alvarez,waynealvarez@compass.com,(626) 225-7663,ERA Real Estate,Richmond,VA,1,10,3647810,VA25250,VA,4.4,75,B,realtor_scraper,2026-07-24T02:00:19.811384+00:00
Marcus Salazar,Marcus,Salazar,marcussalazar@bhhs.com,(201) 678-4187,Help-U-Sell,Clearwater,FL,1,6,1491384,FL511909,FL,3.7,68,C,realtor_scraper,2026-07-24T02:00:19.825561+00:00
Edwin Shaw,Edwin,Shaw,edwins@sothebysrealty.com,(714) 868-5044,Better Homes and Gardens Real Estate,Ventura,CA,9,35,11092305,CA798392,CA,3.6,93,C,realtor_scraper,2026-07-24T02:00:19.831746+00:00
Karen Stevens,Karen,Stevens,karens@compass.com,(725) 366-7643,Homes.com,Winston-Salem,NC,2,1,470454,NC665084,NC,4.4,68,B,realtor_scraper,2026-07-24T02:00:19.824396+00:00
Jean Mendez,Jean,Mendez,jean.mendez@remax.net,(251) 664-7111,Newmark Grubb Knight Frank,Seattle,WA,17,15,7017090,WA240839,WA,4.3,100,A,realtor_scraper,2026-07-24T02:00:19.799635+00:00
Ruth Lee,Ruth,Lee,rlee@outlook.com,(707) 591-3762,Berkshire Hathaway HomeServices,Charleston,SC,6,22,16621176,SC862502,SC,3.4,90,B,realtor_scraper,2026-07-24T02:00:19.806480+00:00
Andrea James,Andrea,James,andreaj@yahoo.com,(267) 246-3916,Keller Williams,St. Petersburg,FL,7,18,5616144,FL206799,FL,3.5,94,A,realtor_scraper,2026-07-24T02:00:19.799951+00:00
Jacqueline Bennett,Jacqueline,Bennett,bennettjacqueline@realtyonegroup.com,(475) 931-1362,Village Real Estate,Chattanooga,TN,0,10,4470510,TN243213,TN,3.9,73,B,realtor_scraper,2026-07-24T02:00:19.811421+00:00
Amanda Hawkins,Amanda,Hawkins,amandahawkins@nextdoor.com,(801) 867-7215,Realty ONE Group,Las Vegas,NV,14,26,18223686,NV658481,NV,4.9,100,A,realtor_scraper,2026-07-24T02:00:19.792469+00:00
Angela Fernandez,Angela,Fernandez,fernandezangela@kw.com,(229) 946-2239,Trulia,Lafayette,LA,4,16,9387760,LA183471,LA,3.2,86,B,realtor_scraper,2026-07-24T02:00:19.818995+00:00
Matthew Morgan,Matthew,Morgan,matthewm@redfin.com,(351) 814-1770,Ryan Homes,San Francisco,CA,10,15,8239590,CA918941,CA,4.0,100,A,realtor_scraper,2026-07-24T02:00:19.785397+00:00
Sara Thompson,Sara,Thompson,sthompson@gmail.com,(262) 164-5411,Dickson Realty,Spokane,WA,7,33,18853164,WA412966,WA,3.5,92,B,realtor_scraper,2026-07-24T02:00:19.819086+00:00
Samantha Patterson,Samantha,Patterson,samantha.patterson@icloud.com,(717) 463-3937,Newmark Grubb Knight Frank,Abilene,TX,3,19,5725536,TX608557,TX,4.2,81,C,realtor_scraper,2026-07-24T02:00:19.830781+00:00
Thomas Robertson,Thomas,Robertson,thomas.robertson@yahoo.com,(564) 999-6853,Dickson Realty,Pueblo,CO,4,17,7007298,CO349943,CO,4.4,83,C,realtor_scraper,2026-07-24T02:00:19.836354+00:00
Beverly Fisher,Beverly,Fisher,beverlyf@realty.com,(737) 879-9335,Homes.com,Jersey City,NJ,0,5,2390705,NJ444562,NJ,4.3,70,A,realtor_scraper,2026-07-24T02:00:19.744137+00:00
Keith Coleman,Keith,Coleman,keithc@broker.com,(786) 965-7825,D.R. Horton,Cambridge,MA,4,4,2037116,MA76387,MA,3.6,72,C,realtor_scraper,2026-07-24T02:00:19.830840+00:00
Charles Gomez,Charles,Gomez,cgomez@realtor.com,(406) 284-8397,Keller Williams,Tempe,AZ,5,19,9783537,AZ281491,AZ,4.0,88,B,realtor_scraper,2026-07-24T02:00:19.818437+00:00
Dennis Owens,Dennis,Owens,dennis.owens@homes.com,(717) 514-7101,CBRE,Clarksville,TN,3,20,10852960,TN899527,TN,3.4,84,B,realtor_scraper,2026-07-24T02:00:19.805425+00:00
