First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Patricia,Ramos,patriciar@hotmail.com,(562) 229-8950,M/I Homes,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 42, Volume: $4,307,310",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Ryan,Turner,ryan.turner@realtyonegroup.com,(251) 941-3346,M/I Homes,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 35, Volume: $11,422,593",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sharon,Morales,sharonm@realtyonegroup.com,(430) 421-4268,Toll Brothers,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 45, Volume: $7,265,783",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Dorothy,Nguyen,dnguyen@weichert.com,(209) 342-4588,Toll Brothers,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 49, Volume: $13,610,478",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jerry,Kelly,jkelly@berkshirehathawayhs.com,(321) 381-5780,Better Homes & Gardens,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 33, Volume: $11,506,821",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Roberts,thomas.roberts@gmail.com,(678) 464-2684,Lennar,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 4, Volume: $320,110",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kenneth,Hernandez,kennethh@weichert.com,(947) 393-5064,Nest Seekers,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 48, Volume: $12,330,692",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carol,Roberts,carolr@remax.net,(602) 903-2108,Century 21,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 42, Volume: $8,910,975",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Tyler,Alvarez,tylera@gmail.com,(631) 239-6854,RE/MAX,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 4, Volume: $279,824",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brenda,Scott,bscott@sothebysrealty.com,(570) 447-6178,eXp Realty,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 39, Volume: $13,872,416",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Reed,sarahr@gmail.com,(217) 670-7931,Meritage Homes,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 38, Volume: $3,847,988",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Cynthia,Hernandez,cynthia.hernandez@redfin.com,(224) 640-3933,United Real Estate,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 13, Volume: $8,920,931",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Ruth,Ruiz,ruthr@elliman.com,(928) 947-8787,CalAtlantic Homes,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 23, Volume: $7,860,700",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Nicole,Taylor,nicole.taylor@gmail.com,(316) 258-3466,Nest Seekers,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 4, Volume: $421,090",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amy,Walker,walker.amy@realtyonegroup.com,(734) 597-2133,D.R. Horton,Albuquerque,N/A,NM,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 3, Volume: $163,529",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
