First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Eric,Lewis,elewis@compass.com,(413) 410-6571,Realty One Group,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 33, Volume: $12,572,467",CREAM_RealEstate,,SOS-MO-84059,2013-12-14,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Wood,jwood@kw.com,(572) 939-2261,Ryan Homes,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 45, Volume: $12,512,447",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Janet,Miller,miller.janet@weichert.com,(805) 614-7949,Zillow Premier,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 25, Volume: $4,265,411",CREAM_RealEstate,,SOS-MO-89768,2018-09-03,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Diane,Scott,diane55@elliman.com,(225) 733-1689,Berkshire Hathaway,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 38, Volume: $11,232,558",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jonathan,Castillo,jonathan.castillo@elliman.com,(817) 528-3048,HomeSmart,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 24, Volume: $11,092,115",CREAM_RealEstate,,SOS-MO-99287,2020-07-22,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jacob,Robinson,jrobinson@kw.com,(419) 410-8127,Compass,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 19, Volume: $13,339,748",CREAM_RealEstate,,SOS-MO-77880,2010-10-10,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Ruth,Rodriguez,ruthr@elliman.com,(614) 643-7077,Coldwell Banker,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 21 years, Transactions: 28, Volume: $11,257,219",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emily,Adams,adams.emily@kw.com,(682) 409-3460,Better Homes & Gardens,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 42, Volume: $4,572,506",CREAM_RealEstate,,SOS-MO-68677,2024-01-27,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Melissa,Rivera,mrivera@homesmart.com,(573) 201-5164,Keller Williams,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 5, Volume: $326,976",CREAM_RealEstate,,SOS-MO-46698,2025-03-02,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Aaron,Cook,acook@compass.com,(361) 214-6131,Douglas Elliman,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 24, Volume: $7,908,624",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Debra,Harris,debrah@century21.com,(843) 833-4316,KB Home,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 38, Volume: $10,045,405",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Murphy,barbaram@elliman.com,(925) 923-9841,KB Home,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 18, Volume: $13,325,146",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sharon,Carter,sharon63@coldwellbanker.com,(405) 294-9294,NVR,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 44, Volume: $7,364,707",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Ruth,Gonzalez,ruth.gonzalez@weichert.com,(430) 774-3370,HomeSmart,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 23, Volume: $11,730,462",CREAM_RealEstate,,SOS-MO-65118,2014-08-19,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Nicholas,Thomas,nicholas.thomas@hotmail.com,(361) 397-4255,eXp Realty,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 24, Volume: $13,706,034",CREAM_RealEstate,,SOS-MO-99287,2020-07-22,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Heather,Scott,heathers@century21.com,(620) 606-7695,Better Homes & Gardens,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 37, Volume: $14,104,161",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Baker,baker.richard@remax.net,(478) 442-7117,Realty One Group,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 21, Volume: $1,708,987",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Tyler,Ortiz,tylero@remax.net,(623) 793-4397,Coldwell Banker,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 50, Volume: $3,786,056",CREAM_RealEstate,,SOS-MO-77880,2010-10-10,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amy,Martinez,amy5@yahoo.com,(540) 996-5403,Taylor Morrison,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 26, Volume: $11,787,592",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Gary,Thomas,thomas.gary@hotmail.com,(641) 414-5699,Toll Brothers,St. Louis,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 12, Volume: $7,115,141",CREAM_RealEstate,,SOS-MO-65817,2020-06-10,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Raymond,Reed,raymond.reed@coldwellbanker.com,(940) 929-9395,Century 21,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 6, Volume: $1,486,392",CREAM_RealEstate,,SOS-MO-57885,2018-08-25,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samuel,Edwards,sedwards@exprealty.com,(413) 948-2432,Tri Pointe Homes,Kansas City,N/A,MO,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 10, Volume: $10,816,559",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
