First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Catherine,Gonzalez,catherine.gonzalez@redfin.com,(253) 606-4517,M/I Homes,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 26, Volume: $2,573,981",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Timothy,Martin,martin.timothy@berkshirehathawayhs.com,(323) 855-2992,Compass,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 5, Volume: $1,445,074",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rachel,Campbell,rachel10@remax.net,(228) 377-7763,Zillow Premier,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 30, Volume: $13,119,693",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Andrew,Anderson,andrewa@realtor.com,(336) 921-5734,Century 21,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 13, Volume: $11,828,650",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jack,White,jack.white@sothebysrealty.com,(475) 259-3600,Pulte Homes,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 43, Volume: $14,370,177",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rebecca,Brown,rebeccab@coldwellbanker.com,(901) 238-7827,Tri Pointe Homes,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 46, Volume: $14,795,540",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jacob,Clark,jacobc@yahoo.com,(872) 333-5964,KB Home,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 24, Volume: $7,128,809",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Daniel,Harris,dharris@weichert.com,(817) 623-2966,Tri Pointe Homes,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 27, Volume: $1,748,746",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joshua,Reed,joshua63@redfin.com,(319) 533-9422,Ryan Homes,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 32, Volume: $5,038,182",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Sanders,lindas@kw.com,(405) 355-2105,Century Communities,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 15, Volume: $14,768,016",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amanda,Gutierrez,amanda.gutierrez@coldwellbanker.com,(941) 867-9935,Keller Williams,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 47, Volume: $13,151,391",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Deborah,Davis,deborahd@redfin.com,(786) 598-4700,Douglas Elliman,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 14, Volume: $868,198",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Peterson,karen.peterson@berkshirehathawayhs.com,(424) 290-4038,Nest Seekers,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 39, Volume: $9,485,615",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Gary,Sanders,garys@kw.com,(435) 839-7125,Nest Seekers,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 12, Volume: $4,837,691",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Stephanie,Clark,stephanie.clark@sothebysrealty.com,(815) 728-2686,Century 21,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 42, Volume: $9,143,721",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Lisa,Myers,lisa58@realtyonegroup.com,(605) 400-5909,M/I Homes,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 3, Volume: $486,521",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michelle,Cox,cox.michelle@realtyonegroup.com,(505) 841-3393,Compass,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 18, Volume: $4,240,272",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kimberly,Flores,kimberly99@gmail.com,(720) 627-1914,Redfin,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 36, Volume: $12,099,901",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patrick,Murphy,pmurphy@homesmart.com,(203) 916-7623,HomeSmart,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 14, Volume: $13,516,530",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sandra,Stewart,stewart.sandra@homesmart.com,(806) 305-8310,Compass,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 17, Volume: $5,569,479",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sandra,Mitchell,mitchell.sandra@redfin.com,(220) 313-4771,Compass,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 14, Volume: $6,341,561",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samantha,Peterson,samantha31@hotmail.com,(843) 460-2156,Century Communities,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 40, Volume: $9,706,869",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Nicole,Turner,nicole53@gmail.com,(301) 427-3954,Century Communities,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 19 years, Transactions: 21, Volume: $8,302,603",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amy,Parker,amy.parker@remax.net,(803) 805-9323,NVR,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 42, Volume: $9,796,232",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Catherine,Davis,catherined@elliman.com,(704) 636-2507,LGI Homes,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 49, Volume: $12,262,962",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kevin,Bailey,kbailey@exprealty.com,(669) 951-9796,Redfin,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 39, Volume: $8,909,511",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Steven,Morris,morris.steven@compass.com,(601) 675-8236,Meritage Homes,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 16, Volume: $13,801,327",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Larry,Diaz,larryd@elliman.com,(563) 555-4867,Keller Williams,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 19 years, Transactions: 28, Volume: $4,017,268",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Green,patricia91@redfin.com,(909) 855-8989,ERA,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 19, Volume: $11,857,650",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brian,Edwards,brian29@exprealty.com,(274) 571-9513,CalAtlantic Homes,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 3 years, Transactions: 5, Volume: $1,980,942",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kenneth,Richardson,kennethr@sothebysrealty.com,(623) 230-4298,Coldwell Banker,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 48, Volume: $6,521,118",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Harris,harris.sarah@hotmail.com,(274) 481-2989,HomeSmart,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 25, Volume: $7,394,053",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Shirley,Smith,smith.shirley@realtor.com,(619) 837-4223,Zillow Premier,Las Vegas,N/A,NV,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 47, Volume: $9,427,108",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brian,Rogers,brian.rogers@century21.com,(910) 229-3775,eXp Realty,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 20, Volume: $7,435,804",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Debra,Morris,debra.morris@redfin.com,(404) 222-8331,Century 21,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 40, Volume: $9,610,844",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Lewis,thomasl@sothebysrealty.com,(541) 944-6168,Vylla Home,Reno,N/A,NV,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 47, Volume: $14,382,501",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
