First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Karen,Brown,karen.brown@example.com,+1 (389) 768-9893,Brown Construction,Fort Lauderdale,Broward County,FL,US,C,Yes,"County_Lead, Construction","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,32132,SOS-FL-82888,2024-07-09,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
James,Brown,james.brown@example.com,+1 (843) 967-2031,Brown Finance,Fort Lauderdale,Broward County,FL,US,C,Yes,"County_Lead, Finance","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,32135,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
James,Rodriguez,james.rodriguez@example.com,+1 (667) 253-7067,Rodriguez Professional Services,Fort Lauderdale,Broward County,FL,US,C,Yes,"County_Lead, Professional Services","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,37071,SOS-FL-38738,2022-05-06,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Rodriguez,john.rodriguez@example.com,+1 (865) 712-4205,Rodriguez Professional Services,Hollywood,Broward County,FL,US,C,Yes,"County_Lead, Professional Services","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,35912,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Johnson,sarah.johnson@example.com,+1 (459) 523-6032,Johnson Technology,Fort Lauderdale,Broward County,FL,US,C,Yes,"County_Lead, Technology","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,35183,SOS-FL-59650,2017-01-13,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Garcia,robert.garcia@example.com,+1 (275) 144-6040,Garcia Manufacturing,Hollywood,Broward County,FL,US,C,Yes,"County_Lead, Manufacturing","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,32174,SOS-FL-91125,2015-08-10,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Miller,susan.miller@example.com,+1 (353) 911-9647,Miller Finance,Fort Lauderdale,Broward County,FL,US,C,Yes,"County_Lead, Finance","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,41547,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Garcia,richard.garcia@example.com,+1 (797) 183-8357,Garcia Healthcare,Fort Lauderdale,Broward County,FL,US,C,Yes,"County_Lead, Healthcare","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,41249,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joseph,Garcia,joseph.garcia@example.com,+1 (759) 112-5348,Garcia Real Estate,Hollywood,Broward County,FL,US,C,Yes,"County_Lead, Real Estate","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,36957,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Rodriguez,robert.rodriguez@example.com,+1 (556) 275-5360,Rodriguez Construction,Pembroke Pines,Broward County,FL,US,C,Yes,"County_Lead, Construction","Pop: 1,953,000, Seat: Fort Lauderdale",County_Aware_Scraper,36705,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Smith,jessica.smith@example.com,+1 (244) 509-8418,Smith Retail,Palm Beach,Palm Beach County,FL,US,C,Yes,"County_Lead, Retail","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,32287,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Miller,jessica.miller@example.com,+1 (394) 846-4489,Miller Education,Boca Raton,Palm Beach County,FL,US,C,Yes,"County_Lead, Education","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,34043,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Miller,karen.miller@example.com,+1 (977) 403-9823,Miller Real Estate,Palm Beach,Palm Beach County,FL,US,C,Yes,"County_Lead, Real Estate","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,32667,SOS-FL-30902,2017-11-11,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Jones,patricia.jones@example.com,+1 (529) 210-7172,Jones Finance,West Palm Beach,Palm Beach County,FL,US,C,Yes,"County_Lead, Finance","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,36183,SOS-FL-41690,2012-03-15,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,Brown,jennifer.brown@example.com,+1 (388) 534-4186,Brown Retail,Palm Beach,Palm Beach County,FL,US,C,Yes,"County_Lead, Retail","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,34060,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Miller,thomas.miller@example.com,+1 (941) 660-9178,Miller Finance,West Palm Beach,Palm Beach County,FL,US,C,Yes,"County_Lead, Finance","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,33340,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Miller,john.miller@example.com,+1 (750) 332-7450,Miller Manufacturing,Boca Raton,Palm Beach County,FL,US,C,Yes,"County_Lead, Manufacturing","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,37826,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Brown,john.brown@example.com,+1 (223) 776-2395,Brown Professional Services,Boca Raton,Palm Beach County,FL,US,C,Yes,"County_Lead, Professional Services","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,39695,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Miller,patricia.miller@example.com,+1 (745) 420-9762,Miller Healthcare,Boca Raton,Palm Beach County,FL,US,C,Yes,"County_Lead, Healthcare","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,39945,N/A,N/A,N/A,REG-FL-PALMB-6924,Food Service,Active,Multi-Source (County + SOS + Registry),2026-03-31
Charles,Rodriguez,charles.rodriguez@example.com,+1 (645) 672-2618,Rodriguez Real Estate,Boca Raton,Palm Beach County,FL,US,C,Yes,"County_Lead, Real Estate","Pop: 1,499,000, Seat: West Palm Beach",County_Aware_Scraper,37857,SOS-FL-16658,2024-06-04,Active,REG-FL-PALMB-1789,Professional,Expired,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Martinez,karen.martinez@example.com,+1 (953) 857-2697,Martinez Manufacturing,Tampa,Hillsborough County,FL,US,C,Yes,"County_Lead, Manufacturing","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,33929,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Jones,thomas.jones@example.com,+1 (359) 531-4086,Jones Real Estate,Tampa,Hillsborough County,FL,US,C,Yes,"County_Lead, Real Estate","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,33476,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Rodriguez,richard.rodriguez@example.com,+1 (507) 584-4875,Rodriguez Construction,Tampa,Hillsborough County,FL,US,C,Yes,"County_Lead, Construction","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,34498,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Brown,linda.brown@example.com,+1 (424) 518-2016,Brown Healthcare,Tampa,Hillsborough County,FL,US,C,Yes,"County_Lead, Healthcare","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,36738,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Rodriguez,richard.rodriguez@example.com,+1 (355) 586-8789,Rodriguez Education,Plant City,Hillsborough County,FL,US,C,Yes,"County_Lead, Education","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,32698,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Williams,linda.williams@example.com,+1 (827) 786-6929,Williams Manufacturing,Tampa,Hillsborough County,FL,US,C,Yes,"County_Lead, Manufacturing","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,33417,SOS-FL-22180,2024-03-07,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Rodriguez,john.rodriguez@example.com,+1 (523) 649-8758,Rodriguez Finance,Brandon,Hillsborough County,FL,US,C,Yes,"County_Lead, Finance","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,37641,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Davis,david.davis@example.com,+1 (735) 784-7468,Davis Finance,Plant City,Hillsborough County,FL,US,C,Yes,"County_Lead, Finance","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,41734,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mary,Martinez,mary.martinez@example.com,+1 (265) 734-1241,Martinez Education,Plant City,Hillsborough County,FL,US,C,Yes,"County_Lead, Education","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,35328,SOS-FL-18465,2020-05-25,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Martinez,patricia.martinez@example.com,+1 (326) 220-8045,Martinez Hospitality,Plant City,Hillsborough County,FL,US,C,Yes,"County_Lead, Hospitality","Pop: 1,478,000, Seat: Tampa",County_Aware_Scraper,34359,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,Smith,jennifer.smith@example.com,+1 (849) 698-5412,Smith Professional Services,Kissimmee,Orange County,FL,US,C,Yes,"County_Lead, Professional Services","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,35268,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Rodriguez,patricia.rodriguez@example.com,+1 (218) 267-8241,Rodriguez Finance,Kissimmee,Orange County,FL,US,C,Yes,"County_Lead, Finance","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,37038,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Davis,sarah.davis@example.com,+1 (379) 594-1155,Davis Finance,Winter Park,Orange County,FL,US,C,Yes,"County_Lead, Finance","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,32996,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Jones,robert.jones@example.com,+1 (592) 763-1144,Jones Real Estate,Orlando,Orange County,FL,US,C,Yes,"County_Lead, Real Estate","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,40326,SOS-FL-95781,2010-10-16,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Smith,barbara.smith@example.com,+1 (311) 456-2211,Smith Education,Kissimmee,Orange County,FL,US,C,Yes,"County_Lead, Education","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,38252,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Miller,michael.miller@example.com,+1 (272) 429-8193,Miller Retail,Kissimmee,Orange County,FL,US,C,Yes,"County_Lead, Retail","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,33693,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Martinez,john.martinez@example.com,+1 (894) 353-9486,Martinez Professional Services,Kissimmee,Orange County,FL,US,C,Yes,"County_Lead, Professional Services","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,32166,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elizabeth,Williams,elizabeth.williams@example.com,+1 (575) 932-8501,Williams Technology,Winter Park,Orange County,FL,US,C,Yes,"County_Lead, Technology","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,33690,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Charles,Jones,charles.jones@example.com,+1 (497) 329-6622,Jones Education,Orlando,Orange County,FL,US,C,Yes,"County_Lead, Education","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,32781,SOS-FL-64527,2017-04-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elizabeth,Rodriguez,elizabeth.rodriguez@example.com,+1 (270) 250-9984,Rodriguez Hospitality,Winter Park,Orange County,FL,US,C,Yes,"County_Lead, Hospitality","Pop: 1,431,000, Seat: Orlando",County_Aware_Scraper,33252,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Catherine,Hall,chall@weichert.com,(415) 565-4223,Berkshire Hathaway,Tampa,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 16, Volume: $2,457,285",CREAM_RealEstate,37149,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Catherine,Brooks,brooks.catherine@kw.com,(442) 327-2834,M/I Homes,Miami,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 5 years, Transactions: 22, Volume: $11,462,249",CREAM_RealEstate,33790,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Lisa,Price,price.lisa@realtor.com,(321) 943-8278,HomeSmart,Miami,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 46, Volume: $6,170,708",CREAM_RealEstate,36040,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Andrew,Collins,acollins@weichert.com,(502) 253-2607,The Agency,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 37, Volume: $3,304,205",CREAM_RealEstate,38443,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jack,King,jking@redfin.com,(773) 711-9947,Tri Pointe Homes,Tampa,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 29, Volume: $5,152,568",CREAM_RealEstate,34155,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jeffrey,Scott,jeffrey.scott@exprealty.com,(415) 878-1469,Better Homes & Gardens,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 19, Volume: $7,289,799",CREAM_RealEstate,34338,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Andrew,Lopez,andrew.lopez@outlook.com,(636) 222-9624,Douglas Elliman,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 17, Volume: $13,997,798",CREAM_RealEstate,37191,SOS-FL-26432,2025-02-20,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samantha,Torres,samantha.torres@gmail.com,(951) 373-8003,Ryan Homes,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 12, Volume: $701,625",CREAM_RealEstate,33504,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joseph,Anderson,janderson@remax.net,(940) 375-3548,CalAtlantic Homes,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 19 years, Transactions: 42, Volume: $10,471,071",CREAM_RealEstate,40399,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Matthew,Ruiz,matthew.ruiz@exprealty.com,(508) 563-3649,Better Homes & Gardens,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 49, Volume: $4,190,368",CREAM_RealEstate,37307,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kathleen,Kim,kim.kathleen@gmail.com,(507) 572-1107,Tri Pointe Homes,Miami,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 47, Volume: $2,948,828",CREAM_RealEstate,41124,SOS-FL-55359,2021-01-24,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Stephanie,Hernandez,hernandez.stephanie@realtyonegroup.com,(878) 454-2444,eXp Realty,Miami,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 11, Volume: $5,816,774",CREAM_RealEstate,32141,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Nguyen,nguyen.linda@redfin.com,(207) 681-1484,CalAtlantic Homes,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 3, Volume: $1,829,148",CREAM_RealEstate,37186,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Janet,Diaz,jdiaz@realtyonegroup.com,(239) 365-7172,Beazer Homes,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 48, Volume: $13,378,686",CREAM_RealEstate,36313,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mark,Reyes,mark60@weichert.com,(610) 778-7142,Tri Pointe Homes,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 49, Volume: $5,746,468",CREAM_RealEstate,35717,SOS-FL-76040,2010-02-16,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Gary,Martin,gmartin@realtor.com,(626) 812-1916,LGI Homes,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 19, Volume: $4,492,591",CREAM_RealEstate,35476,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Helen,Thomas,helen.thomas@gmail.com,(214) 525-4528,Taylor Morrison,Miami,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 14, Volume: $6,883,679",CREAM_RealEstate,32526,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Ramos,ramos.thomas@homesmart.com,(734) 955-8706,Coldwell Banker,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 4, Volume: $457,863",CREAM_RealEstate,40689,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Deborah,Kim,deborahk@outlook.com,(970) 752-6240,United Real Estate,Miami,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 24, Volume: $9,619,106",CREAM_RealEstate,36241,SOS-FL-94444,2011-04-01,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Heather,Johnson,hjohnson@compass.com,(772) 631-2227,Sotheby's,Miami,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 41, Volume: $14,155,256",CREAM_RealEstate,32834,SOS-FL-22180,2024-03-07,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Steven,Gomez,gomez.steven@realtyonegroup.com,(810) 894-2147,HomeSmart,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 45, Volume: $3,859,558",CREAM_RealEstate,32702,SOS-FL-55359,2021-01-24,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jerry,Martinez,jerry93@century21.com,(267) 385-5848,United Real Estate,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 14, Volume: $7,847,060",CREAM_RealEstate,37479,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Cooper,jessica.cooper@weichert.com,(215) 789-9900,HomeSmart,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 25, Volume: $14,433,266",CREAM_RealEstate,41945,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Cynthia,Gomez,cynthia56@coldwellbanker.com,(831) 505-3480,D.R. Horton,Tampa,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 41, Volume: $8,605,443",CREAM_RealEstate,41377,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Wood,patricia85@elliman.com,(773) 781-9148,NVR,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 10, Volume: $8,698,752",CREAM_RealEstate,41293,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Nancy,Gray,nancy33@realtyonegroup.com,(417) 284-2900,Taylor Morrison,Tampa,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 21, Volume: $8,506,329",CREAM_RealEstate,36191,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samuel,Howard,samuelh@century21.com,(606) 223-1708,LGI Homes,Tampa,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 27, Volume: $11,878,194",CREAM_RealEstate,40648,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Margaret,Evans,margaret54@coldwellbanker.com,(585) 405-8356,Keller Williams,Miami,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 30, Volume: $5,566,216",CREAM_RealEstate,40566,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brenda,Lopez,brenda.lopez@hotmail.com,(206) 263-3697,Sotheby's,Tampa,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 3, Volume: $1,343,819",CREAM_RealEstate,40915,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samuel,Hughes,hughes.samuel@yahoo.com,(531) 331-2838,RE/MAX,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 50, Volume: $2,583,680",CREAM_RealEstate,35304,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Stephen,Cook,stephenc@kw.com,(978) 408-7566,Toll Brothers,Orlando,N/A,FL,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 49, Volume: $5,568,068",CREAM_RealEstate,40554,SOS-FL-35399,2015-10-01,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Scott,Chavez,scottc@kw.com,(334) 782-1754,Pulte Homes,Jacksonville,N/A,FL,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 38, Volume: $4,611,957",CREAM_RealEstate,35271,SOS-FL-21494,2018-10-05,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
