First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Susan,Martinez,susan.martinez@example.com,+1 (448) 796-3930,Martinez Manufacturing,Chula Vista,San Diego County,CA,US,C,Yes,"County_Lead, Manufacturing","Pop: 3,298,634, Seat: San Diego",County_Aware_Scraper,90842,SOS-CA-25242,2019-05-23,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Brown,sarah.brown@example.com,+1 (669) 473-1812,Brown Retail,Oceanside,San Diego County,CA,US,C,Yes,"County_Lead, Retail","Pop: 3,298,634, Seat: San Diego",County_Aware_Scraper,93201,SOS-CA-81654,2017-01-05,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Johnson,richard.johnson@example.com,+1 (946) 637-7101,Johnson Education,San Diego,San Diego County,CA,US,C,Yes,"County_Lead, Education","Pop: 3,298,634, Seat: San Diego",County_Aware_Scraper,99437,N/A,N/A,N/A,REG-CA-SANDI-2457,General Business,Active,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Martinez,michael.martinez@example.com,+1 (298) 310-1105,Martinez Manufacturing,Oceanside,San Diego County,CA,US,C,Yes,"County_Lead, Manufacturing","Pop: 3,298,634, Seat: San Diego",County_Aware_Scraper,96829,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Martinez,patricia.martinez@example.com,+1 (766) 676-1750,Martinez Technology,Oceanside,San Diego County,CA,US,C,Yes,"County_Lead, Technology","Pop: 3,298,634, Seat: San Diego",County_Aware_Scraper,92735,N/A,N/A,N/A,REG-CA-SANDI-3312,Retail,Expired,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Smith,thomas.smith@example.com,+1 (586) 308-5885,Smith Finance,Oceanside,San Diego County,CA,US,C,Yes,"County_Lead, Finance","Pop: 3,298,634, Seat: San Diego",County_Aware_Scraper,98103,N/A,N/A,N/A,REG-CA-SANDI-2622,Retail,Expired,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Garcia,barbara.garcia@example.com,+1 (659) 190-8239,Garcia Healthcare,Oceanside,San Diego County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 3,298,634, Seat: San Diego",County_Aware_Scraper,99995,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Smith,robert.smith@example.com,+1 (335) 755-7429,Smith Professional Services,Escondido,San Diego County,CA,US,C,Yes,"County_Lead, Professional Services","Pop: 3,298,634, Seat: San Diego",County_Aware_Scraper,92064,SOS-CA-88126,2010-09-06,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Davis,jessica.davis@example.com,+1 (726) 385-7672,Davis Healthcare,Irvine,Orange County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,94372,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Jones,william.jones@example.com,+1 (506) 159-2814,Jones Construction,Santa Ana,Orange County,CA,US,C,Yes,"County_Lead, Construction","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,94771,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Rodriguez,karen.rodriguez@example.com,+1 (581) 876-6140,Rodriguez Technology,Huntington Beach,Orange County,CA,US,C,Yes,"County_Lead, Technology","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,93628,SOS-CA-48719,2025-08-06,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Garcia,william.garcia@example.com,+1 (662) 435-8220,Garcia Retail,Irvine,Orange County,CA,US,C,Yes,"County_Lead, Retail","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,99090,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Rodriguez,david.rodriguez@example.com,+1 (925) 106-7881,Rodriguez Technology,Santa Ana,Orange County,CA,US,C,Yes,"County_Lead, Technology","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,97010,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Williams,susan.williams@example.com,+1 (892) 130-4330,Williams Real Estate,Irvine,Orange County,CA,US,C,Yes,"County_Lead, Real Estate","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,99886,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Garcia,patricia.garcia@example.com,+1 (838) 172-3178,Garcia Healthcare,Huntington Beach,Orange County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,95508,N/A,N/A,N/A,REG-CA-ORANG-7817,Retail,Suspended,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Jones,patricia.jones@example.com,+1 (370) 495-6727,Jones Manufacturing,Anaheim,Orange County,CA,US,C,Yes,"County_Lead, Manufacturing","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,94365,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Charles,Miller,charles.miller@example.com,+1 (612) 511-7627,Miller Hospitality,Santa Ana,Orange County,CA,US,C,Yes,"County_Lead, Hospitality","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,95976,SOS-CA-31684,2024-11-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mary,Smith,mary.smith@example.com,+1 (334) 442-9173,Smith Technology,Irvine,Orange County,CA,US,C,Yes,"County_Lead, Technology","Pop: 3,175,692, Seat: Santa Ana",County_Aware_Scraper,94805,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Brown,susan.brown@example.com,+1 (999) 525-6033,Brown Construction,San Bernardino,Riverside County,CA,US,C,Yes,"County_Lead, Construction","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,96156,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Martinez,susan.martinez@example.com,+1 (671) 947-9058,Martinez Real Estate,Moreno Valley,Riverside County,CA,US,C,Yes,"County_Lead, Real Estate","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,99484,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Garcia,william.garcia@example.com,+1 (712) 794-4066,Garcia Real Estate,Moreno Valley,Riverside County,CA,US,C,Yes,"County_Lead, Real Estate","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,99660,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Davis,karen.davis@example.com,+1 (816) 781-8923,Davis Healthcare,Riverside,Riverside County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,95659,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Miller,richard.miller@example.com,+1 (586) 776-5382,Miller Education,San Bernardino,Riverside County,CA,US,C,Yes,"County_Lead, Education","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,91032,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Rodriguez,michael.rodriguez@example.com,+1 (856) 756-1670,Rodriguez Healthcare,Riverside,Riverside County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,91162,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Rodriguez,karen.rodriguez@example.com,+1 (578) 448-4978,Rodriguez Construction,Riverside,Riverside County,CA,US,C,Yes,"County_Lead, Construction","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,92356,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Davis,david.davis@example.com,+1 (240) 212-3502,Davis Education,San Bernardino,Riverside County,CA,US,C,Yes,"County_Lead, Education","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,97925,SOS-CA-25242,2019-05-23,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Rodriguez,susan.rodriguez@example.com,+1 (369) 682-9802,Rodriguez Professional Services,Moreno Valley,Riverside County,CA,US,C,Yes,"County_Lead, Professional Services","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,91752,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Johnson,michael.johnson@example.com,+1 (460) 476-7309,Johnson Manufacturing,Riverside,Riverside County,CA,US,C,Yes,"County_Lead, Manufacturing","Pop: 2,470,546, Seat: Riverside",County_Aware_Scraper,97552,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Williams,william.williams@example.com,+1 (891) 284-7946,Williams Technology,Fontana,San Bernardino County,CA,US,C,Yes,"County_Lead, Technology","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,99695,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Johnson,karen.johnson@example.com,+1 (237) 995-6753,Johnson Education,San Bernardino,San Bernardino County,CA,US,C,Yes,"County_Lead, Education","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,95227,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
James,Rodriguez,james.rodriguez@example.com,+1 (531) 137-2548,Rodriguez Finance,Ontario,San Bernardino County,CA,US,C,Yes,"County_Lead, Finance","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,92563,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Williams,richard.williams@example.com,+1 (703) 555-5234,Williams Real Estate,Fontana,San Bernardino County,CA,US,C,Yes,"County_Lead, Real Estate","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,95792,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Martinez,michael.martinez@example.com,+1 (391) 625-7058,Martinez Professional Services,San Bernardino,San Bernardino County,CA,US,C,Yes,"County_Lead, Professional Services","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,92582,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Davis,barbara.davis@example.com,+1 (648) 696-2132,Davis Construction,San Bernardino,San Bernardino County,CA,US,C,Yes,"County_Lead, Construction","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,97020,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Garcia,robert.garcia@example.com,+1 (949) 834-1013,Garcia Technology,San Bernardino,San Bernardino County,CA,US,C,Yes,"County_Lead, Technology","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,95701,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,Rodriguez,jennifer.rodriguez@example.com,+1 (294) 597-6359,Rodriguez Retail,Ontario,San Bernardino County,CA,US,C,Yes,"County_Lead, Retail","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,99704,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Smith,michael.smith@example.com,+1 (759) 969-1932,Smith Professional Services,San Bernardino,San Bernardino County,CA,US,C,Yes,"County_Lead, Professional Services","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,97578,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Williams,robert.williams@example.com,+1 (637) 724-8291,Williams Retail,San Bernardino,San Bernardino County,CA,US,C,Yes,"County_Lead, Retail","Pop: 2,181,654, Seat: San Bernardino",County_Aware_Scraper,99782,SOS-CA-78062,2010-06-03,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
James,Jones,james.jones@example.com,+1 (521) 809-5452,Jones Healthcare,San Jose,Santa Clara County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,93597,SOS-CA-31684,2024-11-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Brown,susan.brown@example.com,+1 (947) 590-2090,Brown Healthcare,San Jose,Santa Clara County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,92790,SOS-CA-77138,2017-04-17,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Brown,thomas.brown@example.com,+1 (455) 767-2457,Brown Education,Mountain View,Santa Clara County,CA,US,C,Yes,"County_Lead, Education","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,97952,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Garcia,william.garcia@example.com,+1 (236) 186-8279,Garcia Finance,San Jose,Santa Clara County,CA,US,C,Yes,"County_Lead, Finance","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,92555,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Rodriguez,sarah.rodriguez@example.com,+1 (869) 352-8772,Rodriguez Real Estate,Sunnyvale,Santa Clara County,CA,US,C,Yes,"County_Lead, Real Estate","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,93891,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Smith,sarah.smith@example.com,+1 (393) 944-9726,Smith Manufacturing,Santa Clara,Santa Clara County,CA,US,C,Yes,"County_Lead, Manufacturing","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,94893,SOS-CA-33279,2013-03-10,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Davis,linda.davis@example.com,+1 (867) 529-2993,Davis Retail,Sunnyvale,Santa Clara County,CA,US,C,Yes,"County_Lead, Retail","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,91077,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Williams,barbara.williams@example.com,+1 (630) 252-3144,Williams Hospitality,Santa Clara,Santa Clara County,CA,US,C,Yes,"County_Lead, Hospitality","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,94660,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joseph,Jones,joseph.jones@example.com,+1 (293) 360-7198,Jones Education,San Jose,Santa Clara County,CA,US,C,Yes,"County_Lead, Education","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,95928,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Williams,linda.williams@example.com,+1 (712) 107-7085,Williams Technology,Sunnyvale,Santa Clara County,CA,US,C,Yes,"County_Lead, Technology","Pop: 1,928,000, Seat: San Jose",County_Aware_Scraper,94383,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,Johnson,jennifer.johnson@example.com,+1 (469) 381-4988,Johnson Hospitality,Berkeley,Alameda County,CA,US,C,Yes,"County_Lead, Hospitality","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,97646,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Smith,sarah.smith@example.com,+1 (366) 854-9478,Smith Technology,Hayward,Alameda County,CA,US,C,Yes,"County_Lead, Technology","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,92933,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Garcia,linda.garcia@example.com,+1 (244) 470-9405,Garcia Real Estate,Oakland,Alameda County,CA,US,C,Yes,"County_Lead, Real Estate","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,96297,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Williams,david.williams@example.com,+1 (505) 288-2435,Williams Hospitality,Hayward,Alameda County,CA,US,C,Yes,"County_Lead, Hospitality","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,95072,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Williams,robert.williams@example.com,+1 (289) 270-1924,Williams Healthcare,Fremont,Alameda County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,98926,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Williams,patricia.williams@example.com,+1 (392) 397-2881,Williams Healthcare,Fremont,Alameda County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,96712,SOS-CA-31684,2024-11-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Johnson,barbara.johnson@example.com,+1 (832) 124-1095,Johnson Hospitality,Oakland,Alameda County,CA,US,C,Yes,"County_Lead, Hospitality","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,91646,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Davis,thomas.davis@example.com,+1 (573) 233-9291,Davis Retail,Berkeley,Alameda County,CA,US,C,Yes,"County_Lead, Retail","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,94742,SOS-CA-23365,2019-12-19,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Miller,john.miller@example.com,+1 (838) 391-3830,Miller Finance,Oakland,Alameda County,CA,US,C,Yes,"County_Lead, Finance","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,97266,SOS-CA-65808,2025-08-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elizabeth,Garcia,elizabeth.garcia@example.com,+1 (222) 989-6124,Garcia Professional Services,Fremont,Alameda County,CA,US,C,Yes,"County_Lead, Professional Services","Pop: 1,684,000, Seat: Oakland",County_Aware_Scraper,97653,SOS-CA-23673,2010-07-28,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Davis,william.davis@example.com,+1 (311) 380-3971,Davis Real Estate,Sacramento,Sacramento County,CA,US,C,Yes,"County_Lead, Real Estate","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,99386,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Garcia,jessica.garcia@example.com,+1 (515) 827-2626,Garcia Healthcare,Sacramento,Sacramento County,CA,US,C,Yes,"County_Lead, Healthcare","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,92768,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Richard,Garcia,richard.garcia@example.com,+1 (994) 989-9888,Garcia Retail,Elk Grove,Sacramento County,CA,US,C,Yes,"County_Lead, Retail","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,91766,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Miller,thomas.miller@example.com,+1 (753) 375-6181,Miller Retail,Sacramento,Sacramento County,CA,US,C,Yes,"County_Lead, Retail","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,90467,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Brown,susan.brown@example.com,+1 (646) 825-2022,Brown Construction,Elk Grove,Sacramento County,CA,US,C,Yes,"County_Lead, Construction","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,93745,SOS-CA-13594,2014-01-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Martinez,michael.martinez@example.com,+1 (241) 987-5623,Martinez Manufacturing,Elk Grove,Sacramento County,CA,US,C,Yes,"County_Lead, Manufacturing","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,91523,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Davis,thomas.davis@example.com,+1 (772) 631-2165,Davis Construction,Elk Grove,Sacramento County,CA,US,C,Yes,"County_Lead, Construction","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,90905,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elizabeth,Jones,elizabeth.jones@example.com,+1 (913) 751-3711,Jones Education,Elk Grove,Sacramento County,CA,US,C,Yes,"County_Lead, Education","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,94469,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Martinez,linda.martinez@example.com,+1 (332) 741-1300,Martinez Professional Services,Roseville,Sacramento County,CA,US,C,Yes,"County_Lead, Professional Services","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,94849,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Johnson,michael.johnson@example.com,+1 (226) 825-3403,Johnson Technology,Elk Grove,Sacramento County,CA,US,C,Yes,"County_Lead, Technology","Pop: 1,584,000, Seat: Sacramento",County_Aware_Scraper,91222,SOS-CA-64042,2011-04-28,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Davis,william.davis@example.com,+1 (620) 981-9492,Davis Retail,Pasadena,Harris County,TX,US,C,Yes,"County_Lead, Retail","Pop: 4,739,000, Seat: Houston",County_Aware_Scraper,82558,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Johnson,jessica.johnson@example.com,+1 (395) 263-1190,Johnson Finance,Baytown,Harris County,TX,US,C,Yes,"County_Lead, Finance","Pop: 4,739,000, Seat: Houston",County_Aware_Scraper,78702,SOS-TX-56331,2020-07-24,Inactive,REG-TX-HARRI-2063,Retail,Active,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Davis,thomas.davis@example.com,+1 (418) 434-1205,Davis Healthcare,Houston,Harris County,TX,US,C,Yes,"County_Lead, Healthcare","Pop: 4,739,000, Seat: Houston",County_Aware_Scraper,81009,N/A,N/A,N/A,REG-TX-HARRI-5132,Food Service,Active,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Brown,sarah.brown@example.com,+1 (309) 255-5565,Brown Technology,Houston,Harris County,TX,US,C,Yes,"County_Lead, Technology","Pop: 4,739,000, Seat: Houston",County_Aware_Scraper,81534,SOS-TX-26564,2022-06-12,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Jones,robert.jones@example.com,+1 (978) 155-5610,Jones Manufacturing,Baytown,Harris County,TX,US,C,Yes,"County_Lead, Manufacturing","Pop: 4,739,000, Seat: Houston",County_Aware_Scraper,79973,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
