First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Helen,Perez,helenp@berkshirehathawayhs.com,(731) 925-2719,LGI Homes,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 26, Volume: $6,981,155",CREAM_RealEstate,18745,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Angela,Rivera,angela.rivera@realtor.com,(614) 724-5240,Douglas Elliman,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 37, Volume: $14,553,834",CREAM_RealEstate,20539,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carolyn,Sanchez,carolyns@outlook.com,(302) 915-4234,D.R. Horton,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 3, Volume: $126,490",CREAM_RealEstate,22127,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Benjamin,Campbell,benjamin48@remax.net,(979) 352-9667,Coldwell Banker,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 45, Volume: $7,382,775",CREAM_RealEstate,16968,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Bennett,kbennett@compass.com,(954) 797-9200,Better Homes & Gardens,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 29, Volume: $2,661,315",CREAM_RealEstate,16251,SOS-PA-62391,2021-11-20,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Melissa,James,mjames@coldwellbanker.com,(732) 777-9460,The Agency,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 12, Volume: $9,089,116",CREAM_RealEstate,24658,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jonathan,Cook,jonathan21@coldwellbanker.com,(912) 369-3284,Zillow Premier,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 28, Volume: $5,341,804",CREAM_RealEstate,19416,SOS-PA-21799,2017-02-19,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Paul,Ruiz,paul.ruiz@realtyonegroup.com,(572) 877-2556,Ryan Homes,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 48, Volume: $10,696,566",CREAM_RealEstate,17230,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Watson,david.watson@realtyonegroup.com,(775) 527-3707,D.R. Horton,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 21 years, Transactions: 48, Volume: $12,216,261",CREAM_RealEstate,24893,SOS-PA-17267,2011-11-26,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Dennis,Morales,dennis43@sothebysrealty.com,(409) 720-7761,LGI Homes,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 31, Volume: $7,846,818",CREAM_RealEstate,16523,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amy,Lee,amy.lee@kw.com,(913) 450-2340,Zillow Premier,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 43, Volume: $3,500,461",CREAM_RealEstate,22581,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Charles,Torres,charles.torres@sothebysrealty.com,(975) 890-8995,ERA,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 46, Volume: $10,172,314",CREAM_RealEstate,23098,SOS-PA-96888,2023-08-25,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jeffrey,Allen,allen.jeffrey@coldwellbanker.com,(478) 755-2892,Toll Brothers,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 37, Volume: $14,373,598",CREAM_RealEstate,19308,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Benjamin,Moore,benjamin98@outlook.com,(802) 492-3381,Compass,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 44, Volume: $6,492,401",CREAM_RealEstate,15108,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Andrew,Hernandez,hernandez.andrew@hotmail.com,(512) 446-9865,Better Homes & Gardens,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 44, Volume: $13,025,833",CREAM_RealEstate,24304,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emily,Allen,emily22@weichert.com,(572) 319-7789,LGI Homes,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 34, Volume: $8,114,357",CREAM_RealEstate,20419,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Torres,williamt@kw.com,(805) 606-9377,Vylla Home,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 28, Volume: $8,079,028",CREAM_RealEstate,19119,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pamela,Sanders,pamela50@kw.com,(813) 892-8553,D.R. Horton,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 32, Volume: $14,842,670",CREAM_RealEstate,20361,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Stephen,Martinez,stephenm@century21.com,(445) 212-2425,Compass,Philadelphia,N/A,PA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 29, Volume: $1,926,841",CREAM_RealEstate,15724,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
