First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Kimberly,Morales,kimberly.morales@kw.com,(702) 273-8881,Realty One Group,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 39, Volume: $14,765,907",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jonathan,Perez,jonathan89@remax.net,(601) 495-6316,Realty One Group,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 28, Volume: $12,779,102",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samantha,Stewart,samanthas@compass.com,(951) 635-1471,Century 21,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 42, Volume: $11,643,420",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Nicholas,Bennett,bennett.nicholas@outlook.com,(201) 504-4944,Century 21,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 13, Volume: $10,210,149",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emily,Gonzalez,emilyg@hotmail.com,(775) 833-5908,Zillow Premier,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 48, Volume: $3,694,956",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Dennis,White,dennisw@kw.com,(304) 596-7019,KB Home,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 15, Volume: $1,346,430",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Donald,Hall,donald.hall@redfin.com,(828) 416-9641,Compass,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 13, Volume: $5,867,541",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Donald,Brooks,donaldb@realtyonegroup.com,(585) 895-3587,Century Communities,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 26, Volume: $12,105,475",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sharon,Miller,sharonm@kw.com,(570) 469-9593,Coldwell Banker,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 32, Volume: $13,165,166",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Janet,Thomas,janet.thomas@hotmail.com,(973) 369-1145,Berkshire Hathaway,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 44, Volume: $3,789,657",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Bennett,karenb@redfin.com,(706) 792-7824,The Agency,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 6, Volume: $686,663",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Brown,tbrown@outlook.com,(717) 585-3556,Taylor Morrison,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 5, Volume: $426,905",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Nguyen,karenn@remax.net,(813) 541-3461,M/I Homes,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 33, Volume: $4,568,849",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Gregory,Thomas,gregory.thomas@kw.com,(907) 860-4344,Nest Seekers,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 49, Volume: $12,786,459",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Debra,Robinson,debra47@berkshirehathawayhs.com,(941) 352-6202,The Agency,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 21, Volume: $5,598,353",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Gregory,Roberts,gregory.roberts@yahoo.com,(740) 711-3441,M/I Homes,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 3, Volume: $283,764",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Collins,karen.collins@yahoo.com,(806) 589-8661,Lennar,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 41, Volume: $2,244,853",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Smith,smith.sarah@berkshirehathawayhs.com,(401) 330-7002,Coldwell Banker,Louisville,N/A,KY,,C,Yes,"Priority_C, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 24, Volume: $10,637,230",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
