First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Charles,Smith,charles.smith@example.com,+1 (246) 125-7943,Smith Retail,Dallas,Dallas County,TX,US,C,Yes,"County_Lead, Retail","Pop: 2,613,000, Seat: Dallas",County_Aware_Scraper,74026,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mary,Jones,mary.jones@example.com,+1 (451) 516-4721,Jones Finance,Garland,Dallas County,TX,US,C,Yes,"County_Lead, Finance","Pop: 2,613,000, Seat: Dallas",County_Aware_Scraper,81764,N/A,N/A,N/A,REG-TX-DALLA-3264,Retail,Active,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Jones,susan.jones@example.com,+1 (816) 895-2529,Jones Healthcare,Dallas,Dallas County,TX,US,C,Yes,"County_Lead, Healthcare","Pop: 2,613,000, Seat: Dallas",County_Aware_Scraper,76966,SOS-TX-80505,2025-09-24,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Rodriguez,linda.rodriguez@example.com,+1 (858) 899-3719,Rodriguez Education,Garland,Dallas County,TX,US,C,Yes,"County_Lead, Education","Pop: 2,613,000, Seat: Dallas",County_Aware_Scraper,76254,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Martinez,thomas.martinez@example.com,+1 (521) 261-6920,Martinez Technology,Dallas,Dallas County,TX,US,C,Yes,"County_Lead, Technology","Pop: 2,613,000, Seat: Dallas",County_Aware_Scraper,78440,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Smith,jessica.smith@example.com,+1 (947) 205-2149,Smith Construction,Dallas,Dallas County,TX,US,C,Yes,"County_Lead, Construction","Pop: 2,613,000, Seat: Dallas",County_Aware_Scraper,78691,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Martinez,linda.martinez@example.com,+1 (944) 391-7221,Martinez Education,Garland,Dallas County,TX,US,C,Yes,"County_Lead, Education","Pop: 2,613,000, Seat: Dallas",County_Aware_Scraper,79574,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Miller,karen.miller@example.com,+1 (967) 388-5174,Miller Professional Services,Garland,Dallas County,TX,US,C,Yes,"County_Lead, Professional Services","Pop: 2,613,000, Seat: Dallas",County_Aware_Scraper,74198,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Smith,sarah.smith@example.com,+1 (888) 688-7020,Smith Real Estate,Keller,Tarrant County,TX,US,C,Yes,"County_Lead, Real Estate","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,73335,SOS-TX-75922,2010-09-10,Inactive,REG-TX-TARRA-6963,General Business,Suspended,Multi-Source (County + SOS + Registry),2026-03-31
Robert,Rodriguez,robert.rodriguez@example.com,+1 (582) 351-8078,Rodriguez Technology,Grapevine,Tarrant County,TX,US,C,Yes,"County_Lead, Technology","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,81129,SOS-TX-76946,2018-10-20,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elizabeth,Johnson,elizabeth.johnson@example.com,+1 (519) 613-9759,Johnson Professional Services,Grapevine,Tarrant County,TX,US,C,Yes,"County_Lead, Professional Services","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,77603,N/A,N/A,N/A,REG-TX-TARRA-9867,Food Service,Active,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Rodriguez,thomas.rodriguez@example.com,+1 (430) 747-6698,Rodriguez Retail,Grapevine,Tarrant County,TX,US,C,Yes,"County_Lead, Retail","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,75069,N/A,N/A,N/A,REG-TX-TARRA-8224,Food Service,Active,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Martinez,thomas.martinez@example.com,+1 (311) 658-3098,Martinez Healthcare,Grapevine,Tarrant County,TX,US,C,Yes,"County_Lead, Healthcare","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,81997,SOS-TX-80505,2025-09-24,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Davis,michael.davis@example.com,+1 (554) 447-8111,Davis Real Estate,Grapevine,Tarrant County,TX,US,C,Yes,"County_Lead, Real Estate","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,74512,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Rodriguez,thomas.rodriguez@example.com,+1 (210) 273-5390,Rodriguez Hospitality,Arlington,Tarrant County,TX,US,C,Yes,"County_Lead, Hospitality","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,78698,SOS-TX-83918,2021-03-17,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Williams,patricia.williams@example.com,+1 (208) 894-5432,Williams Manufacturing,Keller,Tarrant County,TX,US,C,Yes,"County_Lead, Manufacturing","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,76220,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Davis,patricia.davis@example.com,+1 (688) 924-2451,Davis Professional Services,Keller,Tarrant County,TX,US,C,Yes,"County_Lead, Professional Services","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,74483,N/A,N/A,N/A,REG-TX-TARRA-8715,Construction,Active,Multi-Source (County + SOS + Registry),2026-03-31
John,Garcia,john.garcia@example.com,+1 (774) 687-5037,Garcia Education,Fort Worth,Tarrant County,TX,US,C,Yes,"County_Lead, Education","Pop: 2,109,000, Seat: Fort Worth",County_Aware_Scraper,74309,SOS-TX-53010,2024-02-15,Inactive,REG-TX-TARRA-6535,General Business,Active,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Smith,karen.smith@example.com,+1 (489) 275-3349,Smith Hospitality,New Braunfels,Bexar County,TX,US,C,Yes,"County_Lead, Hospitality","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,77181,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Garcia,michael.garcia@example.com,+1 (246) 109-2105,Garcia Healthcare,San Antonio,Bexar County,TX,US,C,Yes,"County_Lead, Healthcare","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,74798,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Johnson,patricia.johnson@example.com,+1 (304) 249-4667,Johnson Education,Universal City,Bexar County,TX,US,C,Yes,"County_Lead, Education","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,73581,SOS-TX-82936,2025-06-12,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Brown,david.brown@example.com,+1 (619) 243-7918,Brown Healthcare,New Braunfels,Bexar County,TX,US,C,Yes,"County_Lead, Healthcare","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,82116,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,Williams,jennifer.williams@example.com,+1 (507) 231-8031,Williams Education,San Antonio,Bexar County,TX,US,C,Yes,"County_Lead, Education","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,77804,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Garcia,linda.garcia@example.com,+1 (511) 309-1684,Garcia Construction,New Braunfels,Bexar County,TX,US,C,Yes,"County_Lead, Construction","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,80081,SOS-TX-53010,2024-02-15,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Garcia,john.garcia@example.com,+1 (268) 991-1576,Garcia Technology,San Antonio,Bexar County,TX,US,C,Yes,"County_Lead, Technology","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,78422,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Smith,david.smith@example.com,+1 (798) 191-6717,Smith Finance,Universal City,Bexar County,TX,US,C,Yes,"County_Lead, Finance","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,81597,SOS-TX-64139,2021-10-03,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Brown,karen.brown@example.com,+1 (778) 803-1367,Brown Manufacturing,New Braunfels,Bexar County,TX,US,C,Yes,"County_Lead, Manufacturing","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,77286,SOS-TX-15825,2019-12-11,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
James,Garcia,james.garcia@example.com,+1 (542) 153-5142,Garcia Retail,San Antonio,Bexar County,TX,US,C,Yes,"County_Lead, Retail","Pop: 2,006,000, Seat: San Antonio",County_Aware_Scraper,74584,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elizabeth,Brown,elizabeth.brown@example.com,+1 (369) 545-5487,Brown Real Estate,Cedar Park,Travis County,TX,US,C,Yes,"County_Lead, Real Estate","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,73438,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mary,Johnson,mary.johnson@example.com,+1 (570) 675-2625,Johnson Construction,Cedar Park,Travis County,TX,US,C,Yes,"County_Lead, Construction","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,77215,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Davis,sarah.davis@example.com,+1 (361) 535-5692,Davis Construction,Austin,Travis County,TX,US,C,Yes,"County_Lead, Construction","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,79400,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elizabeth,Garcia,elizabeth.garcia@example.com,+1 (689) 116-3802,Garcia Finance,Pflugerville,Travis County,TX,US,C,Yes,"County_Lead, Finance","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,75780,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joseph,Martinez,joseph.martinez@example.com,+1 (554) 546-3850,Martinez Hospitality,Round Rock,Travis County,TX,US,C,Yes,"County_Lead, Hospitality","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,74355,SOS-TX-53010,2024-02-15,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mary,Martinez,mary.martinez@example.com,+1 (649) 184-3409,Martinez Professional Services,Round Rock,Travis County,TX,US,C,Yes,"County_Lead, Professional Services","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,76264,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Smith,jessica.smith@example.com,+1 (896) 358-1026,Smith Professional Services,Cedar Park,Travis County,TX,US,C,Yes,"County_Lead, Professional Services","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,76256,SOS-TX-88059,2019-12-05,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Williams,karen.williams@example.com,+1 (559) 887-2671,Williams Professional Services,Cedar Park,Travis County,TX,US,C,Yes,"County_Lead, Professional Services","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,82168,SOS-TX-83918,2021-03-17,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joseph,Jones,joseph.jones@example.com,+1 (243) 779-5899,Jones Real Estate,Pflugerville,Travis County,TX,US,C,Yes,"County_Lead, Real Estate","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,77012,SOS-TX-23430,2012-12-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Martinez,thomas.martinez@example.com,+1 (360) 748-8130,Martinez Education,Pflugerville,Travis County,TX,US,C,Yes,"County_Lead, Education","Pop: 1,291,000, Seat: Austin",County_Aware_Scraper,80098,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Rodriguez,patricia.rodriguez@example.com,+1 (541) 905-7598,Rodriguez Finance,Allen,Collin County,TX,US,C,Yes,"County_Lead, Finance","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,75560,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Williams,william.williams@example.com,+1 (937) 900-9687,Williams Real Estate,Allen,Collin County,TX,US,C,Yes,"County_Lead, Real Estate","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,79441,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,Williams,linda.williams@example.com,+1 (368) 950-8376,Williams Healthcare,Allen,Collin County,TX,US,C,Yes,"County_Lead, Healthcare","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,83037,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jessica,Brown,jessica.brown@example.com,+1 (449) 802-4532,Brown Construction,Allen,Collin County,TX,US,C,Yes,"County_Lead, Construction","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,75157,SOS-TX-32019,2024-01-04,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Miller,barbara.miller@example.com,+1 (861) 976-2132,Miller Education,Plano,Collin County,TX,US,C,Yes,"County_Lead, Education","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,76887,SOS-TX-64139,2021-10-03,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Brown,david.brown@example.com,+1 (633) 201-1765,Brown Healthcare,McKinney,Collin County,TX,US,C,Yes,"County_Lead, Healthcare","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,76517,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Martinez,patricia.martinez@example.com,+1 (682) 414-1366,Martinez Real Estate,Frisco,Collin County,TX,US,C,Yes,"County_Lead, Real Estate","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,82265,SOS-TX-61505,2022-12-16,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Martinez,john.martinez@example.com,+1 (846) 969-4329,Martinez Real Estate,Frisco,Collin County,TX,US,C,Yes,"County_Lead, Real Estate","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,76046,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Williams,sarah.williams@example.com,+1 (971) 119-5589,Williams Real Estate,Allen,Collin County,TX,US,C,Yes,"County_Lead, Real Estate","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,77599,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Rodriguez,michael.rodriguez@example.com,+1 (764) 954-7570,Rodriguez Manufacturing,Allen,Collin County,TX,US,C,Yes,"County_Lead, Manufacturing","Pop: 1,065,000, Seat: McKinney",County_Aware_Scraper,74917,SOS-TX-66510,2023-10-20,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jason,Turner,turner.jason@realtyonegroup.com,(747) 239-3796,Sotheby's,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 13, Volume: $699,731",CREAM_RealEstate,81619,SOS-TX-65884,2021-09-17,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michelle,Ramirez,michelle.ramirez@compass.com,(985) 771-6904,eXp Realty,Austin,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 5, Volume: $20,167",CREAM_RealEstate,80370,SOS-TX-67373,2020-09-25,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patrick,Torres,patrick.torres@redfin.com,(682) 312-2679,Vylla Home,Houston,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 25, Volume: $6,553,146",CREAM_RealEstate,81979,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sarah,Davis,sdavis@outlook.com,(857) 822-6019,Coldwell Banker,Houston,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 3 years, Transactions: 11, Volume: $749,981",CREAM_RealEstate,75939,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Cox,susan81@coldwellbanker.com,(501) 964-3699,United Real Estate,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 45, Volume: $8,449,558",CREAM_RealEstate,74806,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Charles,Smith,csmith@hotmail.com,(612) 272-5218,Beazer Homes,Houston,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 3 years, Transactions: 3, Volume: $1,691,812",CREAM_RealEstate,80274,SOS-TX-42235,2016-01-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Katherine,Roberts,katheriner@exprealty.com,(781) 378-8419,Lennar,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 48, Volume: $12,194,780",CREAM_RealEstate,80234,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Davis,karend@sothebysrealty.com,(931) 393-6107,Century 21,Austin,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 25, Volume: $6,085,712",CREAM_RealEstate,79727,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Frank,Wright,frankw@compass.com,(978) 926-1253,Vylla Home,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 16, Volume: $7,621,900",CREAM_RealEstate,82181,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Garcia,barbara69@berkshirehathawayhs.com,(212) 841-3054,Century 21,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 21, Volume: $10,948,831",CREAM_RealEstate,82354,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Timothy,Cruz,tcruz@coldwellbanker.com,(912) 204-5690,Taylor Morrison,Dallas-Fort Worth,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 5, Volume: $244,140",CREAM_RealEstate,80124,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amy,Hughes,amyh@exprealty.com,(818) 502-7960,Nest Seekers,Austin,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 50, Volume: $10,243,845",CREAM_RealEstate,81456,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mary,Evans,mary40@century21.com,(253) 786-7246,Compass,Dallas-Fort Worth,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 11, Volume: $9,517,082",CREAM_RealEstate,74816,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Daniel,Kelly,kelly.daniel@remax.net,(409) 208-5269,Beazer Homes,Dallas-Fort Worth,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 48, Volume: $3,773,499",CREAM_RealEstate,81996,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Steven,Lee,steven.lee@realtyonegroup.com,(712) 914-7318,Ryan Homes,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 2, Volume: $25,402",CREAM_RealEstate,76952,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Ronald,Ortiz,rortiz@coldwellbanker.com,(580) 346-1234,ERA,Dallas-Fort Worth,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 49, Volume: $11,584,143",CREAM_RealEstate,75164,SOS-TX-15008,2010-07-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Deborah,Jackson,jackson.deborah@coldwellbanker.com,(725) 968-2707,Taylor Morrison,Houston,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 20, Volume: $6,216,673",CREAM_RealEstate,75941,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brian,Taylor,brian98@berkshirehathawayhs.com,(858) 359-4359,Ryan Homes,Austin,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 42, Volume: $2,471,601",CREAM_RealEstate,76502,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Christine,Williams,christine39@weichert.com,(754) 597-5015,Redfin,Austin,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 32, Volume: $5,278,365",CREAM_RealEstate,80993,SOS-TX-42235,2016-01-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Thompson,michael61@compass.com,(609) 913-4752,NVR,Dallas-Fort Worth,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 40, Volume: $2,009,913",CREAM_RealEstate,73497,SOS-TX-42235,2016-01-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Thomas,Harris,harris.thomas@hotmail.com,(831) 730-8912,Toll Brothers,Houston,N/A,TX,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 31, Volume: $8,055,211",CREAM_RealEstate,74149,SOS-TX-63017,2010-12-04,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Benjamin,Parker,parker.benjamin@kw.com,(212) 969-2264,Keller Williams,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 17, Volume: $6,398,217",CREAM_RealEstate,74638,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Lisa,Young,young.lisa@century21.com,(660) 366-6886,Coldwell Banker,San Antonio,N/A,TX,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 38, Volume: $13,146,767",CREAM_RealEstate,76605,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
