First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Dennis,Cooper,dennis7@weichert.com,(641) 291-1504,Weichert,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 15, Volume: $8,836,543",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Dorothy,Green,dorothy.green@sothebysrealty.com,(330) 445-9045,Sotheby's,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 31, Volume: $6,795,982",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Christine,Stewart,christines@homesmart.com,(301) 747-5216,Berkshire Hathaway,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 47, Volume: $11,078,892",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Lisa,Wilson,lisa.wilson@century21.com,(206) 559-2585,Century 21,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 46, Volume: $1,892,598",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Melissa,Ramirez,melissa.ramirez@realtyonegroup.com,(406) 967-6628,LGI Homes,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 24, Volume: $3,323,302",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Raymond,Martinez,rmartinez@redfin.com,(325) 631-1512,Better Homes & Gardens,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 2, Volume: $351,114",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brenda,Hall,brendah@yahoo.com,(713) 224-4480,Ryan Homes,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 34, Volume: $9,306,290",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Karen,Taylor,karen79@realtor.com,(325) 990-2934,eXp Realty,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 33, Volume: $6,032,627",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emily,Young,emily.young@century21.com,(802) 504-2226,Sotheby's,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 25, Volume: $4,518,339",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pamela,Smith,pamela19@berkshirehathawayhs.com,(570) 854-1417,CalAtlantic Homes,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 49, Volume: $8,973,959",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Ryan,Jackson,rjackson@exprealty.com,(863) 456-4254,M/I Homes,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 46, Volume: $1,622,870",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rebecca,Murphy,rmurphy@compass.com,(385) 272-6256,The Agency,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 5, Volume: $73,081",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kevin,Gonzalez,kgonzalez@century21.com,(480) 261-3798,Zillow Premier,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 41, Volume: $9,658,617",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Katherine,Wright,katherinew@remax.net,(612) 293-8868,Keller Williams,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 24, Volume: $4,849,186",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mark,Morris,mark.morris@century21.com,(786) 566-6796,eXp Realty,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 23, Volume: $7,009,698",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samantha,Walker,swalker@hotmail.com,(810) 873-6494,eXp Realty,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 32, Volume: $10,359,475",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Nancy,Bennett,nancyb@weichert.com,(601) 518-2519,M/I Homes,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 3, Volume: $9,088",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Patel,michael14@outlook.com,(408) 506-7046,Zillow Premier,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 40, Volume: $5,392,824",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,Baker,michael.baker@compass.com,(269) 828-8587,Nest Seekers,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 41, Volume: $5,800,139",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samantha,Garcia,sgarcia@coldwellbanker.com,(502) 894-7048,LGI Homes,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 16, Volume: $7,196,465",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Larry,Taylor,larry82@coldwellbanker.com,(972) 288-9595,eXp Realty,Minneapolis,N/A,MN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 13, Volume: $1,946,775",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
