First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Carolyn,Hall,hall.carolyn@yahoo.com,(724) 662-6043,The Agency,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 35, Volume: $13,399,783",CREAM_RealEstate,32615,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rebecca,Taylor,rebecca.taylor@outlook.com,(252) 551-2212,Lennar,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 47, Volume: $6,595,359",CREAM_RealEstate,39444,SOS-GA-14544,2019-09-04,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Katherine,Robinson,katherine.robinson@outlook.com,(651) 242-8153,Century Communities,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 3 years, Transactions: 6, Volume: $1,742,404",CREAM_RealEstate,33425,SOS-GA-52472,2015-12-20,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Melissa,Smith,msmith@weichert.com,(732) 576-3066,Douglas Elliman,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 14, Volume: $767,487",CREAM_RealEstate,36472,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patrick,King,pking@sothebysrealty.com,(704) 968-3695,Realty One Group,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 26, Volume: $11,983,678",CREAM_RealEstate,39360,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Nicholas,Walker,nwalker@weichert.com,(716) 248-5880,CalAtlantic Homes,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 44, Volume: $6,081,196",CREAM_RealEstate,38506,SOS-GA-63681,2010-06-16,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joshua,Brooks,brooks.joshua@homesmart.com,(831) 406-3516,Tri Pointe Homes,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 44, Volume: $9,385,486",CREAM_RealEstate,34635,SOS-GA-45520,2025-02-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,Kim,william.kim@gmail.com,(336) 745-3252,Better Homes & Gardens,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 13 years, Transactions: 18, Volume: $9,342,750",CREAM_RealEstate,33010,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brenda,Thomas,brendat@berkshirehathawayhs.com,(956) 856-1804,Nest Seekers,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 25, Volume: $10,663,440",CREAM_RealEstate,35863,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brandon,Ruiz,brandonr@compass.com,(213) 387-2836,LGI Homes,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 6, Volume: $1,245,795",CREAM_RealEstate,30961,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amy,Johnson,amy4@sothebysrealty.com,(816) 934-2889,Lennar,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 27, Volume: $9,577,273",CREAM_RealEstate,31490,SOS-GA-66663,2014-12-09,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Ruth,Robinson,ruth12@exprealty.com,(254) 332-7227,Tri Pointe Homes,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 41, Volume: $4,162,778",CREAM_RealEstate,36602,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pamela,Ramirez,pramirez@homesmart.com,(828) 943-3953,Better Homes & Gardens,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 3, Volume: $272,151",CREAM_RealEstate,39126,SOS-GA-26095,2025-10-18,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kimberly,Green,kgreen@remax.net,(305) 221-5406,Compass,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 35, Volume: $9,974,630",CREAM_RealEstate,39845,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kenneth,Ross,kennethr@sothebysrealty.com,(470) 495-5075,NVR,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 10, Volume: $3,940,368",CREAM_RealEstate,34798,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Matthew,Clark,matthew66@redfin.com,(808) 359-6885,Toll Brothers,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 0, Volume: $367,692",CREAM_RealEstate,37777,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amanda,Lopez,amanda86@exprealty.com,(773) 892-1542,Toll Brothers,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 36, Volume: $11,503,650",CREAM_RealEstate,35375,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Margaret,Stewart,margaret14@exprealty.com,(531) 639-8201,Beazer Homes,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 39, Volume: $14,889,615",CREAM_RealEstate,36773,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Susan,Anderson,susana@century21.com,(682) 316-7662,Vylla Home,Atlanta,N/A,GA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 15, Volume: $1,873,764",CREAM_RealEstate,34372,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
