First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Amanda,Patel,amandap@kw.com,(785) 313-6871,Meritage Homes,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 16, Volume: $7,077,104",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Alvarez,jalvarez@outlook.com,(813) 418-4467,Century 21,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 16, Volume: $7,301,936",CREAM_RealEstate,,SOS-IN-85801,2019-02-27,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jeffrey,Morgan,morgan.jeffrey@coldwellbanker.com,(361) 776-2190,Ryan Homes,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 21 years, Transactions: 29, Volume: $11,212,785",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Frank,Myers,frank.myers@exprealty.com,(870) 869-3083,Pulte Homes,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 3 years, Transactions: 6, Volume: $1,832,332",CREAM_RealEstate,,SOS-IN-89814,2022-10-04,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Cynthia,Gomez,cgomez@redfin.com,(865) 207-1034,Lennar,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 41, Volume: $11,786,829",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Young,young.john@sothebysrealty.com,(605) 676-2717,Taylor Morrison,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 24, Volume: $7,323,069",CREAM_RealEstate,,SOS-IN-41667,2010-12-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jason,Reed,jasonr@sothebysrealty.com,(801) 474-1417,LGI Homes,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 34, Volume: $7,956,169",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kenneth,Kelly,kenneth44@exprealty.com,(732) 925-3492,Douglas Elliman,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 31, Volume: $4,188,675",CREAM_RealEstate,,SOS-IN-57404,2020-04-10,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Nicholas,Alvarez,nicholas.alvarez@century21.com,(425) 997-9716,Ryan Homes,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 3, Volume: $846,193",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brenda,Ramos,ramos.brenda@outlook.com,(571) 806-3902,The Agency,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 20 years, Transactions: 31, Volume: $5,007,013",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Raymond,Jackson,raymond43@berkshirehathawayhs.com,(351) 511-8282,Nest Seekers,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 0, Volume: $14,107",CREAM_RealEstate,,SOS-IN-79312,2011-07-26,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brian,Flores,brianf@century21.com,(630) 412-9023,Coldwell Banker,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 27, Volume: $9,887,663",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,Harris,jharris@outlook.com,(717) 485-7670,CalAtlantic Homes,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 42, Volume: $11,425,470",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Barbara,Martinez,barbara84@realtor.com,(385) 580-5066,Meritage Homes,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 0 years, Transactions: 3, Volume: $368,596",CREAM_RealEstate,,SOS-IN-52137,2012-01-15,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Samuel,Roberts,sroberts@remax.net,(432) 666-8530,HomeSmart,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 23, Volume: $8,706,888",CREAM_RealEstate,,SOS-IN-62285,2024-02-18,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
James,Wood,james.wood@yahoo.com,(928) 746-3142,Toll Brothers,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 3 years, Transactions: 3, Volume: $1,987,747",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Shirley,Ruiz,ruiz.shirley@yahoo.com,(870) 787-4602,Weichert,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 15, Volume: $532,950",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Edward,Ward,ward.edward@hotmail.com,(248) 433-1599,KB Home,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 18, Volume: $7,128,884",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Alexander,Flores,alexanderf@kw.com,(615) 686-4888,Toll Brothers,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 13, Volume: $1,021,117",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Cynthia,Ross,cross@remax.net,(760) 207-9313,Pulte Homes,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 38, Volume: $9,526,045",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Frank,Stewart,frank.stewart@exprealty.com,(916) 547-5115,Taylor Morrison,Indianapolis,N/A,IN,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 44, Volume: $9,253,558",CREAM_RealEstate,,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
