First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Amanda,Campbell,amandac@compass.com,(412) 570-9941,Tri Pointe Homes,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 41, Volume: $11,251,068",CREAM_RealEstate,56562,SOS-MI-47576,2023-03-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Frank,Nguyen,frank.nguyen@remax.net,(947) 348-5997,Weichert,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 50, Volume: $8,016,500",CREAM_RealEstate,49422,SOS-MI-26278,2025-06-20,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Laura,Johnson,johnson.laura@remax.net,(779) 331-4089,Better Homes & Gardens,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 7, Volume: $683,003",CREAM_RealEstate,57649,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Janet,Gray,gray.janet@weichert.com,(386) 314-7575,eXp Realty,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 18 years, Transactions: 29, Volume: $7,082,230",CREAM_RealEstate,52395,SOS-MI-44009,2019-09-07,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Kathleen,Gonzalez,kathleen53@coldwellbanker.com,(319) 400-8649,CalAtlantic Homes,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 7 years, Transactions: 34, Volume: $12,037,094",CREAM_RealEstate,54661,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Edward,Anderson,edward.anderson@elliman.com,(334) 396-9781,Taylor Morrison,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 3, Volume: $130,392",CREAM_RealEstate,48334,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elizabeth,Cook,elizabethc@kw.com,(445) 969-6960,Sotheby's,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 4 years, Transactions: 3, Volume: $1,773,978",CREAM_RealEstate,54542,SOS-MI-25652,2017-08-20,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emma,Sanders,emma.sanders@kw.com,(908) 718-1367,Coldwell Banker,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 49, Volume: $13,503,301",CREAM_RealEstate,54648,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brandon,Ortiz,ortiz.brandon@coldwellbanker.com,(517) 444-4228,Vylla Home,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 16 years, Transactions: 28, Volume: $11,385,079",CREAM_RealEstate,51290,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michelle,Parker,parker.michelle@weichert.com,(567) 480-4461,Tri Pointe Homes,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 10, Volume: $1,901,197",CREAM_RealEstate,51007,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Paul,Reyes,reyes.paul@yahoo.com,(539) 973-4780,RE/MAX,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 19 years, Transactions: 37, Volume: $7,309,082",CREAM_RealEstate,51383,SOS-MI-10589,2013-12-02,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Laura,Ruiz,ruiz.laura@gmail.com,(502) 801-5792,Zillow Premier,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 0, Volume: $373,599",CREAM_RealEstate,52139,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Gregory,Kim,gregoryk@redfin.com,(831) 400-8239,Vylla Home,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 39, Volume: $10,357,402",CREAM_RealEstate,54996,SOS-MI-45228,2014-03-28,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Justin,Brooks,justin61@compass.com,(505) 888-5798,Tri Pointe Homes,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 16, Volume: $11,690,509",CREAM_RealEstate,50169,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amanda,Ramirez,ramirez.amanda@redfin.com,(409) 525-9661,Century Communities,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 5 years, Transactions: 43, Volume: $3,038,196",CREAM_RealEstate,56025,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Joshua,Young,joshuay@homesmart.com,(913) 744-6485,Redfin,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 17 years, Transactions: 33, Volume: $6,393,550",CREAM_RealEstate,49978,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rachel,Young,rachel.young@realtyonegroup.com,(210) 206-1057,Douglas Elliman,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 30, Volume: $1,880,569",CREAM_RealEstate,53407,SOS-MI-55854,2010-08-09,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Paul,Robinson,probinson@yahoo.com,(330) 996-7930,Weichert,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 18, Volume: $4,647,963",CREAM_RealEstate,57266,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Gary,Allen,gallen@gmail.com,(310) 886-4841,Toll Brothers,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 9 years, Transactions: 30, Volume: $2,537,779",CREAM_RealEstate,54012,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Scott,Price,scott20@weichert.com,(520) 826-2883,Taylor Morrison,Detroit,N/A,MI,,C,Yes,"Priority_B, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 24, Volume: $7,405,442",CREAM_RealEstate,49057,SOS-MI-43972,2017-03-14,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
