First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Carol,Turner,carolt@gmail.com,(214) 485-7324,CalAtlantic Homes,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 48, Volume: $12,637,497",CREAM_RealEstate,100331,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Eric,James,james.eric@homesmart.com,(762) 561-3958,Realty One Group,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 11 years, Transactions: 25, Volume: $7,861,897",CREAM_RealEstate,101540,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brenda,Cruz,brendac@realtyonegroup.com,(432) 587-3967,Ryan Homes,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 22 years, Transactions: 39, Volume: $6,980,656",CREAM_RealEstate,98155,SOS-WA-40652,2015-09-18,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Laura,Harris,laura.harris@compass.com,(843) 676-1612,Realty One Group,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 11, Volume: $1,957,550",CREAM_RealEstate,102911,SOS-WA-52707,2023-03-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Betty,Hall,betty.hall@century21.com,(786) 571-8255,Zillow Premier,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 48, Volume: $5,094,672",CREAM_RealEstate,104214,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rachel,Kim,rkim@exprealty.com,(636) 870-1527,Better Homes & Gardens,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 31, Volume: $11,870,504",CREAM_RealEstate,106461,SOS-WA-98288,2019-12-19,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,Bennett,dbennett@homesmart.com,(520) 676-8695,Ryan Homes,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 17, Volume: $12,475,663",CREAM_RealEstate,106259,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Justin,Rodriguez,rodriguez.justin@weichert.com,(215) 362-7052,Zillow Premier,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 10 years, Transactions: 12, Volume: $10,689,034",CREAM_RealEstate,106891,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Daniel,Johnson,djohnson@kw.com,(925) 283-4807,CalAtlantic Homes,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 25 years, Transactions: 34, Volume: $3,925,441",CREAM_RealEstate,107462,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sharon,Anderson,sharona@homesmart.com,(559) 529-7090,Compass,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 6 years, Transactions: 36, Volume: $10,030,827",CREAM_RealEstate,99021,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Helen,Brown,brown.helen@century21.com,(904) 228-8875,Redfin,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 24 years, Transactions: 43, Volume: $11,402,111",CREAM_RealEstate,98234,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sharon,Howard,howard.sharon@weichert.com,(872) 223-5938,Better Homes & Gardens,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 23 years, Transactions: 29, Volume: $4,682,841",CREAM_RealEstate,104225,SOS-WA-32074,2018-08-08,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Katherine,Sanchez,sanchez.katherine@gmail.com,(910) 780-2127,Lennar,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 14 years, Transactions: 16, Volume: $6,592,722",CREAM_RealEstate,104441,SOS-WA-71649,2023-05-12,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jonathan,Mendoza,mendoza.jonathan@sothebysrealty.com,(361) 342-4265,Vylla Home,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 8 years, Transactions: 46, Volume: $10,613,246",CREAM_RealEstate,98943,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,Morales,morales.jennifer@homesmart.com,(971) 612-7519,Lennar,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 3, Volume: $415,644",CREAM_RealEstate,107802,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Brandon,Walker,bwalker@redfin.com,(650) 218-8937,Toll Brothers,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 21 years, Transactions: 48, Volume: $9,054,060",CREAM_RealEstate,102318,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Timothy,Sanchez,tsanchez@berkshirehathawayhs.com,(601) 872-8976,NVR,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 1 years, Transactions: 4, Volume: $460,678",CREAM_RealEstate,102286,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Rogers,patricia.rogers@hotmail.com,(850) 454-2302,Realty One Group,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 15 years, Transactions: 33, Volume: $6,129,412",CREAM_RealEstate,98869,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Amy,Williams,amyw@remax.net,(303) 501-3852,NVR,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 2 years, Transactions: 5, Volume: $982,099",CREAM_RealEstate,99972,SOS-WA-99477,2021-03-24,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,Chavez,patriciac@yahoo.com,(707) 603-9468,ERA,Seattle,N/A,WA,,C,Yes,"Priority_A, CREAM, RealEstate, State_Level","Experience: 12 years, Transactions: 47, Volume: $2,440,437",CREAM_RealEstate,107684,SOS-WA-80719,2016-05-20,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
