First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date
William,Rodriguez,,(213) 418-1646,Cafe Tacos,686 Pine St,Los Angeles,Los Angeles County,CA,91479,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28
Christopher,Smith,,(424) 386-8754,Sanchez's Seafood,264 Pine St,Los Angeles,Los Angeles County,CA,96908,Seafood,https://www.sanchezsseafood.com,CA_Restaurant_Scraper,C,"Restaurant, Seafood, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Seafood,2026-04-28
James,Jones,info@silverdebbq.com,(213) 666-8755,Silver DeBBQ,1592 Main St,Los Angeles,Los Angeles County,CA,93519,BBQ,,CA_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28
Linda,Rodriguez,,(424) 212-2731,Corner DelRestaurant,3357 Ocean Ave,Los Angeles,Los Angeles County,CA,91143,Restaurant,,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28
John,Rodriguez,,(213) 778-7346,Gonzalez's Burritos,4222 Sunset Blvd,Los Angeles,Los Angeles County,CA,96694,Burritos,,CA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28
Paul,Gonzalez,,(424) 327-1815,Blue DelCoffee,1954 Main St,Los Angeles,Los Angeles County,CA,93329,Coffee,,CA_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28
Mary,Rodriguez,,(818) 916-1308,Kitchen DelRestaurant,2414 Market St,Los Angeles,Los Angeles County,CA,96729,Restaurant,https://www.kitchendelrestaurant.com,CA_Restaurant_Scraper,A,"Restaurant, Restaurant, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28
Carlos,Garcia,info@eldebistro.com,(310) 916-9633,El DeBistro,4155 Wilshire Blvd,Los Angeles,Los Angeles County,CA,95568,Bistro,https://www.eldebistro.com,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28
Jessica,Hernandez,,(213) 883-7575,Little DeBakery,3304 Main St,Los Angeles,Los Angeles County,CA,93451,Bakery,,CA_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28
Roberto,Williams,,(323) 453-9494,Casa Bakery,8854 Cedar Ave,Los Angeles,Los Angeles County,CA,93517,Bakery,,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28
Mark,Hernandez,,(818) 905-2535,Kitchen DeBar & Grill,3845 First St,Los Angeles,Los Angeles County,CA,92143,Bar & Grill,,CA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bar & Grill,2026-04-28
Elizabeth,Johnson,,(626) 631-2806,La Steakhouse,1815 Mission St,Los Angeles,Los Angeles County,CA,96803,Steakhouse,,CA_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28
Betty,Brown,,(818) 693-8480,Green DelDiner,9688 Main St,Los Angeles,Los Angeles County,CA,94287,Diner,https://www.greendeldiner.com,CA_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28
Lisa,Smith,,(626) 711-4321,Grill Coffee,917 Jefferson St,Los Angeles,Los Angeles County,CA,95704,Grill,,CA_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28
Patricia,Johnson,,(213) 343-4489,Big DeTaqueria,2909 Main St,Los Angeles,Los Angeles County,CA,91310,Taqueria,,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28
Barbara,Martinez,,(213) 799-7462,Bistro DelBBQ,2377 Elm St,Los Angeles,Los Angeles County,CA,95991,Bistro,,CA_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28
Jose,Torres,,(310) 279-8135,Las DelSushi,7348 Third St,Los Angeles,Los Angeles County,CA,93881,Sushi,,CA_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Sushi,2026-04-28
Richard,Garcia,,(213) 621-6164,Pueblo DelBurger,1572 Ocean Ave,Los Angeles,Los Angeles County,CA,91409,Burger,,CA_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28
David,Jones,,(626) 427-8064,Grill DeCoffee,9587 Ocean Ave,Los Angeles,Los Angeles County,CA,96345,Grill,https://www.grilldecoffee.com,CA_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28
Juan,Gonzalez,,(424) 422-5485,Santa DelSteakhouse,5746 Pine St,Los Angeles,Los Angeles County,CA,95371,Steakhouse,,CA_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28
Patricia,Smith,,(818) 988-5087,Lopez's Grill,1089 Cedar Ave,Los Angeles,Los Angeles County,CA,92270,Grill,,CA_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Grill,2026-04-28
Paul,Gonzalez,,(424) 243-5106,Golden DelBakery,3128 Hollywood Blvd,Los Angeles,Los Angeles County,CA,91972,Bakery,,CA_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28
Steven,Sanchez,,(818) 966-3886,Santa DelBakery,6473 Washington Blvd,Los Angeles,Los Angeles County,CA,96807,Bakery,,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28
Roberto,Johnson,,(626) 724-6754,Golden Coffee,5763 Sunset Blvd,Los Angeles,Los Angeles County,CA,96742,Coffee,,CA_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28
Matthew,Gomez,,(310) 972-2697,Golden DelSteakhouse,3762 Cedar Ave,Los Angeles,Los Angeles County,CA,95834,Steakhouse,https://www.goldendelsteakhouse.com,CA_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28
Michael,Flores,,(213) 340-7540,Davis's Bistro,7188 Wilshire Blvd,Los Angeles,Los Angeles County,CA,92039,Bistro,,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28
Maria,Miller,,(424) 293-2638,Santa DeCafe,6947 Main St,Los Angeles,Los Angeles County,CA,95134,Cafe,,CA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28
James,Jones,,(626) 947-6056,Gonzalez's Burger,8794 Market St,Los Angeles,Los Angeles County,CA,95169,Burger,https://www.gonzalezsburger.com,CA_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28
Steven,Gonzalez,,(626) 748-7870,Torres's Diner,9372 Third St,Los Angeles,Los Angeles County,CA,95922,Diner,,CA_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28
John,Gonzalez,info@bigdiner.com,(213) 412-3889,Big Diner,2454 Sunset Blvd,Los Angeles,Los Angeles County,CA,92559,Diner,,CA_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28
Juan,Flores,,(818) 244-4378,Smith's Restaurant,7312 Oak St,Los Angeles,Los Angeles County,CA,91304,Restaurant,,CA_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Restaurant,2026-04-28
Richard,Johnson,,(323) 319-8575,Santa Coffee,1821 Hollywood Blvd,Los Angeles,Los Angeles County,CA,94755,Coffee,https://www.santacoffee.com,CA_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Coffee,2026-04-28
Jessica,Flores,info@bluetaqueria.com,(424) 468-6026,Blue Taqueria,8139 Third St,Los Angeles,Los Angeles County,CA,93960,Taqueria,,CA_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28
Matthew,Rivera,info@bluedeldiner.com,(818) 561-7560,Blue DelDiner,5199 Washington Blvd,Los Angeles,Los Angeles County,CA,96216,Diner,https://www.bluedeldiner.com,CA_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Diner,2026-04-28
Pedro,Miller,,(310) 910-5210,Santa DelTaqueria,2800 Cedar Ave,Los Angeles,Los Angeles County,CA,92715,Taqueria,,CA_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28
Carlos,Jones,info@garciastacos.com,(323) 213-8284,Garcia's Tacos,5653 Hollywood Blvd,Los Angeles,Los Angeles County,CA,95456,Tacos,,CA_Restaurant_Scraper,C,"Restaurant, Tacos, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Tacos,2026-04-28
Anthony,Garcia,,(323) 801-4022,Cafe Bar & Grill,6032 Jefferson St,Los Angeles,Los Angeles County,CA,91032,Cafe,,CA_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Cafe,2026-04-28
Jessica,Rivera,,(323) 452-2548,Corner Pizza,7443 Pico Blvd,Los Angeles,Los Angeles County,CA,95703,Pizza,https://www.cornerpizza.com,CA_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Pizza,2026-04-28
Robert,Martinez,,(310) 870-9571,Red DeBBQ,1400 Hollywood Blvd,Los Angeles,Los Angeles County,CA,92187,BBQ,,CA_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28
Elizabeth,Lopez,,(213) 378-2699,Gonzalez's Steakhouse,6543 Pine St,Los Angeles,Los Angeles County,CA,94748,Steakhouse,,CA_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Steakhouse,2026-04-28
Nancy,Rodriguez,info@reddelbakery.com,(626) 589-1410,Red DelBakery,7617 Wilshire Blvd,Los Angeles,Los Angeles County,CA,90156,Bakery,,CA_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28
Jose,Garcia,,(213) 218-4624,Grill DelTaqueria,1006 Mission St,Los Angeles,Los Angeles County,CA,94671,Taqueria,,CA_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28
Elizabeth,Hernandez,,(310) 400-4919,Big DelTaqueria,7192 Oak St,Los Angeles,Los Angeles County,CA,91785,Taqueria,https://www.bigdeltaqueria.com,CA_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Taqueria,2026-04-28
Mark,Martinez,,(424) 304-4835,Rodriguez's Bistro,3246 Jefferson St,Los Angeles,Los Angeles County,CA,96780,Bistro,,CA_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28
Daniel,Hernandez,,(626) 278-3869,Perez's BBQ,4746 Washington Blvd,Los Angeles,Los Angeles County,CA,91974,BBQ,,CA_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: BBQ,2026-04-28
Sarah,Rivera,,(310) 924-1681,Las Burritos,1059 Second St,Los Angeles,Los Angeles County,CA,91338,Burritos,,CA_Restaurant_Scraper,B,"Restaurant, Burritos, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Burritos,2026-04-28
Roberto,Rodriguez,,(310) 572-6576,Pueblo DeBurger,7364 Washington Blvd,Los Angeles,Los Angeles County,CA,94396,Burger,https://www.pueblodeburger.com,CA_Restaurant_Scraper,C,"Restaurant, Burger, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28
Sarah,Gonzalez,,(323) 459-7741,La DelBakery,8830 Maple Ave,Los Angeles,Los Angeles County,CA,93742,Bakery,,CA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bakery,2026-04-28
David,Garcia,,(323) 501-1696,Las Eatery,6463 Jefferson St,Los Angeles,Los Angeles County,CA,92970,Eatery,,CA_Restaurant_Scraper,A,"Restaurant, Eatery, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Eatery,2026-04-28
Matthew,Williams,,(213) 262-5308,Las DeBistro,3702 Washington Blvd,Los Angeles,Los Angeles County,CA,92565,Bistro,,CA_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28
Steven,Flores,,(323) 604-7154,Blue DelBurger,9841 First St,Los Angeles,Los Angeles County,CA,91919,Burger,,CA_Restaurant_Scraper,B,"Restaurant, Burger, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Burger,2026-04-28
John,Torres,,(818) 803-5637,Santa DelBistro,5152 Ocean Ave,Los Angeles,Los Angeles County,CA,94457,Bistro,,CA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, Los Angeles",Auto-generated lead for PSDepot outreach. Type: Bistro,2026-04-28
