First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date
Matthew,Torres,info@blueseafood.com,(702) 990-5303,Blue Seafood,7767 Front St,Las Vegas,Clark County,NV,89805,Seafood,,NV_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
David,Brown,,(775) 894-1424,Golden Bistro,8729 Main St,Las Vegas,Clark County,NV,89985,Bistro,https://www.goldenbistro.com,NV_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Linda,Garcia,,(725) 221-6280,Uptown Grill,6013 Main St,Las Vegas,Clark County,NV,89760,Grill,https://www.uptowngrill.com,NV_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Karen,Martin,,(775) 952-5767,Corner Bistro,1519 Industrial Blvd,Las Vegas,Clark County,NV,89304,Bistro,,NV_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Jennifer,Miller,,(725) 607-4882,Big Taqueria,2262 Second St,Las Vegas,Clark County,NV,89973,Taqueria,,NV_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Elizabeth,Ramirez,info@thesmokehouse.com,(725) 533-3257,The Smokehouse,1990 Maple Ave,Las Vegas,Clark County,NV,88996,Smokehouse,,NV_Restaurant_Scraper,B,"Restaurant, Smokehouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Kimberly,Gomez,info@goldensushi.com,(725) 307-5301,Golden Sushi,5730 Maple Ave,Las Vegas,Clark County,NV,89280,Sushi,,NV_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Donna,Garcia,,(775) 623-8007,Cafe Roadhouse,7736 Broadway,Las Vegas,Clark County,NV,89460,Cafe,https://www.caferoadhouse.com,NV_Restaurant_Scraper,B,"Restaurant, Cafe, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Maria,Perez,,(702) 494-8707,Golden Bar & Grill,2765 Cedar Ave,Las Vegas,Clark County,NV,89307,Bar & Grill,https://www.goldenbarandgrill.com,NV_Restaurant_Scraper,C,"Restaurant, Bar & Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Margaret,Anderson,,(725) 433-4744,Little Taqueria,9266 Main St,Las Vegas,Clark County,NV,89602,Taqueria,https://www.littletaqueria.com,NV_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Amanda,Perez,,(775) 846-5363,House Bistro,1838 Main St,Las Vegas,Clark County,NV,89399,Bistro,,NV_Restaurant_Scraper,C,"Restaurant, Bistro, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Betty,Martinez,,(725) 482-9941,Hernandez's Cantina,1790 Washington Blvd,Las Vegas,Clark County,NV,89901,Cantina,https://www.hernandezscantina.com,NV_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Luis,Anderson,,(725) 297-5452,Cafe Chophouse,2697 Main St,Las Vegas,Clark County,NV,89986,Cafe,,NV_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Ana,Ramirez,,(775) 597-9640,Jackson's Seafood,1415 Third St,Las Vegas,Clark County,NV,89480,Seafood,,NV_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Robert,Hernandez,,(702) 614-8846,Uptown Cantina,3774 Market St,Las Vegas,Clark County,NV,89324,Cantina,https://www.uptowncantina.com,NV_Restaurant_Scraper,C,"Restaurant, Cantina, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Jessica,Gomez,,(725) 335-5047,Sunset Grill,355 Jefferson St,Las Vegas,Clark County,NV,89167,Grill,,NV_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Christopher,Perez,,(725) 209-2721,Green Sushi,9068 Pine St,Las Vegas,Clark County,NV,88972,Sushi,,NV_Restaurant_Scraper,B,"Restaurant, Sushi, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Ana,Anderson,,(702) 888-8007,Anderson's Taqueria,1379 Broadway,Las Vegas,Clark County,NV,89984,Taqueria,,NV_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Jose,Sanchez,,(775) 783-1755,San Bakery,4813 First St,Las Vegas,Clark County,NV,89045,Bakery,https://www.sanbakery.com,NV_Restaurant_Scraper,C,"Restaurant, Bakery, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
John,Torres,info@thomassbbq.com,(702) 888-2927,Thomas's BBQ,7511 Elm St,Las Vegas,Clark County,NV,89575,BBQ,https://www.thomassbbq.com,NV_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Roberto,Jones,info@eldiner.com,(725) 648-9723,El Diner,3789 Washington Blvd,Las Vegas,Clark County,NV,89159,Diner,https://www.eldiner.com,NV_Restaurant_Scraper,A,"Restaurant, Diner, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Donna,Johnson,,(725) 882-7085,Los Grill,7146 Market St,Las Vegas,Clark County,NV,89942,Grill,https://www.losgrill.com,NV_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Robert,Gonzalez,,(725) 881-1924,Downtown Steakhouse,1468 Second St,Las Vegas,Clark County,NV,89289,Steakhouse,,NV_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
David,Moore,info@millersgrill.com,(775) 863-6521,Miller's Grill,858 Third St,Las Vegas,Clark County,NV,89128,Grill,,NV_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Donna,Flores,,(725) 861-6373,Blue Cantina,9892 Commerce St,Las Vegas,Clark County,NV,89713,Cantina,https://www.bluecantina.com,NV_Restaurant_Scraper,C,"Restaurant, Cantina, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
William,Thomas,,(702) 332-8688,Spot Bakery,3805 First St,Las Vegas,Clark County,NV,88916,Bakery,,NV_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Jessica,Moore,,(702) 578-9309,Little Roadhouse,1033 Elm St,Las Vegas,Clark County,NV,89756,Roadhouse,,NV_Restaurant_Scraper,A,"Restaurant, Roadhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Luis,Hernandez,,(725) 403-8636,Riverside Restaurant,5786 Front St,Las Vegas,Clark County,NV,88909,Restaurant,,NV_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
Elizabeth,Flores,info@rodriguezsbistro.com,(775) 463-7432,Rodriguez's Bistro,7755 Cedar Ave,Las Vegas,Clark County,NV,89056,Bistro,,NV_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Roberto,Rivera,,(702) 680-1195,Grill Burritos,7741 Front St,Las Vegas,Clark County,NV,89145,Grill,https://www.grillburritos.com,NV_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Ana,Miller,,(702) 579-6670,Sunset Taqueria,8955 Elm St,Las Vegas,Clark County,NV,89257,Taqueria,,NV_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Linda,Perez,,(702) 539-7724,Davis's Roadhouse,2577 Pine St,Las Vegas,Clark County,NV,89919,Roadhouse,,NV_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
William,Brown,,(725) 444-3195,Westside Grill,326 Industrial Blvd,Las Vegas,Clark County,NV,89065,Grill,https://www.westsidegrill.com,NV_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Betty,Sanchez,,(775) 347-2871,Little Grill,4894 Broadway,Las Vegas,Clark County,NV,89520,Grill,https://www.littlegrill.com,NV_Restaurant_Scraper,C,"Restaurant, Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Linda,Perez,,(775) 408-7099,Casa Restaurant,5213 Jefferson St,Las Vegas,Clark County,NV,89726,Restaurant,https://www.casarestaurant.com,NV_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
Carlos,Anderson,info@eastsidekitchen.com,(775) 440-6733,Eastside Kitchen,2772 First St,Las Vegas,Clark County,NV,89436,Kitchen,,NV_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Kimberly,Sanchez,info@cornercafe.com,(725) 323-2688,Corner Cafe,2828 Market St,Las Vegas,Clark County,NV,89946,Cafe,https://www.cornercafe.com,NV_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Patricia,Flores,,(702) 371-3401,Los Cafe,920 Maple Ave,Las Vegas,Clark County,NV,89460,Cafe,,NV_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Christopher,Johnson,info@cornercantina.com,(702) 529-6024,Corner Cantina,1865 Third St,Las Vegas,Clark County,NV,88945,Cantina,,NV_Restaurant_Scraper,B,"Restaurant, Cantina, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Michelle,Hernandez,info@grillbakery.com,(725) 327-7377,Grill Bakery,1594 Cedar Ave,Las Vegas,Clark County,NV,89152,Grill,https://www.grillbakery.com,NV_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Mary,Gomez,,(725) 799-9525,Martinez's Diner,2404 Cedar Ave,Las Vegas,Clark County,NV,89388,Diner,https://www.martinezsdiner.com,NV_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Christopher,Martin,,(775) 903-5683,Westside Taqueria,9459 First St,Las Vegas,Clark County,NV,89763,Taqueria,,NV_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Richard,Lopez,,(725) 228-6602,The Tacos,1131 First St,Las Vegas,Clark County,NV,88937,Tacos,,NV_Restaurant_Scraper,B,"Restaurant, Tacos, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
David,Sanchez,info@gonzalezsbbq.com,(775) 945-6194,Gonzalez's BBQ,9540 Jefferson St,Las Vegas,Clark County,NV,89166,BBQ,,NV_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Barbara,Jones,,(702) 953-9258,Westside Chophouse,2233 River Rd,Las Vegas,Clark County,NV,89860,Chophouse,,NV_Restaurant_Scraper,C,"Restaurant, Chophouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Jennifer,Hernandez,info@bluesteakhouse.com,(702) 879-1445,Blue Steakhouse,1042 Jefferson St,Las Vegas,Clark County,NV,89615,Steakhouse,,NV_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Maria,Gomez,,(702) 463-4238,Los BBQ,3628 Washington Blvd,Las Vegas,Clark County,NV,89664,BBQ,,NV_Restaurant_Scraper,B,"Restaurant, BBQ, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Kimberly,Perez,,(725) 402-3116,Silver Steakhouse,6218 Pine St,Las Vegas,Clark County,NV,89800,Steakhouse,,NV_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Donna,Garcia,,(775) 934-5581,Red Roadhouse,1811 Front St,Las Vegas,Clark County,NV,89198,Roadhouse,,NV_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Lisa,Miller,,(775) 204-2427,Green Roadhouse,7312 Elm St,Las Vegas,Clark County,NV,89686,Roadhouse,,NV_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Maria,Gomez,,(775) 958-2180,Rodriguez's Diner,8017 Second St,Las Vegas,Clark County,NV,89946,Diner,,NV_Restaurant_Scraper,B,"Restaurant, Diner, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Ana,Rivera,,(775) 427-4326,Riverside Taqueria,5073 Jefferson St,Las Vegas,Clark County,NV,89292,Taqueria,,NV_Restaurant_Scraper,C,"Restaurant, Taqueria, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Nancy,Gomez,,(775) 393-2706,House Steakhouse,5315 Washington Blvd,Las Vegas,Clark County,NV,88908,Steakhouse,,NV_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Carlos,Torres,,(702) 877-1988,Garcia's Restaurant,5657 Highland Ave,Las Vegas,Clark County,NV,89172,Restaurant,https://www.garciasrestaurant.com,NV_Restaurant_Scraper,B,"Restaurant, Restaurant, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
David,Moore,,(725) 269-3752,Silver Pizza,1070 First St,Las Vegas,Clark County,NV,89373,Pizza,,NV_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Betty,Moore,info@westsidecoffee.com,(702) 474-2474,Westside Coffee,2744 Elm St,Las Vegas,Clark County,NV,89768,Coffee,,NV_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Jose,Williams,,(702) 657-1977,El Bar & Grill,3994 Oak St,Las Vegas,Clark County,NV,89623,Bar & Grill,,NV_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Karen,Brown,,(702) 850-7415,Pueblo Coffee,6495 Oak St,Las Vegas,Clark County,NV,89748,Coffee,https://www.pueblocoffee.com,NV_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Margaret,Hernandez,,(775) 394-7450,Ramirez's Diner,2435 Broadway,Las Vegas,Clark County,NV,89792,Diner,https://www.ramirezsdiner.com,NV_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Anthony,Ramirez,,(702) 625-5175,El Burritos,6984 River Rd,Las Vegas,Clark County,NV,89262,Burritos,https://www.elburritos.com,NV_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Daniel,Perez,,(775) 308-2519,Corner Taqueria,2837 Industrial Blvd,Las Vegas,Clark County,NV,89022,Taqueria,https://www.cornertaqueria.com,NV_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Lisa,Ramirez,,(702) 531-4273,Casa Steakhouse,3763 River Rd,Las Vegas,Clark County,NV,89720,Steakhouse,,NV_Restaurant_Scraper,B,"Restaurant, Steakhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
James,Taylor,,(725) 317-6265,Downtown Cantina,6065 Third St,Las Vegas,Clark County,NV,89029,Cantina,,NV_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Luis,Martinez,,(775) 296-2642,Flores's Burritos,6398 River Rd,Las Vegas,Clark County,NV,88977,Burritos,,NV_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Lisa,Moore,,(775) 499-9957,Corner Burger,7303 Maple Ave,Las Vegas,Clark County,NV,89419,Burger,,NV_Restaurant_Scraper,B,"Restaurant, Burger, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Linda,Smith,info@housebbq.com,(725) 888-7658,House BBQ,233 Oak St,Las Vegas,Clark County,NV,89213,BBQ,https://www.housebbq.com,NV_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Michael,Thomas,info@loscoffee.com,(725) 566-8438,Los Coffee,9359 Cedar Ave,Las Vegas,Clark County,NV,89934,Coffee,https://www.loscoffee.com,NV_Restaurant_Scraper,C,"Restaurant, Coffee, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Elizabeth,Moore,,(725) 648-9385,Uptown Roadhouse,9841 Elm St,Las Vegas,Clark County,NV,89586,Roadhouse,,NV_Restaurant_Scraper,C,"Restaurant, Roadhouse, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Matthew,Taylor,,(775) 836-2365,Uptown Burritos,6480 Market St,Las Vegas,Clark County,NV,89926,Burritos,,NV_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Amanda,Williams,,(775) 231-5485,Anderson's Seafood,5125 First St,Las Vegas,Clark County,NV,89946,Seafood,https://www.andersonsseafood.com,NV_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
James,Moore,info@puebloseafood.com,(775) 399-7371,Pueblo Seafood,735 Front St,Las Vegas,Clark County,NV,89875,Seafood,https://www.puebloseafood.com,NV_Restaurant_Scraper,C,"Restaurant, Seafood, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Juan,Smith,,(702) 993-2578,Perez's Cafe,2125 River Rd,Las Vegas,Clark County,NV,89531,Cafe,,NV_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Luis,Thomas,info@loseatery.com,(725) 539-4636,Los Eatery,9922 Third St,Las Vegas,Clark County,NV,89008,Eatery,,NV_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, NV, Las Vegas",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
