First Name,Last Name,Email,Phone,Company,Address,City,County,State,Zip,Business Type,Website,Source,Priority,Tags,Notes,Scrape Date
Mary,Moore,,(509) 746-9864,Garcia's Chophouse,3710 Jefferson St,Seattle,King County,WA,98880,Chophouse,,WA_Restaurant_Scraper,B,"Restaurant, Chophouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Jose,Hernandez,,(206) 941-9580,Flores's Bistro,1856 Elm St,Seattle,King County,WA,98015,Bistro,https://www.floressbistro.com,WA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Nancy,Johnson,,(360) 381-6838,Spot Bar & Grill,6920 Maple Ave,Seattle,King County,WA,99276,Bar & Grill,,WA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Betty,Sanchez,,(425) 521-9328,Pueblo Kitchen,5483 Elm St,Seattle,King County,WA,98226,Kitchen,https://www.pueblokitchen.com,WA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Betty,Sanchez,,(425) 649-1697,San Pizza,8318 Front St,Seattle,King County,WA,99495,Pizza,,WA_Restaurant_Scraper,A,"Restaurant, Pizza, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Sarah,Brown,,(360) 855-2687,Las Cantina,4773 Second St,Seattle,King County,WA,98527,Cantina,,WA_Restaurant_Scraper,A,"Restaurant, Cantina, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Jennifer,Rivera,info@laburritos.com,(425) 461-7438,La Burritos,7854 Front St,Seattle,King County,WA,98314,Burritos,,WA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Richard,Jackson,info@hernandezseatery.com,(509) 707-3791,Hernandez's Eatery,8909 Elm St,Seattle,King County,WA,99186,Eatery,,WA_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Nancy,Davis,,(425) 364-1064,Kitchen Taqueria,5770 Industrial Blvd,Seattle,King County,WA,98096,Taqueria,,WA_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
David,Flores,,(206) 244-2701,Los Eatery,4358 Elm St,Seattle,King County,WA,99374,Eatery,,WA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
William,Wilson,,(509) 678-1619,Santa Roadhouse,8693 Industrial Blvd,Seattle,King County,WA,98525,Roadhouse,,WA_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Matthew,Williams,info@cafechophouse.com,(425) 813-7098,Cafe Chophouse,5429 Front St,Seattle,King County,WA,98824,Cafe,,WA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Michael,Williams,,(206) 222-2890,Gonzalez's Steakhouse,2822 Washington Blvd,Seattle,King County,WA,98703,Steakhouse,,WA_Restaurant_Scraper,C,"Restaurant, Steakhouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Lisa,Sanchez,info@taylorsroadhouse.com,(360) 458-3383,Taylor's Roadhouse,4484 Broadway,Seattle,King County,WA,98633,Roadhouse,,WA_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Christopher,Jones,,(509) 980-7777,Golden Diner,7177 Industrial Blvd,Seattle,King County,WA,98904,Diner,,WA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Matthew,Jackson,,(360) 476-7686,Brown's Sushi,6064 First St,Seattle,King County,WA,98182,Sushi,,WA_Restaurant_Scraper,C,"Restaurant, Sushi, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
Michelle,Perez,,(360) 963-2059,Green BBQ,8685 First St,Seattle,King County,WA,98254,BBQ,,WA_Restaurant_Scraper,C,"Restaurant, BBQ, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
Richard,Miller,,(206) 488-9421,Jackson's Bakery,4234 Third St,Seattle,King County,WA,98331,Bakery,,WA_Restaurant_Scraper,B,"Restaurant, Bakery, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
John,Martinez,,(206) 382-1749,Kitchen Seafood,8585 Market St,Seattle,King County,WA,98300,Kitchen,,WA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
William,Moore,,(206) 617-5053,Rodriguez's Bar & Grill,9636 Broadway,Seattle,King County,WA,98776,Bar & Grill,,WA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Christopher,Miller,info@greengrill.com,(425) 259-1527,Green Grill,286 Second St,Seattle,King County,WA,99136,Grill,,WA_Restaurant_Scraper,A,"Restaurant, Grill, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Jessica,Garcia,,(253) 933-5533,House Grill,2703 Commerce St,Seattle,King County,WA,98778,Grill,,WA_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
John,Davis,,(509) 835-1673,Downtown Bar & Grill,2064 Broadway,Seattle,King County,WA,98725,Bar & Grill,,WA_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Pedro,Thomas,,(206) 505-2269,Casa Grill,4080 Main St,Seattle,King County,WA,98242,Grill,https://www.casagrill.com,WA_Restaurant_Scraper,A,"Restaurant, Grill, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
David,Wilson,,(206) 713-8875,Garcia's BBQ,2976 Cedar Ave,Seattle,King County,WA,98184,BBQ,,WA_Restaurant_Scraper,A,"Restaurant, BBQ, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: BBQ. Target: POS supplies.,2026-04-28
William,Sanchez,,(509) 606-4844,Grill Taqueria,6335 Commerce St,Seattle,King County,WA,99481,Taqueria,,WA_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Michael,Rodriguez,,(509) 442-7584,Westside Taqueria,3536 Second St,Seattle,King County,WA,98018,Taqueria,,WA_Restaurant_Scraper,A,"Restaurant, Taqueria, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
James,Sanchez,info@rodriguezssmokehouse.com,(206) 409-4656,Rodriguez's Smokehouse,3020 Main St,Seattle,King County,WA,98676,Smokehouse,https://www.rodriguezssmokehouse.com,WA_Restaurant_Scraper,B,"Restaurant, Smokehouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Juan,Davis,info@santacafe.com,(509) 575-3410,Santa Cafe,5811 Front St,Seattle,King County,WA,98024,Cafe,https://www.santacafe.com,WA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
James,Smith,,(509) 862-5933,Eastside Roadhouse,3381 Elm St,Seattle,King County,WA,99439,Roadhouse,,WA_Restaurant_Scraper,C,"Restaurant, Roadhouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Barbara,Sanchez,,(253) 640-4833,Cafe Diner,7014 Pine St,Seattle,King County,WA,98994,Cafe,https://www.cafediner.com,WA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Karen,Sanchez,info@davisstaqueria.com,(206) 890-5100,Davis's Taqueria,1831 Washington Blvd,Seattle,King County,WA,99274,Taqueria,,WA_Restaurant_Scraper,B,"Restaurant, Taqueria, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Taqueria. Target: POS supplies.,2026-04-28
Amanda,Flores,info@gomezscafe.com,(206) 775-5325,Gomez's Cafe,475 Commerce St,Seattle,King County,WA,98041,Cafe,https://www.gomezscafe.com,WA_Restaurant_Scraper,A,"Restaurant, Cafe, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Amanda,Thomas,,(360) 856-9193,Downtown Grill,1484 Pine St,Seattle,King County,WA,98966,Grill,,WA_Restaurant_Scraper,B,"Restaurant, Grill, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Grill. Target: POS supplies.,2026-04-28
Donna,Flores,,(425) 523-4120,The Coffee,3741 River Rd,Seattle,King County,WA,99489,Coffee,https://www.thecoffee.com,WA_Restaurant_Scraper,A,"Restaurant, Coffee, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Kimberly,Lopez,,(253) 874-3859,Riverside Seafood,1872 Pine St,Seattle,King County,WA,98389,Seafood,,WA_Restaurant_Scraper,A,"Restaurant, Seafood, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
David,Johnson,,(206) 868-6470,Wilson's Seafood,1179 Industrial Blvd,Seattle,King County,WA,98311,Seafood,,WA_Restaurant_Scraper,B,"Restaurant, Seafood, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Ana,Jones,info@thomasscafe.com,(253) 281-7714,Thomas's Cafe,6788 Washington Blvd,Seattle,King County,WA,98804,Cafe,https://www.thomasscafe.com,WA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Jose,Wilson,,(360) 438-3052,Little Bar & Grill,9572 Maple Ave,Seattle,King County,WA,98694,Bar & Grill,https://www.littlebarandgrill.com,WA_Restaurant_Scraper,B,"Restaurant, Bar & Grill, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Michelle,Torres,,(425) 224-2317,Sunset Cantina,6665 Front St,Seattle,King County,WA,98775,Cantina,https://www.sunsetcantina.com,WA_Restaurant_Scraper,C,"Restaurant, Cantina, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Ana,Gonzalez,,(360) 595-3852,Silver Bakery,4441 Washington Blvd,Seattle,King County,WA,99257,Bakery,,WA_Restaurant_Scraper,A,"Restaurant, Bakery, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bakery. Target: POS supplies.,2026-04-28
Juan,Martinez,,(206) 539-1518,La Steakhouse,3242 Broadway,Seattle,King County,WA,98543,Steakhouse,https://www.lasteakhouse.com,WA_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Michael,Flores,info@loscantina.com,(206) 206-3532,Los Cantina,7037 Third St,Seattle,King County,WA,98605,Cantina,,WA_Restaurant_Scraper,C,"Restaurant, Cantina, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Margaret,Moore,info@thomassburritos.com,(253) 237-6482,Thomas's Burritos,7742 Elm St,Seattle,King County,WA,98343,Burritos,,WA_Restaurant_Scraper,C,"Restaurant, Burritos, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Robert,Flores,,(509) 568-3337,Las Diner,3441 Elm St,Seattle,King County,WA,98873,Diner,,WA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Margaret,Martinez,,(206) 227-9245,Golden Bar & Grill,1420 Cedar Ave,Seattle,King County,WA,98096,Bar & Grill,https://www.goldenbarandgrill.com,WA_Restaurant_Scraper,A,"Restaurant, Bar & Grill, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bar & Grill. Target: POS supplies.,2026-04-28
Donna,Davis,,(253) 264-4401,Rivera's Pizza,6345 Maple Ave,Seattle,King County,WA,99245,Pizza,https://www.riveraspizza.com,WA_Restaurant_Scraper,C,"Restaurant, Pizza, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Pizza. Target: POS supplies.,2026-04-28
Roberto,Ramirez,,(253) 384-5060,Casa Kitchen,4100 Broadway,Seattle,King County,WA,98034,Kitchen,https://www.casakitchen.com,WA_Restaurant_Scraper,C,"Restaurant, Kitchen, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Lisa,Taylor,info@sansmokehouse.com,(360) 632-8369,San Smokehouse,9838 Washington Blvd,Seattle,King County,WA,98814,Smokehouse,,WA_Restaurant_Scraper,A,"Restaurant, Smokehouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Lisa,Jones,,(360) 814-2402,Riverside Eatery,4727 Commerce St,Seattle,King County,WA,98235,Eatery,,WA_Restaurant_Scraper,B,"Restaurant, Eatery, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Anthony,Thomas,,(509) 339-9340,El Sushi,3712 Front St,Seattle,King County,WA,99150,Sushi,,WA_Restaurant_Scraper,A,"Restaurant, Sushi, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Sushi. Target: POS supplies.,2026-04-28
James,Taylor,,(360) 360-3615,Gomez's Diner,8523 Industrial Blvd,Seattle,King County,WA,98263,Diner,,WA_Restaurant_Scraper,C,"Restaurant, Diner, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Diner. Target: POS supplies.,2026-04-28
Kimberly,Torres,,(360) 347-7537,Santa Steakhouse,7124 Cedar Ave,Seattle,King County,WA,99398,Steakhouse,,WA_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Michael,Ramirez,,(360) 354-2863,Little Restaurant,3585 Washington Blvd,Seattle,King County,WA,98817,Restaurant,,WA_Restaurant_Scraper,C,"Restaurant, Restaurant, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Restaurant. Target: POS supplies.,2026-04-28
John,Rivera,,(425) 374-2294,Golden Steakhouse,5847 Second St,Seattle,King County,WA,99283,Steakhouse,https://www.goldensteakhouse.com,WA_Restaurant_Scraper,A,"Restaurant, Steakhouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Steakhouse. Target: POS supplies.,2026-04-28
Pedro,Rivera,info@uptownkitchen.com,(253) 512-1536,Uptown Kitchen,494 Market St,Seattle,King County,WA,98472,Kitchen,,WA_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Susan,Rivera,,(206) 331-3501,Eastside Seafood,6511 Jefferson St,Seattle,King County,WA,98764,Seafood,https://www.eastsideseafood.com,WA_Restaurant_Scraper,C,"Restaurant, Seafood, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Seafood. Target: POS supplies.,2026-04-28
Paul,Martin,,(360) 278-3244,Jones's Burger,4847 Maple Ave,Seattle,King County,WA,98055,Burger,https://www.jonessburger.com,WA_Restaurant_Scraper,A,"Restaurant, Burger, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Burger. Target: POS supplies.,2026-04-28
Michael,Flores,,(253) 293-2603,Las Kitchen,9865 Commerce St,Seattle,King County,WA,98613,Kitchen,,WA_Restaurant_Scraper,B,"Restaurant, Kitchen, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Elizabeth,Martin,,(253) 792-9251,La Tacos,8945 Broadway,Seattle,King County,WA,98750,Tacos,,WA_Restaurant_Scraper,A,"Restaurant, Tacos, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Tacos. Target: POS supplies.,2026-04-28
Michelle,Wilson,,(425) 924-8444,Uptown Eatery,8081 Second St,Seattle,King County,WA,98163,Eatery,https://www.uptowneatery.com,WA_Restaurant_Scraper,C,"Restaurant, Eatery, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Eatery. Target: POS supplies.,2026-04-28
Roberto,Anderson,,(253) 865-6212,Lopez's Chophouse,3470 Cedar Ave,Seattle,King County,WA,99114,Chophouse,,WA_Restaurant_Scraper,A,"Restaurant, Chophouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
Pedro,Ramirez,info@sanroadhouse.com,(425) 227-1827,San Roadhouse,4892 Main St,Seattle,King County,WA,98463,Roadhouse,,WA_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Carlos,Jackson,info@smithscafe.com,(425) 313-6133,Smith's Cafe,8570 Oak St,Seattle,King County,WA,98500,Cafe,,WA_Restaurant_Scraper,C,"Restaurant, Cafe, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cafe. Target: POS supplies.,2026-04-28
Richard,Martinez,,(206) 466-8055,The Cantina,8330 Commerce St,Seattle,King County,WA,98838,Cantina,,WA_Restaurant_Scraper,B,"Restaurant, Cantina, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Lisa,Taylor,,(253) 408-4634,Rodriguez's Cantina,212 Main St,Seattle,King County,WA,99222,Cantina,,WA_Restaurant_Scraper,B,"Restaurant, Cantina, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Cantina. Target: POS supplies.,2026-04-28
Mark,Rivera,,(425) 703-3011,Bistro Roadhouse,4649 Maple Ave,Seattle,King County,WA,99023,Bistro,,WA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Jessica,Sanchez,info@andersonsburritos.com,(360) 643-2976,Anderson's Burritos,6527 Maple Ave,Seattle,King County,WA,98875,Burritos,https://www.andersonsburritos.com,WA_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Donna,Perez,,(253) 463-4917,Brown's Bistro,5126 Elm St,Seattle,King County,WA,98359,Bistro,,WA_Restaurant_Scraper,A,"Restaurant, Bistro, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Michael,Rodriguez,info@bigcoffee.com,(253) 246-7194,Big Coffee,4418 Cedar Ave,Seattle,King County,WA,98575,Coffee,https://www.bigcoffee.com,WA_Restaurant_Scraper,B,"Restaurant, Coffee, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Coffee. Target: POS supplies.,2026-04-28
Margaret,Perez,,(425) 407-9686,Uptown Smokehouse,5060 Maple Ave,Seattle,King County,WA,99227,Smokehouse,https://www.uptownsmokehouse.com,WA_Restaurant_Scraper,B,"Restaurant, Smokehouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Smokehouse. Target: POS supplies.,2026-04-28
Susan,Torres,,(425) 825-7195,Bistro BBQ,3136 Second St,Seattle,King County,WA,99284,Bistro,,WA_Restaurant_Scraper,B,"Restaurant, Bistro, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Bistro. Target: POS supplies.,2026-04-28
Pedro,Rivera,,(206) 377-3602,Sunset Kitchen,1267 Commerce St,Seattle,King County,WA,98499,Kitchen,,WA_Restaurant_Scraper,A,"Restaurant, Kitchen, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Kitchen. Target: POS supplies.,2026-04-28
Nancy,Martin,info@cornerburritos.com,(206) 340-3849,Corner Burritos,7496 Industrial Blvd,Seattle,King County,WA,99473,Burritos,https://www.cornerburritos.com,WA_Restaurant_Scraper,A,"Restaurant, Burritos, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Burritos. Target: POS supplies.,2026-04-28
Luis,Davis,,(253) 983-8827,Pueblo Roadhouse,9583 Highland Ave,Seattle,King County,WA,98410,Roadhouse,,WA_Restaurant_Scraper,B,"Restaurant, Roadhouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Roadhouse. Target: POS supplies.,2026-04-28
Roberto,Jones,info@uptownchophouse.com,(509) 568-8546,Uptown Chophouse,2628 Cedar Ave,Seattle,King County,WA,98534,Chophouse,,WA_Restaurant_Scraper,C,"Restaurant, Chophouse, POS_Prospect, WA, Seattle",Auto-generated lead for PSDepot outreach. Type: Chophouse. Target: POS supplies.,2026-04-28
